beach,species,survey_week,beach_section_initials,species_2,total,mean_wrack
NORTH,SNPL,6/22/2015,SAN,SNPL,52,1.275
NORTH,WEGU,6/22/2015,SAN,Gull,4,1.275
NORTH,CAGU,6/22/2015,SHN,Gull,14,1.166666667
NORTH,HEEG,6/22/2015,SHN,Gull,15,1.166666667
NORTH,SNPL,6/22/2015,SHN,SNPL,1,1.166666667
NORTH,WEGU,6/22/2015,SHN,Gull,2,1.166666667
NORTH,CAGU,6/22/2015,SHS,Gull,34,0.75
NORTH,HEEG,6/22/2015,SHS,Gull,370,0.75
NORTH,SNPL,6/22/2015,SHS,SNPL,8,0.75
NORTH,WEGU,6/22/2015,SHS,Gull,1,0.75
NORTH,CAGU,6/23/2014,MIN,Gull,3,1.5
NORTH,HEEG,6/23/2014,MIN,Gull,49,1.5
NORTH,SNPL,6/23/2014,MIN,SNPL,1,1.5
PURISIMA,CAGU,6/23/2014,PNO,Gull,1,2.5
PURISIMA,SNPL,6/23/2014,PNO,SNPL,11,2.5
NORTH,CAGU,6/23/2014,SAN,Gull,12,0.944444444
NORTH,HEEG,6/23/2014,SAN,Gull,125,0.944444444
NORTH,SNPL,6/23/2014,SAN,SNPL,19,0.944444444
NORTH,CAGU,6/23/2014,SHN,Gull,4,2
NORTH,HEEG,6/23/2014,SHN,Gull,225,2
NORTH,SNPL,6/23/2014,SHN,SNPL,6,2
NORTH,CAGU,6/23/2014,SHS,Gull,12,1.4
NORTH,HEEG,6/23/2014,SHS,Gull,392,1.4
NORTH,SNPL,6/23/2014,SHS,SNPL,7,1.4
NORTH,WEGU,6/23/2014,SHS,Gull,5,1.4
SOUTH,CAGU,6/23/2014,SNO,Gull,13,2.7
SOUTH,HEEG,6/23/2014,SNO,Gull,2,2.7
SOUTH,SNPL,6/23/2014,SNO,SNPL,79,2.7
SOUTH,CAGU,6/23/2014,SSO,Gull,5,2.444444444
SOUTH,SNPL,6/23/2014,SSO,SNPL,39,2.444444444
SOUTH,CAGU,6/23/2014,WAL,Gull,30,3.375
SOUTH,HEEG,6/23/2014,WAL,Gull,60,3.375
SOUTH,SNPL,6/23/2014,WAL,SNPL,20,3.375
SOUTH,WEGU,6/23/2014,WAL,Gull,30,3.375
PURISIMA,SNPL,6/24/2013,PNO,SNPL,17,2.666666667
PURISIMA,WEGU,6/24/2013,PNO,Gull,8,2.666666667
NORTH,SNPL,6/24/2013,SAN,SNPL,98,2
NORTH,WEGU,6/24/2013,SAN,Gull,2,2
NORTH,SNPL,6/24/2013,SHN,SNPL,5,1.923076923
NORTH,SNPL,6/24/2013,SHS,SNPL,8,1.7
SOUTH,CAGU,6/24/2013,SNO,Gull,1,2.533333333
SOUTH,SNPL,6/24/2013,SNO,SNPL,61,2.533333333
SOUTH,CAGU,6/24/2013,SSO,Gull,1,2
SOUTH,SNPL,6/24/2013,SSO,SNPL,20,2
SOUTH,HEEG,6/24/2013,WAL,Gull,1,2.923076923
SOUTH,SNPL,6/24/2013,WAL,SNPL,49,2.923076923
NORTH,CAGU,6/25/2012,MIN,Gull,7,1.75
NORTH,HEEG,6/25/2012,MIN,Gull,36,1.75
NORTH,SNPL,6/25/2012,MIN,SNPL,6,1.75
PURISIMA,CAGU,6/25/2012,PNO,Gull,6,1.666666667
PURISIMA,HEEG,6/25/2012,PNO,Gull,44,1.666666667
PURISIMA,SNPL,6/25/2012,PNO,SNPL,2,1.666666667
PURISIMA,WEGU,6/25/2012,PNO,Gull,10,1.666666667
NORTH,CAGU,6/25/2012,SAN,Gull,6,1.2
NORTH,HEEG,6/25/2012,SAN,Gull,225,1.2
NORTH,SNPL,6/25/2012,SAN,SNPL,73,1.2
NORTH,WEGU,6/25/2012,SAN,Gull,1,1.2
NORTH,HEEG,6/25/2012,SHN,Gull,179,1.653846154
NORTH,SNPL,6/25/2012,SHN,SNPL,7,1.653846154
NORTH,CAGU,6/25/2012,SHS,Gull,2,1
NORTH,HEEG,6/25/2012,SHS,Gull,252,1
NORTH,SNPL,6/25/2012,SHS,SNPL,4,1
SOUTH,HEEG,6/25/2012,SNO,Gull,250,1.933333333
SOUTH,SNPL,6/25/2012,SNO,SNPL,60,1.933333333
SOUTH,CAGU,6/25/2012,SSO,Gull,6,1.611111111
SOUTH,HEEG,6/25/2012,SSO,Gull,355,1.611111111
SOUTH,SNPL,6/25/2012,SSO,SNPL,52,1.611111111
SOUTH,WEGU,6/25/2012,SSO,Gull,3,1.611111111
SOUTH,CAGU,6/25/2012,WAL,Gull,1,3.692307692
SOUTH,HEEG,6/25/2012,WAL,Gull,128,3.692307692
SOUTH,SNPL,6/25/2012,WAL,SNPL,29,3.692307692
SOUTH,WEGU,6/25/2012,WAL,Gull,50,3.692307692
SOUTH,CAGU,6/26/2017,SSO,Gull,5,0.638888889
SOUTH,HEEG,6/26/2017,SSO,Gull,1,0.638888889
SOUTH,SNPL,6/26/2017,SSO,SNPL,79,0.638888889
SOUTH,WEGU,6/26/2017,SSO,Gull,1,0.638888889
SOUTH,SNPL,6/27/2016,SNO,SNPL,63,0.866666667
SOUTH,SNPL,6/27/2016,SSO,SNPL,68,0.25
SOUTH,HEEG,6/27/2016,WAL,Gull,250,1.230769231
SOUTH,SNPL,6/27/2016,WAL,SNPL,64,1.230769231
SOUTH,WEGU,6/27/2016,WAL,Gull,77,1.230769231
SOUTH,CAGU,6/29/2015,SNO,Gull,6,1.966666667
SOUTH,SNPL,6/29/2015,SNO,SNPL,75,1.966666667
SOUTH,CAGU,6/29/2015,SSO,Gull,2,0.777777778
SOUTH,SNPL,6/29/2015,SSO,SNPL,57,0.777777778
SOUTH,CAGU,6/29/2015,WAL,Gull,33,2.307692308
SOUTH,SAND,6/29/2015,WAL,SAND,1,2.307692308
SOUTH,SNPL,6/29/2015,WAL,SNPL,72,2.307692308
SOUTH,WEGU,6/29/2015,WAL,Gull,20,2.307692308
PURISIMA,CAGU,6/3/2013,PNO,Gull,15,3
PURISIMA,SNPL,6/3/2013,PNO,SNPL,12,3
PURISIMA,WEGU,6/3/2013,PNO,Gull,2,3
NORTH,CAGU,6/3/2013,SAN,Gull,15,1.525
NORTH,SAND,6/3/2013,SAN,SAND,10,1.525
NORTH,SNPL,6/3/2013,SAN,SNPL,94,1.525
NORTH,CAGU,6/3/2013,SHN,Gull,2,2.461538462
NORTH,SNPL,6/3/2013,SHN,SNPL,8,2.461538462
NORTH,CAGU,6/3/2013,SHS,Gull,12,2
NORTH,SNPL,6/3/2013,SHS,SNPL,4,2
NORTH,WEGU,6/3/2013,SHS,Gull,6,2
SOUTH,CAGU,6/3/2013,SNO,Gull,1,1.8
SOUTH,gull,6/3/2013,SNO,Gull,1,1.8
SOUTH,SAND,6/3/2013,SNO,SAND,5,1.8
SOUTH,SNPL,6/3/2013,SNO,SNPL,86,1.8
SOUTH,SNPL,6/3/2013,SSO,SNPL,42,1.277777778
SOUTH,CAGU,6/3/2013,WAL,Gull,30,2.923076923
SOUTH,SAND,6/3/2013,WAL,SAND,20,2.923076923
SOUTH,SNPL,6/3/2013,WAL,SNPL,46,2.923076923
SOUTH,WEGU,6/3/2013,WAL,Gull,20,2.923076923
NORTH,gull,6/4/2012,MIN,Gull,17,1.666666667
NORTH,SNPL,6/4/2012,MIN,SNPL,6,1.666666667
PURISIMA,gull,6/4/2012,PNO,Gull,18,1
NORTH,gull,6/4/2012,SAN,Gull,42,1.125
NORTH,SNPL,6/4/2012,SAN,SNPL,68,1.125
NORTH,gull,6/4/2012,SHN,Gull,50,1.307692308
NORTH,SNPL,6/4/2012,SHN,SNPL,5,1.307692308
NORTH,gull,6/4/2012,SHS,Gull,45,0.65
NORTH,SNPL,6/4/2012,SHS,SNPL,10,0.65
NORTH,CAGU,6/4/2018,MIN,Gull,24,1.5
PURISIMA,CAGU,6/4/2018,PNO,Gull,1,0.833333333
PURISIMA,SNPL,6/4/2018,PNO,SNPL,6,0.833333333
NORTH,CAGU,6/4/2018,SAN,Gull,27,0.75
NORTH,SNPL,6/4/2018,SAN,SNPL,73,0.75
NORTH,WEGU,6/4/2018,SAN,Gull,3,0.75
NORTH,CAGU,6/4/2018,SHN,Gull,19,0.923076923
NORTH,SNPL,6/4/2018,SHN,SNPL,3,0.923076923
NORTH,CAGU,6/4/2018,SHS,Gull,36,0.95
NORTH,SAND,6/4/2018,SHS,SAND,10,0.95
NORTH,SNPL,6/4/2018,SHS,SNPL,9,0.95
NORTH,WEGU,6/4/2018,SHS,Gull,2,0.95
SOUTH,CAGU,6/4/2018,SNO,Gull,26,1.6
SOUTH,SNPL,6/4/2018,SNO,SNPL,61,1.6
SOUTH,WEGU,6/4/2018,SNO,Gull,4,1.6
SOUTH,CAGU,6/4/2018,SSO,Gull,17,1.027777778
SOUTH,SNPL,6/4/2018,SSO,SNPL,49,1.027777778
SOUTH,CAGU,6/4/2018,WAL,Gull,45,2
SOUTH,SNPL,6/4/2018,WAL,SNPL,73,2
NORTH,CAGU,6/5/2017,MIN,Gull,31,1.166666667
NORTH,HEEG,6/5/2017,MIN,Gull,10,1.166666667
NORTH,SNPL,6/5/2017,MIN,SNPL,4,1.166666667
NORTH,WEGU,6/5/2017,MIN,Gull,1,1.166666667
PURISIMA,SNPL,6/5/2017,PNO,SNPL,10,0.75
NORTH,CAGU,6/5/2017,SAN,Gull,18,1.3
NORTH,SNPL,6/5/2017,SAN,SNPL,45,1.3
NORTH,WEGU,6/5/2017,SAN,Gull,6,1.3
NORTH,CAGU,6/5/2017,SHN,Gull,19,0.884615385
NORTH,HEEG,6/5/2017,SHN,Gull,2,0.884615385
NORTH,SNPL,6/5/2017,SHN,SNPL,3,0.884615385
NORTH,WEGU,6/5/2017,SHN,Gull,1,0.884615385
NORTH,CAGU,6/5/2017,SHS,Gull,13,0.8
NORTH,SNPL,6/5/2017,SHS,SNPL,16,0.8
SOUTH,CAGU,6/5/2017,SNO,Gull,5,1.033333333
SOUTH,SNPL,6/5/2017,SNO,SNPL,59,1.033333333
SOUTH,WEGU,6/5/2017,SNO,Gull,28,1.033333333
SOUTH,CAGU,6/5/2017,SSO,Gull,12,0.666666667
SOUTH,SNPL,6/5/2017,SSO,SNPL,39,0.666666667
SOUTH,CAGU,6/5/2017,WAL,Gull,78,2.076923077
SOUTH,SAND,6/5/2017,WAL,SAND,1,2.076923077
SOUTH,SNPL,6/5/2017,WAL,SNPL,78,2.076923077
SOUTH,WEGU,6/5/2017,WAL,Gull,24,2.076923077
PURISIMA,CAGU,6/8/2015,PNO,Gull,9,1.166666667
PURISIMA,SNPL,6/8/2015,PNO,SNPL,6,1.166666667
PURISIMA,WEGU,6/8/2015,PNO,Gull,1,1.166666667
NORTH,CAGU,6/8/2015,SAN,Gull,56,0.525
NORTH,HERG,6/8/2015,SAN,NA,1,0.525
NORTH,SNPL,6/8/2015,SAN,SNPL,69,0.525
NORTH,WEGU,6/8/2015,SAN,Gull,5,0.525
NORTH,SNPL,6/8/2015,SHN,SNPL,4,0.576923077
NORTH,CAGU,6/8/2015,SHS,Gull,17,0.55
NORTH,HEEG,6/8/2015,SHS,Gull,3,0.55
NORTH,SNPL,6/8/2015,SHS,SNPL,10,0.55
NORTH,WEGU,6/8/2015,SHS,Gull,4,0.55
SOUTH,SAND,6/8/2015,SNO,SAND,1,1.266666667
SOUTH,SNPL,6/8/2015,SNO,SNPL,75,1.266666667
SOUTH,CAGU,6/8/2015,SSO,Gull,8,1.222222222
SOUTH,SNPL,6/8/2015,SSO,SNPL,61,1.222222222
SOUTH,WEGU,6/8/2015,SSO,Gull,1,1.222222222
SOUTH,CAGU,6/8/2015,WAL,Gull,63,2.115384615
SOUTH,SAND,6/8/2015,WAL,SAND,10,2.115384615
SOUTH,SNPL,6/8/2015,WAL,SNPL,73,2.115384615
SOUTH,WEGU,6/8/2015,WAL,Gull,14,2.115384615
NORTH,CAGU,6/9/2014,MIN,Gull,88,1.166666667
NORTH,HEEG,6/9/2014,MIN,Gull,130,1.166666667
NORTH,SNPL,6/9/2014,MIN,SNPL,1,1.166666667
NORTH,WEGU,6/9/2014,MIN,Gull,10,1.166666667
PURISIMA,CAGU,6/9/2014,PNO,Gull,10,2
PURISIMA,SNPL,6/9/2014,PNO,SNPL,9,2
NORTH,CAGU,6/9/2014,SAN,Gull,38,1.65
NORTH,HEEG,6/9/2014,SAN,Gull,1,1.65
NORTH,SNPL,6/9/2014,SAN,SNPL,54,1.65
NORTH,WEGU,6/9/2014,SAN,Gull,21,1.65
NORTH,CAGU,6/9/2014,SHN,Gull,11,1.076923077
NORTH,HEEG,6/9/2014,SHN,Gull,15,1.076923077
NORTH,SNPL,6/9/2014,SHN,SNPL,4,1.076923077
NORTH,CAGU,6/9/2014,SHS,Gull,38,1.1
NORTH,HEEG,6/9/2014,SHS,Gull,20,1.1
NORTH,SNPL,6/9/2014,SHS,SNPL,11,1.1
NORTH,WEGU,6/9/2014,SHS,Gull,5,1.1
SOUTH,CAGU,6/9/2014,SNO,Gull,6,2.066666667
SOUTH,SNPL,6/9/2014,SNO,SNPL,86,2.066666667
SOUTH,WEGU,6/9/2014,SNO,Gull,1,2.066666667
SOUTH,CAGU,6/9/2014,SSO,Gull,8,1.111111111
SOUTH,SNPL,6/9/2014,SSO,SNPL,13,1.111111111
SOUTH,CAGU,6/9/2014,WAL,Gull,53,2.923076923
SOUTH,HEEG,6/9/2014,WAL,Gull,50,2.923076923
SOUTH,SNPL,6/9/2014,WAL,SNPL,32,2.923076923
PURISIMA,SNPL,7/1/2013,PNO,SNPL,7,3.333333333
NORTH,SNPL,7/1/2013,SAN,SNPL,104,1.857142857
NORTH,SNPL,7/1/2013,SHN,SNPL,7,2.230769231
NORTH,SNPL,7/1/2013,SHS,SNPL,10,2
SOUTH,SNPL,7/1/2013,SSO,SNPL,25,1.944444444
SOUTH,CAGU,7/10/2017,SNO,Gull,3,1.7
SOUTH,SNPL,7/10/2017,SNO,SNPL,89,1.7
SOUTH,CAGU,7/10/2017,SSO,Gull,6,0.666666667
SOUTH,SNPL,7/10/2017,SSO,SNPL,42,0.666666667
SOUTH,WEGU,7/10/2017,SSO,Gull,1,0.666666667
SOUTH,CAGU,7/10/2017,WAL,Gull,5,1.076923077
SOUTH,HEEG,7/10/2017,WAL,Gull,15,1.076923077
SOUTH,SAND,7/10/2017,WAL,SAND,25,1.076923077
SOUTH,SNPL,7/10/2017,WAL,SNPL,58,1.076923077
SOUTH,WEGU,7/10/2017,WAL,Gull,31,1.076923077
SOUTH,CAGU,7/11/2016,SNO,Gull,12,1.8
SOUTH,HEEG,7/11/2016,SNO,Gull,100,1.8
SOUTH,SNPL,7/11/2016,SNO,SNPL,62,1.8
SOUTH,WEGU,7/11/2016,SNO,Gull,2,1.8
SOUTH,CAGU,7/11/2016,SSO,Gull,1,1.194444444
SOUTH,SNPL,7/11/2016,SSO,SNPL,64,1.194444444
SOUTH,CAGU,7/11/2016,WAL,Gull,2,1.307692308
SOUTH,HEEG,7/11/2016,WAL,Gull,6,1.307692308
SOUTH,SAND,7/11/2016,WAL,SAND,215,1.307692308
SOUTH,SNPL,7/11/2016,WAL,SNPL,68,1.307692308
SOUTH,WEGU,7/11/2016,WAL,Gull,50,1.307692308
SOUTH,CAGU,7/13/2015,SNO,Gull,3,1.6
SOUTH,SAND,7/13/2015,SNO,SAND,10,1.6
SOUTH,SNPL,7/13/2015,SNO,SNPL,80,1.6
SOUTH,WEGU,7/13/2015,SNO,Gull,13,1.6
SOUTH,SNPL,7/13/2015,SSO,SNPL,80,1.972222222
SOUTH,HEEG,7/13/2015,WAL,Gull,100,2.615384615
SOUTH,SAND,7/13/2015,WAL,SAND,50,2.615384615
SOUTH,SNPL,7/13/2015,WAL,SNPL,165,2.615384615
SOUTH,WEGU,7/13/2015,WAL,Gull,30,2.615384615
PURISIMA,CAGU,7/14/2014,PNO,Gull,1,1.666666667
PURISIMA,SAND,7/14/2014,PNO,SAND,1,1.666666667
PURISIMA,SNPL,7/14/2014,PNO,SNPL,20,1.666666667
NORTH,CAGU,7/14/2014,SAN,Gull,50,1.05
NORTH,SNPL,7/14/2014,SAN,SNPL,39,1.05
NORTH,WEGU,7/14/2014,SAN,Gull,153,1.05
SOUTH,SNPL,7/14/2014,SNO,SNPL,20,1.2
SOUTH,SNPL,7/14/2014,WAL,SNPL,38,1.384615385
NORTH,CAGU,7/15/2013,MIN,Gull,1,1.5
NORTH,WEGU,7/15/2013,MIN,Gull,1,1.5
PURISIMA,HEEG,7/15/2013,PNO,Gull,1,2.666666667
PURISIMA,SAND,7/15/2013,PNO,SAND,15,2.666666667
PURISIMA,SNPL,7/15/2013,PNO,SNPL,8,2.666666667
PURISIMA,WEGU,7/15/2013,PNO,Gull,25,2.666666667
NORTH,CAGU,7/15/2013,SAN,Gull,2,1.8
NORTH,HEEG,7/15/2013,SAN,Gull,1,1.8
NORTH,SAND,7/15/2013,SAN,SAND,1,1.8
NORTH,SNPL,7/15/2013,SAN,SNPL,88,1.8
NORTH,WEGU,7/15/2013,SAN,Gull,1,1.8
NORTH,CAGU,7/15/2013,SHN,Gull,2,1.192307692
NORTH,HEEG,7/15/2013,SHN,Gull,1,1.192307692
NORTH,SNPL,7/15/2013,SHN,SNPL,8,1.192307692
NORTH,CAGU,7/15/2013,SHS,Gull,1,1.05
NORTH,SNPL,7/15/2013,SHS,SNPL,4,1.05
SOUTH,SNPL,7/15/2013,SNO,SNPL,73,1.7
SOUTH,SNPL,7/15/2013,SSO,SNPL,37,1.75
SOUTH,SAND,7/15/2013,WAL,SAND,21,2.115384615
SOUTH,SNPL,7/15/2013,WAL,SNPL,23,2.115384615
NORTH,gull,7/16/2012,MIN,Gull,231,1.75
PURISIMA,gull,7/16/2012,PNO,Gull,2,1.666666667
PURISIMA,HEEG,7/16/2012,PNO,Gull,24,1.666666667
PURISIMA,SNPL,7/16/2012,PNO,SNPL,4,1.666666667
PURISIMA,WEGU,7/16/2012,PNO,Gull,6,1.666666667
NORTH,CAGU,7/16/2012,SAN,Gull,1,0.975
NORTH,gull,7/16/2012,SAN,Gull,56,0.975
NORTH,SAND,7/16/2012,SAN,SAND,8,0.975
NORTH,SNPL,7/16/2012,SAN,SNPL,74,0.975
NORTH,gull,7/16/2012,SHN,Gull,118,1.576923077
NORTH,SNPL,7/16/2012,SHN,SNPL,15,1.576923077
NORTH,gull,7/16/2012,SHS,Gull,26,1.05
NORTH,SNPL,7/16/2012,SHS,SNPL,5,1.05
SOUTH,gull,7/16/2012,SNO,Gull,2,0.8
SOUTH,HEEG,7/16/2012,SNO,Gull,14,0.8
SOUTH,SAND,7/16/2012,SNO,SAND,5,0.8
SOUTH,SNPL,7/16/2012,SNO,SNPL,78,0.8
SOUTH,HEEG,7/16/2012,SSO,Gull,2,1.166666667
SOUTH,SNPL,7/16/2012,SSO,SNPL,44,1.166666667
SOUTH,CAGU,7/16/2012,WAL,Gull,50,2.423076923
SOUTH,HEEG,7/16/2012,WAL,Gull,63,2.423076923
SOUTH,SAND,7/16/2012,WAL,SAND,80,2.423076923
SOUTH,SNPL,7/16/2012,WAL,SNPL,47,2.423076923
SOUTH,WEGU,7/16/2012,WAL,Gull,30,2.423076923
NORTH,CAGU,7/16/2018,MIN,Gull,2,2
NORTH,WEGU,7/16/2018,MIN,Gull,2,2
PURISIMA,SNPL,7/16/2018,PNO,SNPL,4,0.833333333
NORTH,CAGU,7/16/2018,SAN,Gull,2,0.975
NORTH,HEEG,7/16/2018,SAN,Gull,120,0.975
NORTH,SAND,7/16/2018,SAN,SAND,4,0.975
NORTH,SNPL,7/16/2018,SAN,SNPL,53,0.975
NORTH,WEGU,7/16/2018,SAN,Gull,70,0.975
NORTH,SNPL,7/16/2018,SHN,SNPL,11,1.461538462
NORTH,SAND,7/16/2018,SHS,SAND,1,1.2
NORTH,SNPL,7/16/2018,SHS,SNPL,10,1.2
PURISIMA,SNPL,7/17/2017,PNO,SNPL,2,1.333333333
NORTH,CAGU,7/17/2017,SAN,Gull,3,0.85
NORTH,SNPL,7/17/2017,SAN,SNPL,77,0.85
NORTH,SNPL,7/17/2017,SHN,SNPL,6,1.076923077
NORTH,SAND,7/17/2017,SHS,SAND,20,0.75
NORTH,SNPL,7/17/2017,SHS,SNPL,10,0.75
NORTH,SNPL,7/18/2016,MIN,SNPL,1,0.583333333
PURISIMA,CAGU,7/18/2016,PNO,Gull,1,0.5
PURISIMA,SAND,7/18/2016,PNO,SAND,10,0.5
PURISIMA,SNPL,7/18/2016,PNO,SNPL,10,0.5
NORTH,CAGU,7/18/2016,SAN,Gull,2,0.75
NORTH,SAND,7/18/2016,SAN,SAND,1,0.75
NORTH,SNPL,7/18/2016,SAN,SNPL,64,0.75
NORTH,SNPL,7/18/2016,SHN,SNPL,13,0.307692308
NORTH,SNPL,7/18/2016,SHS,SNPL,8,0.25
NORTH,CAGU,7/2/2012,MIN,Gull,5,1.916666667
NORTH,HEEG,7/2/2012,MIN,Gull,102,1.916666667
NORTH,SNPL,7/2/2012,MIN,SNPL,3,1.916666667
NORTH,WEGU,7/2/2012,MIN,Gull,2,1.916666667
PURISIMA,CAGU,7/2/2012,PNO,Gull,6,2
PURISIMA,HEEG,7/2/2012,PNO,Gull,41,2
PURISIMA,SNPL,7/2/2012,PNO,SNPL,3,2
PURISIMA,WEGU,7/2/2012,PNO,Gull,3,2
NORTH,CAGU,7/2/2012,SAN,Gull,5,1.15
NORTH,HEEG,7/2/2012,SAN,Gull,414,1.15
NORTH,SNPL,7/2/2012,SAN,SNPL,70,1.15
NORTH,WEGU,7/2/2012,SAN,Gull,18,1.15
NORTH,CAGU,7/2/2012,SHN,Gull,36,2.692307692
NORTH,HEEG,7/2/2012,SHN,Gull,195,2.692307692
NORTH,SNPL,7/2/2012,SHN,SNPL,10,2.692307692
NORTH,WEGU,7/2/2012,SHN,Gull,6,2.692307692
NORTH,CAGU,7/2/2012,SHS,Gull,17,1.35
NORTH,HEEG,7/2/2012,SHS,Gull,359,1.35
NORTH,SNPL,7/2/2012,SHS,SNPL,5,1.35
SOUTH,gull,7/2/2012,SNO,Gull,36,2.066666667
SOUTH,SNPL,7/2/2012,SNO,SNPL,58,2.066666667
SOUTH,gull,7/2/2012,SSO,Gull,79,1.722222222
SOUTH,SNPL,7/2/2012,SSO,SNPL,53,1.722222222
SOUTH,CAGU,7/2/2012,WAL,Gull,3,3.384615385
SOUTH,gull,7/2/2012,WAL,Gull,50,3.384615385
SOUTH,HEEG,7/2/2012,WAL,Gull,55,3.384615385
SOUTH,SNPL,7/2/2012,WAL,SNPL,53,3.384615385
SOUTH,WEGU,7/2/2012,WAL,Gull,15,3.384615385
NORTH,CAGU,7/2/2018,MIN,Gull,1,2
NORTH,WEGU,7/2/2018,MIN,Gull,1,2
PURISIMA,CAGU,7/2/2018,PNO,Gull,1,1.333333333
PURISIMA,SNPL,7/2/2018,PNO,SNPL,1,1.333333333
NORTH,CAGU,7/2/2018,SAN,Gull,26,0.7
NORTH,SNPL,7/2/2018,SAN,SNPL,55,0.7
NORTH,WEGU,7/2/2018,SAN,Gull,65,0.7
NORTH,SNPL,7/2/2018,SHN,SNPL,1,1.307692308
NORTH,CAGU,7/2/2018,SHS,Gull,11,1.2
NORTH,SNPL,7/2/2018,SHS,SNPL,11,1.2
NORTH,WEGU,7/2/2018,SHS,Gull,13,1.2
PURISIMA,SAND,7/20/2015,PNO,SAND,150,1.833333333
PURISIMA,SNPL,7/20/2015,PNO,SNPL,18,1.833333333
PURISIMA,WEGU,7/20/2015,PNO,Gull,4,1.833333333
NORTH,SAND,7/20/2015,SAN,SAND,10,1.175
NORTH,SNPL,7/20/2015,SAN,SNPL,73,1.175
NORTH,WEGU,7/20/2015,SAN,Gull,3,1.175
NORTH,CAGU,7/20/2015,SHN,Gull,2,0.769230769
NORTH,HEEG,7/20/2015,SHN,Gull,20,0.769230769
NORTH,SNPL,7/20/2015,SHN,SNPL,3,0.769230769
NORTH,WEGU,7/20/2015,SHN,Gull,9,0.769230769
NORTH,CAGU,7/20/2015,SHS,Gull,1,1.1
NORTH,SAND,7/20/2015,SHS,SAND,265,1.1
NORTH,SNPL,7/20/2015,SHS,SNPL,29,1.1
SOUTH,SNPL,7/21/2014,SNO,SNPL,82,1.666666667
SOUTH,CAGU,7/21/2014,SSO,Gull,1,1.388888889
SOUTH,SNPL,7/21/2014,SSO,SNPL,49,1.388888889
NORTH,HEEG,7/22/2013,MIN,Gull,86,1
NORTH,WEGU,7/22/2013,MIN,Gull,20,1
PURISIMA,HEEG,7/22/2013,PNO,Gull,2,1.333333333
PURISIMA,SAND,7/22/2013,PNO,SAND,11,1.333333333
PURISIMA,SNPL,7/22/2013,PNO,SNPL,9,1.333333333
PURISIMA,WEGU,7/22/2013,PNO,Gull,4,1.333333333
NORTH,SAND,7/22/2013,SAN,SAND,35,1.65
NORTH,SNPL,7/22/2013,SAN,SNPL,98,1.65
NORTH,WEGU,7/22/2013,SAN,Gull,9,1.65
NORTH,HEEG,7/22/2013,SHN,Gull,3,2
NORTH,SAND,7/22/2013,SHN,SAND,7,2
NORTH,SNPL,7/22/2013,SHN,SNPL,6,2
NORTH,WEGU,7/22/2013,SHN,Gull,1,2
NORTH,HEEG,7/22/2013,SHS,Gull,30,1.9
NORTH,SNPL,7/22/2013,SHS,SNPL,7,1.9
NORTH,WEGU,7/22/2013,SHS,Gull,20,1.9
SOUTH,CAGU,7/22/2013,SNO,Gull,2,2.266666667
SOUTH,SAND,7/22/2013,SNO,SAND,142,2.266666667
SOUTH,SNPL,7/22/2013,SNO,SNPL,45,2.266666667
SOUTH,WEGU,7/22/2013,SNO,Gull,15,2.266666667
SOUTH,CAGU,7/22/2013,SSO,Gull,4,1.888888889
SOUTH,HEEG,7/22/2013,SSO,Gull,21,1.888888889
SOUTH,SAND,7/22/2013,SSO,SAND,33,1.888888889
SOUTH,SNPL,7/22/2013,SSO,SNPL,46,1.888888889
SOUTH,WEGU,7/22/2013,SSO,Gull,118,1.888888889
SOUTH,SAND,7/22/2013,WAL,SAND,20,2.5
SOUTH,SNPL,7/22/2013,WAL,SNPL,105,2.5
NORTH,CAGU,7/23/2012,MIN,Gull,8,1.833333333
NORTH,HEEG,7/23/2012,MIN,Gull,285,1.833333333
PURISIMA,gull,7/23/2012,PNO,Gull,2,1.666666667
PURISIMA,HEEG,7/23/2012,PNO,Gull,26,1.666666667
PURISIMA,SNPL,7/23/2012,PNO,SNPL,3,1.666666667
PURISIMA,WEGU,7/23/2012,PNO,Gull,10,1.666666667
NORTH,CAGU,7/23/2012,SAN,Gull,1,1.25
NORTH,HEEG,7/23/2012,SAN,Gull,26,1.25
NORTH,SNPL,7/23/2012,SAN,SNPL,58,1.25
NORTH,WEGU,7/23/2012,SAN,Gull,9,1.25
NORTH,CAGU,7/23/2012,SHN,Gull,2,1.423076923
NORTH,HEEG,7/23/2012,SHN,Gull,85,1.423076923
NORTH,SNPL,7/23/2012,SHN,SNPL,38,1.423076923
NORTH,CAGU,7/23/2012,SHS,Gull,8,1.1
NORTH,HEEG,7/23/2012,SHS,Gull,26,1.1
NORTH,SAND,7/23/2012,SHS,SAND,30,1.1
NORTH,SNPL,7/23/2012,SHS,SNPL,3,1.1
NORTH,WEGU,7/23/2012,SHS,Gull,3,1.1
SOUTH,CAGU,7/23/2012,SNO,Gull,40,1.7
SOUTH,gull,7/23/2012,SNO,Gull,30,1.7
SOUTH,HEEG,7/23/2012,SNO,Gull,60,1.7
SOUTH,SAND,7/23/2012,SNO,SAND,4,1.7
SOUTH,SNPL,7/23/2012,SNO,SNPL,117,1.7
SOUTH,WEGU,7/23/2012,SNO,Gull,21,1.7
SOUTH,CAGU,7/23/2012,SSO,Gull,12,1.222222222
SOUTH,HEEG,7/23/2012,SSO,Gull,20,1.222222222
