survey_week,beach_section_initials,beach,species,species_type,total,sp_2
2014-08-04,SAN,NORTH,WEGU,Gull,36,Gull
2014-08-04,SHN,NORTH,CAGU,Gull,7,Gull
2014-08-04,SHN,NORTH,HEEG,Gull,95,Gull
2014-08-04,SHN,NORTH,WEGU,Gull,10,Gull
2014-08-04,SHS,NORTH,CAGU,Gull,7,Gull
2014-08-04,SHS,NORTH,HEEG,Gull,9,Gull
2014-08-04,SHS,NORTH,SAND,Shorebird,164,SAND
2014-08-04,SNO,SOUTH,HEEG,Gull,1,Gull
2014-08-04,SNO,SOUTH,SNPL,Shorebird,75,SNPL
2014-08-04,SNO,SOUTH,WEGU,Gull,1,Gull
2014-08-04,SSO,SOUTH,SNPL,Shorebird,81,SNPL
2014-08-04,SSO,SOUTH,WEGU,Gull,1,Gull
2014-08-04,WAL,SOUTH,SAND,Shorebird,237,SAND
2014-08-04,WAL,SOUTH,SNPL,Shorebird,44,SNPL
2014-08-18,MIN,NORTH,CAGU,Gull,9,Gull
2014-08-18,MIN,NORTH,HEEG,Gull,88,Gull
2014-08-18,MIN,NORTH,WEGU,Gull,2,Gull
2014-08-18,PNO,PURISIMA,SAND,Shorebird,1148,SAND
2014-08-18,PNO,PURISIMA,SNPL,Shorebird,17,SNPL
2014-08-18,SAN,NORTH,CAGU,Gull,12,Gull
2014-08-18,SAN,NORTH,HEEG,Gull,211,Gull
2014-08-18,SAN,NORTH,SAND,Shorebird,606,SAND
2014-08-18,SAN,NORTH,SNPL,Shorebird,35,SNPL
2014-08-18,SAN,NORTH,WEGU,Gull,41,Gull
2014-08-18,SHN,NORTH,CAGU,Gull,46,Gull
2014-08-18,SHN,NORTH,HEEG,Gull,179,Gull
2014-08-18,SHN,NORTH,SNPL,Shorebird,2,SNPL
2014-08-18,SHN,NORTH,WEGU,Gull,14,Gull
2014-08-18,SHS,NORTH,CAGU,Gull,12,Gull
2014-08-18,SHS,NORTH,HEEG,Gull,58,Gull
2014-08-18,SHS,NORTH,WEGU,Gull,2,Gull
2014-08-18,SNO,SOUTH,CAGU,Gull,4,Gull
2014-08-18,SNO,SOUTH,SAND,Shorebird,1,SAND
2014-08-18,SNO,SOUTH,SNPL,Shorebird,83,SNPL
2014-08-18,SSO,SOUTH,SNPL,Shorebird,67,SNPL
2014-08-18,SSO,SOUTH,WEGU,Gull,2,Gull
2014-08-18,WAL,SOUTH,SAND,Shorebird,2,SAND
2014-08-18,WAL,SOUTH,SNPL,Shorebird,26,SNPL
2014-08-18,WAL,SOUTH,WEGU,Gull,1,Gull
2014-09-01,MIN,NORTH,CAGU,Gull,2,Gull
2014-09-01,MIN,NORTH,HEEG,Gull,50,Gull
2014-09-01,MIN,NORTH,SNPL,Shorebird,3,SNPL
2014-09-01,MIN,NORTH,WEGU,Gull,6,Gull
2014-09-01,PNO,PURISIMA,CAGU,Gull,4,Gull
2014-09-01,PNO,PURISIMA,HEEG,Gull,4,Gull
2014-09-01,PNO,PURISIMA,WEGU,Gull,1,Gull
2014-09-01,SAN,NORTH,CAGU,Gull,201,Gull
2014-09-01,SAN,NORTH,HEEG,Gull,52,Gull
2014-09-01,SAN,NORTH,SAND,Shorebird,38,SAND
2014-09-01,SAN,NORTH,SNPL,Shorebird,56,SNPL
2014-09-01,SAN,NORTH,WEGU,Gull,8,Gull
2014-09-01,SHN,NORTH,CAGU,Gull,14,Gull
2014-09-01,SHN,NORTH,HEEG,Gull,208,Gull
2014-09-01,SHN,NORTH,SAND,Shorebird,106,SAND
2014-09-01,SHN,NORTH,SNPL,Shorebird,12,SNPL
2014-09-01,SHN,NORTH,WEGU,Gull,4,Gull
2014-09-01,SHS,NORTH,CAGU,Gull,4,Gull
2014-09-01,SHS,NORTH,HEEG,Gull,88,Gull
2014-09-01,SHS,NORTH,SAND,Shorebird,124,SAND
2014-09-01,SHS,NORTH,SNPL,Shorebird,7,SNPL
2014-09-01,SNO,SOUTH,SAND,Shorebird,508,SAND
2014-09-01,SNO,SOUTH,SNPL,Shorebird,187,SNPL
2014-09-01,SNO,SOUTH,WEGU,Gull,37,Gull
2014-09-01,SSO,SOUTH,HEEG,Gull,3,Gull
2014-09-01,SSO,SOUTH,SAND,Shorebird,5,SAND
2014-09-01,SSO,SOUTH,SNPL,Shorebird,50,SNPL
2014-09-01,SSO,SOUTH,WEGU,Gull,2,Gull
2014-09-01,WAL,SOUTH,SAND,Shorebird,1091,SAND
2014-09-01,WAL,SOUTH,SNPL,Shorebird,89,SNPL
2014-09-01,WAL,SOUTH,WEGU,Gull,8,Gull
2014-09-15,MIN,NORTH,CAGU,Gull,4,Gull
2014-09-15,MIN,NORTH,HEEG,Gull,51,Gull
2014-09-15,MIN,NORTH,SAND,Shorebird,154,SAND
2014-09-15,MIN,NORTH,SNPL,Shorebird,7,SNPL
2014-09-15,MIN,NORTH,WEGU,Gull,10,Gull
2014-09-15,PNO,PURISIMA,SAND,Shorebird,36,SAND
2014-09-15,PNO,PURISIMA,WEGU,Gull,3,Gull
2014-09-15,SAN,NORTH,CAGU,Gull,81,Gull
2014-09-15,SAN,NORTH,HEEG,Gull,512,Gull
2014-09-15,SAN,NORTH,SAND,Shorebird,29,SAND
2014-09-15,SAN,NORTH,SNPL,Shorebird,48,SNPL
2014-09-15,SAN,NORTH,WEGU,Gull,10,Gull
2014-09-15,SHN,NORTH,CAGU,Gull,6,Gull
2014-09-15,SHN,NORTH,HEEG,Gull,204,Gull
2014-09-15,SHN,NORTH,SAND,Shorebird,185,SAND
2014-09-15,SHN,NORTH,SNPL,Shorebird,25,SNPL
2014-09-15,SHN,NORTH,WEGU,Gull,4,Gull
2014-09-15,SHS,NORTH,CAGU,Gull,13,Gull
2014-09-15,SHS,NORTH,HEEG,Gull,23,Gull
2014-09-15,SHS,NORTH,SAND,Shorebird,10,SAND
2014-09-15,SHS,NORTH,WEGU,Gull,1,Gull
2014-09-15,SNO,SOUTH,CAGU,Gull,1,Gull
2014-09-15,SNO,SOUTH,SAND,Shorebird,287,SAND
2014-09-15,SNO,SOUTH,SNPL,Shorebird,179,SNPL
2014-09-15,SSO,SOUTH,CAGU,Gull,7,Gull
2014-09-15,SSO,SOUTH,HEEG,Gull,22,Gull
2014-09-15,SSO,SOUTH,SNPL,Shorebird,17,SNPL
2014-09-15,SSO,SOUTH,WEGU,Gull,43,Gull
2014-09-15,WAL,SOUTH,CAGU,Gull,1,Gull
2014-09-15,WAL,SOUTH,HEEG,Gull,1,Gull
2014-09-15,WAL,SOUTH,SAND,Shorebird,72,SAND
2014-09-15,WAL,SOUTH,SNPL,Shorebird,70,SNPL
2014-10-20,MIN,NORTH,HEEG,Gull,270,Gull
2014-10-20,MIN,NORTH,SAND,Shorebird,17,SAND
2014-10-20,MIN,NORTH,SNPL,Shorebird,1,SNPL
2014-10-20,PNO,PURISIMA,SAND,Shorebird,64,SAND
2014-10-20,PNO,PURISIMA,SNPL,Shorebird,12,SNPL
2014-10-20,PNO,PURISIMA,WEGU,Gull,4,Gull
2014-10-20,SAN,NORTH,CAGU,Gull,76,Gull
2014-10-20,SAN,NORTH,HEEG,Gull,161,Gull
2014-10-20,SAN,NORTH,SAND,Shorebird,207,SAND
2014-10-20,SAN,NORTH,SNPL,Shorebird,10,SNPL
2014-10-20,SAN,NORTH,WEGU,Gull,29,Gull
2014-10-20,SHN,NORTH,CAGU,Gull,11,Gull
2014-10-20,SHN,NORTH,HEEG,Gull,404,Gull
2014-10-20,SHN,NORTH,SAND,Shorebird,1634,SAND
2014-10-20,SHN,NORTH,SNPL,Shorebird,45,SNPL
2014-10-20,SHS,NORTH,CAGU,Gull,4,Gull
2014-10-20,SHS,NORTH,HEEG,Gull,341,Gull
2014-10-20,SHS,NORTH,SAND,Shorebird,885,SAND
2014-10-20,SHS,NORTH,WEGU,Gull,2,Gull
2014-10-20,SNO,SOUTH,CAGU,Gull,1,Gull
2014-10-20,SNO,SOUTH,SAND,Shorebird,77,SAND
2014-10-20,SNO,SOUTH,SNPL,Shorebird,110,SNPL
2014-10-20,SSO,SOUTH,SAND,Shorebird,364,SAND
2014-10-20,SSO,SOUTH,SNPL,Shorebird,45,SNPL
2014-10-20,SSO,SOUTH,WEGU,Gull,3,Gull
2014-10-20,WAL,SOUTH,CAGU,Gull,25,Gull
2014-10-20,WAL,SOUTH,HEEG,Gull,10,Gull
2014-10-20,WAL,SOUTH,SAND,Shorebird,175,SAND
2014-10-20,WAL,SOUTH,SNPL,Shorebird,27,SNPL
2014-10-20,WAL,SOUTH,WEGU,Gull,29,Gull
2014-11-24,MIN,NORTH,CAGU,Gull,5,Gull
2014-11-24,MIN,NORTH,HEEG,Gull,210,Gull
2014-11-24,MIN,NORTH,SNPL,Shorebird,7,SNPL
2014-11-24,MIN,NORTH,WEGU,Gull,3,Gull
2014-11-24,PNO,PURISIMA,SAND,Shorebird,80,SAND
2014-11-24,PNO,PURISIMA,SNPL,Shorebird,7,SNPL
2014-11-24,SAN,NORTH,CAGU,Gull,151,Gull
2014-11-24,SAN,NORTH,HEEG,Gull,89,Gull
2014-11-24,SAN,NORTH,SAND,Shorebird,330,SAND
2014-11-24,SAN,NORTH,SNPL,Shorebird,26,SNPL
2014-11-24,SAN,NORTH,WEGU,Gull,11,Gull
2014-11-24,SHN,NORTH,CAGU,Gull,46,Gull
2014-11-24,SHN,NORTH,HEEG,Gull,735,Gull
2014-11-24,SHN,NORTH,SAND,Shorebird,1500,SAND
2014-11-24,SHN,NORTH,SNPL,Shorebird,1,SNPL
2014-11-24,SHN,NORTH,WEGU,Gull,10,Gull
2014-11-24,SHS,NORTH,CAGU,Gull,18,Gull
2014-11-24,SHS,NORTH,SAND,Shorebird,1901,SAND
2014-11-24,SHS,NORTH,SNPL,Shorebird,48,SNPL
2014-11-24,SNO,SOUTH,SAND,Shorebird,7,SAND
2014-11-24,SNO,SOUTH,SNPL,Shorebird,70,SNPL
2014-11-24,SSO,SOUTH,SAND,Shorebird,120,SAND
2014-11-24,SSO,SOUTH,SNPL,Shorebird,44,SNPL
2014-11-24,WAL,SOUTH,SAND,Shorebird,63,SAND
2014-11-24,WAL,SOUTH,SNPL,Shorebird,42,SNPL
2014-11-24,WAL,SOUTH,WEGU,Gull,1,Gull
2014-12-15,SNO,SOUTH,SAND,Shorebird,1,SAND
2014-12-15,SNO,SOUTH,SNPL,Shorebird,89,SNPL
2014-12-15,SSO,SOUTH,SNPL,Shorebird,54,SNPL
2014-12-15,SSO,SOUTH,WEGU,Gull,1,Gull
2014-12-15,WAL,SOUTH,CAGU,Gull,60,Gull
2014-12-15,WAL,SOUTH,SNPL,Shorebird,3,SNPL
2014-12-15,WAL,SOUTH,WEGU,Gull,40,Gull
2014-12-22,MIN,NORTH,CAGU,Gull,10,Gull
2014-12-22,MIN,NORTH,HEEG,Gull,121,Gull
2014-12-22,MIN,NORTH,WEGU,Gull,5,Gull
2014-12-22,PNO,PURISIMA,SAND,Shorebird,28,SAND
2014-12-22,PNO,PURISIMA,SNPL,Shorebird,12,SNPL
2014-12-22,PNO,PURISIMA,WEGU,Gull,1,Gull
2014-12-22,SAN,NORTH,CAGU,Gull,15,Gull
2014-12-22,SAN,NORTH,HEEG,Gull,68,Gull
2014-12-22,SAN,NORTH,SAND,Shorebird,12,SAND
2014-12-22,SAN,NORTH,SNPL,Shorebird,2,SNPL
2014-12-22,SAN,NORTH,WEGU,Gull,23,Gull
2014-12-22,SHN,NORTH,CAGU,Gull,8,Gull
2014-12-22,SHN,NORTH,HEEG,Gull,238,Gull
2014-12-22,SHN,NORTH,SAND,Shorebird,1800,SAND
2014-12-22,SHN,NORTH,WEGU,Gull,13,Gull
2014-12-22,SHS,NORTH,SAND,Shorebird,1000,SAND
2014-12-22,SHS,NORTH,SNPL,Shorebird,10,SNPL
2015-01-19,MIN,NORTH,SAND,Shorebird,332,SAND
2015-01-19,MIN,NORTH,SNPL,Shorebird,24,SNPL
2015-01-19,PNO,PURISIMA,SAND,Shorebird,70,SAND
2015-01-19,PNO,PURISIMA,SNPL,Shorebird,8,SNPL
2015-01-19,SAN,NORTH,SAND,Shorebird,168,SAND
2015-01-19,SAN,NORTH,SNPL,Shorebird,44,SNPL
2015-01-19,SAN,NORTH,WEGU,Gull,4,Gull
2015-01-19,SHN,NORTH,CAGU,Gull,1,Gull
2015-01-19,SHN,NORTH,SAND,Shorebird,1121,SAND
2015-01-19,SHS,NORTH,SAND,Shorebird,1019,SAND
2015-01-19,SNO,SOUTH,SNPL,Shorebird,22,SNPL
2015-01-19,SSO,SOUTH,SAND,Shorebird,990,SAND
2015-01-19,SSO,SOUTH,SNPL,Shorebird,46,SNPL
2015-01-19,WAL,SOUTH,CAGU,Gull,39,Gull
2015-01-19,WAL,SOUTH,SAND,Shorebird,232,SAND
2015-01-19,WAL,SOUTH,SNPL,Shorebird,52,SNPL
2015-01-19,WAL,SOUTH,WEGU,Gull,50,Gull
2015-02-16,SNO,SOUTH,SAND,Shorebird,82,SAND
2015-02-16,SNO,SOUTH,SNPL,Shorebird,33,SNPL
2015-02-16,SSO,SOUTH,SAND,Shorebird,860,SAND
2015-02-16,SSO,SOUTH,SNPL,Shorebird,79,SNPL
2015-02-16,WAL,SOUTH,CAGU,Gull,55,Gull
2015-02-16,WAL,SOUTH,SAND,Shorebird,405,SAND
2015-02-16,WAL,SOUTH,SNPL,Shorebird,23,SNPL
2015-02-16,WAL,SOUTH,WEGU,Gull,10,Gull
2015-03-09,MIN,NORTH,SAND,Shorebird,200,SAND
2015-03-09,PNO,PURISIMA,SAND,Shorebird,200,SAND
2015-03-09,PNO,PURISIMA,SNPL,Shorebird,59,SNPL
2015-03-09,SAN,NORTH,SNPL,Shorebird,47,SNPL
2015-03-09,SHN,NORTH,SAND,Shorebird,1576,SAND
2015-03-09,SHN,NORTH,SNPL,Shorebird,2,SNPL
2015-03-09,SHS,NORTH,SAND,Shorebird,410,SAND
2015-03-09,SHS,NORTH,SNPL,Shorebird,5,SNPL
2015-03-09,SNO,SOUTH,SAND,Shorebird,454,SAND
2015-03-09,SNO,SOUTH,SNPL,Shorebird,38,SNPL
2015-03-09,SSO,SOUTH,SAND,Shorebird,504,SAND
2015-03-09,SSO,SOUTH,SNPL,Shorebird,67,SNPL
2015-03-09,WAL,SOUTH,CAGU,Gull,40,Gull
2015-03-09,WAL,SOUTH,SAND,Shorebird,505,SAND
2015-03-09,WAL,SOUTH,SNPL,Shorebird,51,SNPL
2015-03-09,WAL,SOUTH,WEGU,Gull,40,Gull
2015-03-16,PNO,PURISIMA,SAND,Shorebird,28,SAND
2015-03-16,PNO,PURISIMA,SNPL,Shorebird,8,SNPL
2015-03-16,SAN,NORTH,SAND,Shorebird,215,SAND
2015-03-16,SAN,NORTH,SNPL,Shorebird,58,SNPL
2015-03-16,SHN,NORTH,SAND,Shorebird,790,SAND
2015-03-16,SHN,NORTH,SNPL,Shorebird,2,SNPL
2015-03-16,SHS,NORTH,SAND,Shorebird,80,SAND
2015-03-16,SHS,NORTH,SNPL,Shorebird,6,SNPL
2015-03-16,SNO,SOUTH,CAGU,Gull,1,Gull
2015-03-16,SNO,SOUTH,SAND,Shorebird,1452,SAND
2015-03-16,SNO,SOUTH,SNPL,Shorebird,46,SNPL
2015-03-16,SSO,SOUTH,SAND,Shorebird,530,SAND
2015-03-16,SSO,SOUTH,SNPL,Shorebird,83,SNPL
2015-03-16,WAL,SOUTH,CAGU,Gull,20,Gull
2015-03-16,WAL,SOUTH,SNPL,Shorebird,30,SNPL
2015-03-16,WAL,SOUTH,WEGU,Gull,20,Gull
2015-03-23,MIN,NORTH,SNPL,Shorebird,2,SNPL
2015-03-23,PCO,PURISIMA,SNPL,Shorebird,1,SNPL
2015-03-23,PNO,PURISIMA,SAND,Shorebird,370,SAND
2015-03-23,PNO,PURISIMA,SNPL,Shorebird,9,SNPL
2015-03-23,SAN,NORTH,SAND,Shorebird,320,SAND
2015-03-23,SAN,NORTH,SNPL,Shorebird,68,SNPL
2015-03-23,SHN,NORTH,SAND,Shorebird,17,SAND
2015-03-23,SHN,NORTH,SNPL,Shorebird,8,SNPL
2015-03-23,SHS,NORTH,SNPL,Shorebird,5,SNPL
2015-03-23,SNO,SOUTH,SAND,Shorebird,397,SAND
2015-03-23,SNO,SOUTH,SNPL,Shorebird,54,SNPL
2015-03-23,SSO,SOUTH,SAND,Shorebird,30,SAND
2015-03-23,SSO,SOUTH,SNPL,Shorebird,66,SNPL
2015-03-23,WAL,SOUTH,CAGU,Gull,10,Gull
2015-03-23,WAL,SOUTH,SAND,Shorebird,250,SAND
2015-03-23,WAL,SOUTH,SNPL,Shorebird,37,SNPL
2015-03-30,PNO,PURISIMA,CAGU,Gull,2,Gull
2015-03-30,PNO,PURISIMA,SNPL,Shorebird,5,SNPL
2015-03-30,SAN,NORTH,CAGU,Gull,1,Gull
2015-03-30,SAN,NORTH,SAND,Shorebird,1000,SAND
2015-03-30,SAN,NORTH,SNPL,Shorebird,60,SNPL
2015-03-30,SAN,NORTH,WEGU,Gull,2,Gull
2015-03-30,SHN,NORTH,SNPL,Shorebird,4,SNPL
2015-03-30,SHS,NORTH,SAND,Shorebird,45,SAND
2015-03-30,SHS,NORTH,SNPL,Shorebird,3,SNPL
2015-03-30,SNO,SOUTH,SAND,Shorebird,35,SAND
2015-03-30,SNO,SOUTH,SNPL,Shorebird,33,SNPL
2015-03-30,SSO,SOUTH,SAND,Shorebird,1,SAND
2015-03-30,SSO,SOUTH,SNPL,Shorebird,43,SNPL
2015-03-30,WAL,SOUTH,CAGU,Gull,30,Gull
2015-03-30,WAL,SOUTH,SAND,Shorebird,11,SAND
2015-03-30,WAL,SOUTH,SNPL,Shorebird,43,SNPL
2015-03-30,WAL,SOUTH,WEGU,Gull,2,Gull
2015-04-06,MIN,NORTH,SNPL,Shorebird,1,SNPL
2015-04-06,PNO,PURISIMA,SAND,Shorebird,1,SAND
2015-04-06,PNO,PURISIMA,SNPL,Shorebird,13,SNPL
2015-04-06,SAN,NORTH,SAND,Shorebird,180,SAND
2015-04-06,SAN,NORTH,SNPL,Shorebird,30,SNPL
2015-04-06,SHN,NORTH,SNPL,Shorebird,5,SNPL
2015-04-06,SHS,NORTH,SAND,Shorebird,5,SAND
2015-04-06,SHS,NORTH,SNPL,Shorebird,8,SNPL
2015-04-06,SNO,SOUTH,SNPL,Shorebird,45,SNPL
2015-04-06,SSO,SOUTH,SAND,Shorebird,40,SAND
2015-04-06,SSO,SOUTH,SNPL,Shorebird,44,SNPL
2015-04-06,WAL,SOUTH,SAND,Shorebird,80,SAND
2015-04-06,WAL,SOUTH,SNPL,Shorebird,41,SNPL
2015-04-13,MIN,NORTH,SNPL,Shorebird,1,SNPL
2015-04-13,PNO,PURISIMA,SAND,Shorebird,210,SAND
2015-04-13,PNO,PURISIMA,SNPL,Shorebird,13,SNPL
2015-04-13,SAN,NORTH,SAND,Shorebird,1570,SAND
2015-04-13,SAN,NORTH,SNPL,Shorebird,26,SNPL
2015-04-13,SAN,NORTH,WEGU,Gull,3,Gull
2015-04-13,SHS,NORTH,SNPL,Shorebird,8,SNPL
2015-04-13,SNO,SOUTH,SAND,Shorebird,94,SAND
2015-04-13,SNO,SOUTH,SNPL,Shorebird,46,SNPL
2015-04-13,SSO,SOUTH,SNPL,Shorebird,40,SNPL
2015-04-13,WAL,SOUTH,SAND,Shorebird,41,SAND
2015-04-13,WAL,SOUTH,SNPL,Shorebird,34,SNPL
2015-04-20,PCO,PURISIMA,SNPL,Shorebird,1,SNPL
2015-04-20,PNO,PURISIMA,CAGU,Gull,1,Gull
2015-04-20,PNO,PURISIMA,SAND,Shorebird,500,SAND
2015-04-20,PNO,PURISIMA,SNPL,Shorebird,13,SNPL
2015-04-20,SAN,NORTH,SAND,Shorebird,566,SAND
2015-04-20,SAN,NORTH,SNPL,Shorebird,52,SNPL
2015-04-20,SHN,NORTH,SAND,Shorebird,5,SAND
2015-04-20,SHN,NORTH,SNPL,Shorebird,4,SNPL
2015-04-20,SHS,NORTH,SAND,Shorebird,575,SAND
2015-04-20,SHS,NORTH,SNPL,Shorebird,14,SNPL
2015-04-20,SNO,SOUTH,SAND,Shorebird,16,SAND
2015-04-20,SNO,SOUTH,SNPL,Shorebird,67,SNPL
2015-04-20,SSO,SOUTH,SNPL,Shorebird,31,SNPL
2015-04-20,WAL,SOUTH,SAND,Shorebird,104,SAND
2015-04-20,WAL,SOUTH,SNPL,Shorebird,43,SNPL
2015-04-27,PCO,PURISIMA,WEGU,Gull,2,Gull
2015-04-27,PNO,PURISIMA,SAND,Shorebird,35,SAND
2015-04-27,PNO,PURISIMA,SNPL,Shorebird,7,SNPL
2015-04-27,PNO,PURISIMA,WEGU,Gull,47,Gull
2015-04-27,SAN,NORTH,CAGU,Gull,7,Gull
2015-04-27,SAN,NORTH,SAND,Shorebird,666,SAND
2015-04-27,SAN,NORTH,SNPL,Shorebird,35,SNPL
2015-04-27,SAN,NORTH,WEGU,Gull,40,Gull
2015-04-27,SHN,NORTH,SAND,Shorebird,120,SAND
2015-04-27,SHN,NORTH,SNPL,Shorebird,5,SNPL
2015-04-27,SHS,NORTH,SAND,Shorebird,265,SAND
2015-04-27,SHS,NORTH,SNPL,Shorebird,10,SNPL
2015-04-27,SNO,SOUTH,SAND,Shorebird,1376,SAND
2015-04-27,SNO,SOUTH,SNPL,Shorebird,45,SNPL
2015-04-27,SSO,SOUTH,SAND,Shorebird,100,SAND
2015-04-27,SSO,SOUTH,SNPL,Shorebird,26,SNPL
2015-04-27,WAL,SOUTH,SAND,Shorebird,50,SAND
2015-04-27,WAL,SOUTH,SNPL,Shorebird,48,SNPL
2015-04-27,WAL,SOUTH,WEGU,Gull,17,Gull
2015-05-04,PCO,PURISIMA,SNPL,Shorebird,1,SNPL
2015-05-04,PNO,PURISIMA,SAND,Shorebird,1,SAND
2015-05-04,PNO,PURISIMA,SNPL,Shorebird,7,SNPL
2015-05-04,PNO,PURISIMA,WEGU,Gull,3,Gull
2015-05-04,SAN,NORTH,CAGU,Gull,38,Gull
2015-05-04,SAN,NORTH,SAND,Shorebird,151,SAND
2015-05-04,SAN,NORTH,SNPL,Shorebird,57,SNPL
2015-05-04,SAN,NORTH,WEGU,Gull,13,Gull
2015-05-04,SHN,NORTH,SNPL,Shorebird,4,SNPL
2015-05-04,SHS,NORTH,SNPL,Shorebird,5,SNPL
2015-05-04,SHS,NORTH,WEGU,Gull,3,Gull
2015-05-11,MIN,NORTH,CAGU,Gull,1,Gull
2015-05-11,PCO,PURISIMA,SNPL,Shorebird,1,SNPL
2015-05-11,PCO,PURISIMA,WEGU,Gull,1,Gull
2015-05-11,PNO,PURISIMA,SAND,Shorebird,168,SAND
2015-05-11,PNO,PURISIMA,SNPL,Shorebird,5,SNPL
2015-05-11,PNO,PURISIMA,WEGU,Gull,4,Gull
2015-05-11,SAN,NORTH,SAND,Shorebird,878,SAND
2015-05-11,SAN,NORTH,SNPL,Shorebird,50,SNPL
2015-05-11,SHN,NORTH,CAGU,Gull,4,Gull
2015-05-11,SHN,NORTH,SAND,Shorebird,640,SAND
2015-05-11,SHN,NORTH,SNPL,Shorebird,4,SNPL
2015-05-11,SHS,NORTH,SAND,Shorebird,235,SAND
2015-05-11,SHS,NORTH,SNPL,Shorebird,13,SNPL
2015-05-11,SNO,SOUTH,SAND,Shorebird,290,SAND
2015-05-11,SNO,SOUTH,SNPL,Shorebird,61,SNPL
2015-05-11,SSO,SOUTH,SAND,Shorebird,387,SAND
2015-05-11,SSO,SOUTH,SNPL,Shorebird,54,SNPL
2015-05-11,WAL,SOUTH,CAGU,Gull,25,Gull
2015-05-11,WAL,SOUTH,SAND,Shorebird,553,SAND
2015-05-11,WAL,SOUTH,SNPL,Shorebird,52,SNPL
2015-05-11,WAL,SOUTH,WEGU,Gull,2,Gull
2015-05-18,PCO,PURISIMA,SNPL,Shorebird,3,SNPL
2015-05-18,PNO,PURISIMA,SNPL,Shorebird,11,SNPL
2015-05-18,SAN,NORTH,CAGU,Gull,4,Gull
2015-05-18,SAN,NORTH,SAND,Shorebird,65,SAND
2015-05-18,SAN,NORTH,SNPL,Shorebird,71,SNPL
2015-05-18,SAN,NORTH,WEGU,Gull,3,Gull
2015-05-18,SHN,NORTH,SNPL,Shorebird,2,SNPL
2015-05-18,SHS,NORTH,SNPL,Shorebird,10,SNPL
2015-05-18,SNO,SOUTH,SAND,Shorebird,378,SAND
2015-05-18,SNO,SOUTH,SNPL,Shorebird,65,SNPL
2015-05-18,SSO,SOUTH,SAND,Shorebird,298,SAND
2015-05-18,SSO,SOUTH,SNPL,Shorebird,83,SNPL
2015-05-18,WAL,SOUTH,SAND,Shorebird,170,SAND
2015-05-18,WAL,SOUTH,SNPL,Shorebird,67,SNPL
2015-05-25,MIN,NORTH,CAGU,Gull,52,Gull
2015-05-25,MIN,NORTH,SNPL,Shorebird,2,SNPL
2015-05-25,PCO,PURISIMA,SNPL,Shorebird,2,SNPL
2015-05-25,PCO,PURISIMA,WEGU,Gull,5,Gull
2015-05-25,PNO,PURISIMA,SNPL,Shorebird,9,SNPL
2015-05-25,SAN,NORTH,CAGU,Gull,20,Gull
2015-05-25,SAN,NORTH,SNPL,Shorebird,65,SNPL
2015-05-25,SAN,NORTH,WEGU,Gull,1,Gull
2015-05-25,SHN,NORTH,CAGU,Gull,28,Gull
2015-05-25,SHN,NORTH,SNPL,Shorebird,1,SNPL
2015-05-25,SHS,NORTH,CAGU,Gull,3,Gull
2015-05-25,SHS,NORTH,SAND,Shorebird,20,SAND
2015-05-25,SHS,NORTH,SNPL,Shorebird,25,SNPL
2015-05-25,SNO,SOUTH,CAGU,Gull,1,Gull
2015-05-25,SNO,SOUTH,SAND,Shorebird,70,SAND
2015-05-25,SNO,SOUTH,SNPL,Shorebird,53,SNPL
2015-05-25,SNO,SOUTH,WEGU,Gull,3,Gull
2015-05-25,SSO,SOUTH,SAND,Shorebird,15,SAND
2015-05-25,SSO,SOUTH,SNPL,Shorebird,45,SNPL
2015-05-25,WAL,SOUTH,CAGU,Gull,223,Gull
2015-05-25,WAL,SOUTH,HEEG,Gull,5,Gull
2015-05-25,WAL,SOUTH,SAND,Shorebird,61,SAND
2015-05-25,WAL,SOUTH,SNPL,Shorebird,59,SNPL
2015-05-25,WAL,SOUTH,WEGU,Gull,10,Gull
2015-06-01,MIN,NORTH,CAGU,Gull,51,Gull
2015-06-01,MIN,NORTH,WEGU,Gull,40,Gull
2015-06-01,PCO,PURISIMA,SNPL,Shorebird,3,SNPL
2015-06-01,PNO,PURISIMA,CAGU,Gull,5,Gull
2015-06-01,PNO,PURISIMA,SNPL,Shorebird,6,SNPL
2015-06-01,SAN,NORTH,CAGU,Gull,28,Gull
2015-06-01,SAN,NORTH,HEEG,Gull,1,Gull
2015-06-01,SAN,NORTH,SAND,Shorebird,41,SAND
2015-06-01,SAN,NORTH,SNPL,Shorebird,56,SNPL
2015-06-01,SAN,NORTH,WEGU,Gull,6,Gull
2015-06-01,SHN,NORTH,CAGU,Gull,32,Gull
2015-06-01,SHN,NORTH,SNPL,Shorebird,1,SNPL
2015-06-01,SHN,NORTH,WEGU,Gull,4,Gull
2015-06-01,SHS,NORTH,CAGU,Gull,33,Gull
2015-06-01,SHS,NORTH,HEEG,Gull,10,Gull
2015-06-01,SHS,NORTH,SNPL,Shorebird,17,SNPL
2015-06-01,SHS,NORTH,WEGU,Gull,16,Gull
2015-06-01,SNO,SOUTH,CAGU,Gull,3,Gull
2015-06-01,SNO,SOUTH,SNPL,Shorebird,69,SNPL
2015-06-01,SSO,SOUTH,SNPL,Shorebird,49,SNPL
2015-06-01,WAL,SOUTH,CAGU,Gull,126,Gull
2015-06-01,WAL,SOUTH,HEEG,Gull,2,Gull
