survey_week,transect_block,y_proj,x_proj,species,count
8/1/2011,SHCREEK,3858576,718559,HEEG,80
8/1/2011,SHSEND,3853725,717760,HEEG,12
8/1/2011,SHSSTART,3856007,718184,HEEG,24
8/1/2011,TIRE,3856840,718299,HEEG,1
8/1/2011,TRILOG,3853967,717804,HEEG,60
8/1/2011,TUVU,3859327,718516,HEEG,24
8/1/2011,NEEDLE,3858391,718537,LBCU,1
8/1/2011,BOB,3856428,718233,NOHA,1
8/1/2011,L13BUOY,3853403,717662,NOHA,1
8/1/2011,MOLE,3854435,717887,RBGU,2
8/1/2011,THIRSTY,3856625,718262,RBGU,2
8/1/2011,TIRE,3856840,718299,RBGU,2
8/1/2011,TOMBSTONE,3853154,717631,RBGU,1
8/1/2011,THIRSTY,3856625,718262,RTHA,1
8/1/2011,NSURFOPEN,3840670,719336,SAND,150
8/1/2011,AMPHITHEATRE,3837016,718345,WEGU,27
8/1/2011,TIKI,3841635,719574,WEGU,18
8/1/2011,ANCHOR,3858840,718532,WHIM,1
8/1/2011,BOINGI,3858235,718523,WHIM,1
8/1/2011,HOOF,3857060,718358,WHIM,1
8/1/2011,MINBORDER,3859611,718496,WHIM,1
8/1/2011,PICKUPSTIX,3851788,717252,AMKE,1
8/1/2011,POCKET1,3850211,716720,CAGU,3
8/1/2011,POCKET2,3849377,716466,CAGU,10
8/1/2011,SHSEND,3853725,717760,CAGU,15
8/1/2011,STIX,3852211,717408,CAGU,20
8/1/2011,DEADBUG,3852719,717540,gull,9
8/1/2011,SHORTRIBS,3852446,717489,gull,25
8/1/2011,TEETER,3852589,717513,gull,20
8/1/2011,NARROWS,3850988,717008,HEEG,32
8/1/2011,POCKET2,3849377,716466,HEEG,15
8/1/2011,SHSEND,3853725,717760,HEEG,40
8/1/2011,STIX,3852211,717408,HEEG,30
8/1/2011,TREX,3853022,717614,HEEG,50
8/1/2011,TOMBSTONE,3853154,717631,NOHA,1
8/1/2011,TREX,3853022,717614,NOHA,1
8/1/2011,POCKET2,3849377,716466,RTHA,1
8/1/2011,NARROWS,3850988,717008,WEGU,8
8/1/2011,POCKET1,3850211,716720,WEGU,10
8/1/2011,POCKET2,3849377,716466,WEGU,5
8/1/2011,SHSEND,3853725,717760,WEGU,5
8/8/2011,POCKET1,3850211,716720,CAGU,28
8/8/2011,POCKET2,3849377,716466,CAGU,18
8/8/2011,TREX,3853022,717614,CAGU,48
8/8/2011,DEADBUG,3852719,717540,gull,8
8/8/2011,ANCHOR,3858840,718532,gull,60
8/8/2011,BOTTLEBUOY,3854682,717928,gull,2
8/8/2011,BOTTLELOG,3854218,717859,gull,3
8/8/2011,BUOYFARM,3855633,718084,gull,16
8/8/2011,MINOPEN,3860002,718408,gull,24
8/8/2011,MOLE,3854435,717887,gull,3
8/8/2011,OJ,3854912,717972,gull,4
8/8/2011,RUPAUL,3855357,718047,gull,2
8/8/2011,TRILOG,3853967,717804,gull,6
8/8/2011,COBBLE,3850478,716793,HEEG,15
8/8/2011,NARROWS,3850988,717008,HEEG,55
8/8/2011,POCKET1,3850211,716720,HEEG,54
8/8/2011,TREX,3853022,717614,HEEG,90
8/8/2011,ANCHOR,3858840,718532,HEEG,240
8/8/2011,BOTTLEBUOY,3854682,717928,HEEG,8
8/8/2011,BOTTLELOG,3854218,717859,HEEG,12
8/8/2011,BUOYFARM,3855633,718084,HEEG,64
8/8/2011,MINBORDER,3859611,718496,HEEG,1
8/8/2011,MINOPEN,3860002,718408,HEEG,96
8/8/2011,MOLE,3854435,717887,HEEG,12
8/8/2011,OJ,3854912,717972,HEEG,16
8/8/2011,RUPAUL,3855357,718047,HEEG,8
8/8/2011,TRILOG,3853967,717804,HEEG,24
8/8/2011,TUVU,3859327,718516,HEEG,1
8/8/2011,ANCHOR,3858840,718532,LBCU,1
8/8/2011,BOINGI,3858235,718523,MAGO,1
8/8/2011,ANCHOR,3858840,718532,NOHA,1
8/8/2011,NICEPERCH,3853294,717626,PEFA,1
8/8/2011,POCKET2,3849377,716466,PEFA,1
8/8/2011,SHCREEK,3858576,718559,PEFA,2
8/8/2011,TRILOG,3853967,717804,PEFA,1
8/8/2011,POCKET1,3850211,716720,ROTE,2
8/8/2011,SHORTRIBS,3852446,717489,RTHA,1
8/8/2011,SCAFFOLDING,3858038,718508,SAND,2
8/8/2011,SHCREEK,3858576,718559,SAND,27
8/8/2011,POCKET1,3850211,716720,WEGU,8
8/8/2011,POCKET2,3849377,716466,WEGU,7
8/8/2011,TREX,3853022,717614,WEGU,12
8/15/2011,4303BUOY,3837695,718544,gull,15
8/15/2011,FORT,3839499,719045,gull,13
8/15/2011,GRANDCANYON,3837280,718417,gull,11
8/15/2011,OBVIOUSLOG,3837828,718577,gull,35
8/15/2011,SIGN,3839745,719129,gull,23
8/15/2011,TIP,3841507,719554,gull,160
8/15/2011,UTAH,3836881,718289,gull,100
8/15/2011,ALLIGATOR,3859179,718531,gull,1
8/15/2011,ANCHOR,3858840,718532,gull,2
8/15/2011,BOB,3856428,718233,gull,10
8/15/2011,CLUB,3857270,718400,gull,4
8/15/2011,HOOF,3857060,718358,gull,3
8/15/2011,MINBORDER,3859611,718496,gull,50
8/15/2011,MINOPEN,3860002,718408,gull,40
8/15/2011,NEEDLE,3858391,718537,gull,3
8/15/2011,PILLOW,3857398,718416,gull,30
8/15/2011,RUPAUL,3855357,718047,gull,40
8/15/2011,SEADRAGON,3857556,718440,gull,3
8/15/2011,SHCREEK,3858576,718559,gull,20
8/15/2011,THIRSTY,3856625,718262,gull,2
8/15/2011,TIRE,3856840,718299,gull,4
8/15/2011,TUVU,3859327,718516,gull,5
8/15/2011,ALLIGATOR,3859179,718531,HEEG,4
8/15/2011,ANCHOR,3858840,718532,HEEG,8
8/15/2011,BOB,3856428,718233,HEEG,40
8/15/2011,BOINGI,3858235,718523,HEEG,4
8/15/2011,CLUB,3857270,718400,HEEG,16
8/15/2011,HOOF,3857060,718358,HEEG,12
8/15/2011,MINBORDER,3859611,718496,HEEG,200
8/15/2011,MINOPEN,3860002,718408,HEEG,160
8/15/2011,NEEDLE,3858391,718537,HEEG,12
8/15/2011,PILLOW,3857398,718416,HEEG,120
8/15/2011,RUPAUL,3855357,718047,HEEG,160
8/15/2011,SEADRAGON,3857556,718440,HEEG,12
8/15/2011,SHCREEK,3858576,718559,HEEG,80
8/15/2011,THIRSTY,3856625,718262,HEEG,8
8/15/2011,TIRE,3856840,718299,HEEG,16
8/15/2011,TUVU,3859327,718516,HEEG,20
8/15/2011,SHCREEK,3858576,718559,LBCU,1
8/15/2011,BOTTLELOG,3854218,717859,SAND,1
8/15/2011,SHCREEK,3858576,718559,SEPL,2
8/15/2011,DEADBUG,3852719,717540,CAGU,3
8/15/2011,NARROWS,3850988,717008,CAGU,36
8/15/2011,SHSEND,3853725,717760,CAGU,4
8/15/2011,STIX,3852211,717408,CAGU,11
8/15/2011,ALLIGATOR,3859179,718531,gull,3
8/15/2011,ANCHOR,3858840,718532,gull,5
8/15/2011,CHEST,3859063,718542,gull,6
8/15/2011,MINBORDER,3859611,718496,gull,20
8/15/2011,MINOPEN,3860002,718408,gull,20
8/15/2011,SHCREEK,3858576,718559,gull,20
8/15/2011,TUVU,3859327,718516,gull,5
8/15/2011,BOAT,3851145,717049,HEEG,30
8/15/2011,NARROWS,3850988,717008,HEEG,66
8/15/2011,SHSEND,3853725,717760,HEEG,16
8/15/2011,TRASH,3851930,717290,HEEG,12
8/15/2011,ALLIGATOR,3859179,718531,HEEG,12
8/15/2011,ANCHOR,3858840,718532,HEEG,20
8/15/2011,CHEST,3859063,718542,HEEG,24
8/15/2011,MINBORDER,3859611,718496,HEEG,80
8/15/2011,MINOPEN,3860002,718408,HEEG,80
8/15/2011,SHCREEK,3858576,718559,HEEG,80
8/15/2011,TUVU,3859327,718516,HEEG,20
8/15/2011,SHCREEK,3858576,718559,OSPR,1
8/15/2011,SHCREEK,3858576,718559,PEFA,1
8/15/2011,JUGHEAD,3852069,717348,RTHA,1
8/15/2011,SHCREEK,3858576,718559,TUVU,2
8/15/2011,NARROWS,3850988,717008,WEGU,8
8/22/2011,DRIFTWOOD,3838915,718901,AMKE,1
8/22/2011,ICELAVA,3836738,718243,AMKE,2
8/22/2011,NSURFOPEN,3840670,719336,AMKE,2
8/22/2011,BOJUM,3841017,719410,BBPL,1
8/22/2011,ANCHOR,3858840,718532,CAGU,19
8/22/2011,BOTTLELOG,3854218,717859,CAGU,1
8/22/2011,MINOPEN,3860002,718408,CAGU,2
8/22/2011,NICEPERCH,3853294,717626,CAGU,42
8/22/2011,WALLBORDER,3843076,719727,CAGU,1
8/22/2011,RAINBOWSPIN,3855802,718134,GOEA,1
8/22/2011,BUOY,3840890,719390,gull,25
8/22/2011,FINGER,3837396,718449,gull,3
8/22/2011,NSURFOPEN,3840670,719336,gull,10
8/22/2011,ROCKBLUE,3837587,718491,gull,15
8/22/2011,TIP,3841507,719554,gull,30
8/22/2011,WALL OPEN,3843549,719601,gull,4
8/22/2011,ALLIGATOR,3859179,718531,HEEG,27
8/22/2011,ANCHOR,3858840,718532,HEEG,149
8/22/2011,BOB,3856428,718233,HEEG,50
8/22/2011,BOINGI,3858235,718523,HEEG,4
8/22/2011,BOTTLELOG,3854218,717859,HEEG,2
8/22/2011,CHEST,3859063,718542,HEEG,10
8/22/2011,CLUB,3857270,718400,HEEG,80
8/22/2011,MINBORDER,3859611,718496,HEEG,100
8/22/2011,MINOPEN,3860002,718408,HEEG,10
8/22/2011,NEEDLE,3858391,718537,HEEG,10
8/22/2011,NICEPERCH,3853294,717626,HEEG,84
8/22/2011,OJ,3854912,717972,HEEG,6
8/22/2011,PIXIE,3857838,718485,HEEG,15
8/22/2011,SCAFFOLDING,3858038,718508,HEEG,120
8/22/2011,SEADRAGON,3857556,718440,HEEG,50
8/22/2011,SHCREEK,3858576,718559,HEEG,10
8/22/2011,SHSSTART,3856007,718184,HEEG,100
8/22/2011,TUVU,3859327,718516,HEEG,15
8/22/2011,4303BUOY,3837695,718544,HEEG,2
8/22/2011,FINGER,3837396,718449,HEEG,12
8/22/2011,LOUNGE,3842113,719617,HEEG,1
8/22/2011,OBVIOUSLOG,3837828,718577,HEEG,2
8/22/2011,PILE,3841380,719512,HEEG,3
8/22/2011,ROCKBLUE,3837587,718491,HEEG,75
8/22/2011,WALL OPEN,3843549,719601,HEEG,16
8/22/2011,WITCH,3838088,718652,HEEG,3
8/22/2011,NICEPERCH,3853294,717626,HERG,1
8/22/2011,OBVIOUSLOG,3837828,718577,LBCU,1
8/22/2011,TOMBSTONE,3853154,717631,NOHA,1
8/22/2011,BEACH FUZZ,3842584,719691,RBGU,1
8/22/2011,GRANDCANYON,3837280,718417,RBGU,1
8/22/2011,SQUID,3838317,718718,RBGU,3
8/22/2011,BOWL,3841694,719611,SAND,200
8/22/2011,NSURFOPEN,3840670,719336,SAND,160
8/22/2011,SSURFCLOSED,3839952,719184,SAND,1
8/22/2011,TIP,3841507,719554,SAND,3
8/22/2011,TOTEM,3841109,719431,SAND,1
8/22/2011,ANCHOR,3858840,718532,WEGU,7
8/22/2011,MINOPEN,3860002,718408,WEGU,1
8/22/2011,NICEPERCH,3853294,717626,WEGU,14
8/22/2011,SHSSTART,3856007,718184,WEGU,2
8/22/2011,TIP,3841507,719554,WEGU,70
8/22/2011,NSURFOPEN,3840670,719336,WHIM,7
8/22/2011,PILE,3841380,719512,WHIM,1
8/22/2011,TIP,3841507,719554,WHIM,2
8/22/2011,DRIFTWOOD,3838915,718901,WTKI,1
8/29/2011,AMPHITHEATRE,3837016,718345,CAGU,6
8/29/2011,CAMP,3837926,718608,CAGU,1
8/29/2011,TIKI,3841635,719574,CAGU,20
8/29/2011,BOAT,3851145,717049,gull,4
8/29/2011,POCKET1,3850211,716720,gull,60
8/29/2011,POCKET2,3849377,716466,gull,12
8/29/2011,STIX,3852211,717408,gull,4
8/29/2011,AMPHITHEATRE,3837016,718345,HEEG,18
8/29/2011,CAMP,3837926,718608,HEEG,2
8/29/2011,ENDCOVE,3836133,718015,HEEG,4
8/29/2011,ICELAVA,3836738,718243,HEEG,19
8/29/2011,ROCKBLUE,3837587,718491,HEEG,14
8/29/2011,TIKI,3841635,719574,HEEG,55
8/29/2011,TIP,3841507,719554,HEEG,20
8/29/2011,BOTTLEBUOY,3854682,717928,HEEG,20
8/29/2011,MOLE,3854435,717887,HEEG,12
8/29/2011,DEADBUG,3852719,717540,HEEG,5
8/29/2011,GEEK,3852870,717582,HEEG,4
8/29/2011,NARROWS,3850988,717008,HEEG,3
8/29/2011,SHORTRIBS,3852446,717489,HEEG,7
8/29/2011,STIX,3852211,717408,HEEG,16
8/29/2011,TEETER,3852589,717513,HEEG,100
8/29/2011,WISHBONE,3851637,717206,HEEG,5
8/29/2011,NARROWS,3850988,717008,MAGO,5
8/29/2011,POCKET2,3849377,716466,peeps,500
8/29/2011,NSURFOPEN,3840670,719336,PEFA,1
8/29/2011,GROSS,3851508,717163,RBGU,1
8/29/2011,TRASH,3851930,717290,RBGU,1
8/29/2011,FINGER,3837396,718449,RTHA,1
8/29/2011,PEBBLE,3838422,718754,RTHA,1
8/29/2011,JUGHEAD,3852069,717348,SAND,1
8/29/2011,NARROWS,3850988,717008,SAND,100
8/29/2011,PICKUPSTIX,3851788,717252,SAND,40
8/29/2011,POCKET1,3850211,716720,SAND,20
8/29/2011,TRASH,3851930,717290,SAND,6
8/29/2011,ENDCOVE,3836133,718015,WEGU,1
8/29/2011,ICELAVA,3836738,718243,WEGU,6
8/29/2011,TIKI,3841635,719574,WEGU,75
8/29/2011,SHORTRIBS,3852446,717489,WEGU,1
9/5/2011,PIXIE,3857838,718485,BBPL,1
9/5/2011,SCAFFOLDING,3858038,718508,BBPL,1
9/5/2011,ALLIGATOR,3859179,718531,gull,45
9/5/2011,ANCHOR,3858840,718532,gull,55
9/5/2011,BOB,3856428,718233,gull,5
9/5/2011,BOINGI,3858235,718523,gull,7
9/5/2011,BOTTLEBUOY,3854682,717928,gull,16
9/5/2011,BUOYFARM,3855633,718084,gull,40
9/5/2011,CHEST,3859063,718542,gull,50
9/5/2011,CLUB,3857270,718400,gull,20
9/5/2011,HOOF,3857060,718358,gull,3
9/5/2011,MINBORDER,3859611,718496,gull,50
9/5/2011,MINIDUMP,3855178,718020,gull,4
9/5/2011,MINOPEN,3860002,718408,gull,90
9/5/2011,MOLE,3854435,717887,gull,6
9/5/2011,NEEDLE,3858391,718537,gull,4
9/5/2011,PILLOW,3857398,718416,gull,4
9/5/2011,PIXIE,3857838,718485,gull,7
9/5/2011,RAINBOWSPIN,3855802,718134,gull,8
9/5/2011,ROLLINGROCK,3856186,718202,gull,16
9/5/2011,RUPAUL,3855357,718047,gull,3
9/5/2011,SCAFFOLDING,3858038,718508,gull,12
9/5/2011,SEADRAGON,3857556,718440,gull,5
9/5/2011,SHCREEK,3858576,718559,gull,20
9/5/2011,SHSSTART,3856007,718184,gull,40
9/5/2011,THIRSTY,3856625,718262,gull,6
9/5/2011,TIRE,3856840,718299,gull,3
9/5/2011,TUVU,3859327,718516,gull,60
9/5/2011,BOB,3856428,718233,HEEG,20
9/5/2011,BOINGI,3858235,718523,HEEG,28
9/5/2011,BOTTLEBUOY,3854682,717928,HEEG,64
9/5/2011,BOTTLELOG,3854218,717859,HEEG,1
9/5/2011,CLUB,3857270,718400,HEEG,80
9/5/2011,HOOF,3857060,718358,HEEG,12
9/5/2011,MINIDUMP,3855178,718020,HEEG,16
9/5/2011,MOLE,3854435,717887,HEEG,24
9/5/2011,NEEDLE,3858391,718537,HEEG,16
9/5/2011,OJ,3854912,717972,HEEG,2
9/5/2011,PILLOW,3857398,718416,HEEG,16
9/5/2011,PIXIE,3857838,718485,HEEG,38
9/5/2011,ROLLINGROCK,3856186,718202,HEEG,64
9/5/2011,RUPAUL,3855357,718047,HEEG,12
9/5/2011,SCAFFOLDING,3858038,718508,HEEG,48
9/5/2011,SEADRAGON,3857556,718440,HEEG,20
9/5/2011,SHCREEK,3858576,718559,HEEG,80
9/5/2011,SHSSTART,3856007,718184,HEEG,160
9/5/2011,THIRSTY,3856625,718262,HEEG,24
9/5/2011,TIRE,3856840,718299,HEEG,12
9/5/2011,TIRE,3856840,718299,LBCU,4
9/5/2011,ROLLINGROCK,3856186,718202,MAGO,1
9/5/2011,BOINGI,3858235,718523,NOHA,2
9/5/2011,CLUB,3857270,718400,NOHA,1
9/5/2011,SEADRAGON,3857556,718440,NOHA,1
9/5/2011,ANCHOR,3858840,718532,peeps,1
9/5/2011,CLUB,3857270,718400,peeps,1
9/5/2011,PIXIE,3857838,718485,peeps,1
9/5/2011,SCAFFOLDING,3858038,718508,peeps,1
9/5/2011,SEADRAGON,3857556,718440,peeps,1
9/5/2011,SEADRAGON,3857556,718440,RTHA,1
9/5/2011,ALLIGATOR,3859179,718531,SAND,1
9/5/2011,BOB,3856428,718233,SAND,3
9/5/2011,MOLE,3854435,717887,SAND,15
9/5/2011,SHSSTART,3856007,718184,SAND,50
9/5/2011,ALLIGATOR,3859179,718531,SEPL,3
9/5/2011,ANCHOR,3858840,718532,SEPL,2
9/5/2011,BOB,3856428,718233,SEPL,3
9/5/2011,BUOYFARM,3855633,718084,SEPL,1
9/5/2011,MINIDUMP,3855178,718020,SEPL,2
9/5/2011,RAINBOWSPIN,3855802,718134,SEPL,3
9/5/2011,RUPAUL,3855357,718047,SEPL,1
9/5/2011,SHSSTART,3856007,718184,SEPL,1
9/5/2011,TIRE,3856840,718299,SEPL,3
9/5/2011,ALLIGATOR,3859179,718531,WHIM,2
9/5/2011,BOB,3856428,718233,WHIM,3
9/5/2011,BOINGI,3858235,718523,WHIM,1
9/5/2011,HOOF,3857060,718358,WHIM,3
9/5/2011,MINIDUMP,3855178,718020,WHIM,4
9/5/2011,MOLE,3854435,717887,WHIM,3
9/5/2011,NEEDLE,3858391,718537,WHIM,2
9/5/2011,OJ,3854912,717972,WHIM,1
9/5/2011,PIXIE,3857838,718485,WHIM,4
9/5/2011,ROLLINGROCK,3856186,718202,WHIM,2
9/5/2011,SCAFFOLDING,3858038,718508,WHIM,2
9/5/2011,SHSSTART,3856007,718184,WHIM,1
9/5/2011,TIRE,3856840,718299,WHIM,3
9/5/2011,PEBBLE,3838422,718754,AMKE,1
9/5/2011,ENDCOVE,3836133,718015,CAGU,8
9/5/2011,BUOY,3840890,719390,HEEG,4
9/5/2011,DRIFTWOOD,3838915,718901,HEEG,20
9/5/2011,ENDCOVE,3836133,718015,HEEG,12
9/5/2011,TIP,3841507,719554,HEEG,30
9/5/2011,WALL OPEN,3843549,719601,HEEG,6
9/5/2011,WALLBORDER,3843076,719727,HEEG,20
9/5/2011,WALLBORDER,3843076,719727,PEFA,1
9/5/2011,PAINT,3839628,719086,RTHA,1
9/5/2011,BUOY,3840890,719390,WEGU,4
9/5/2011,DRIFTWOOD,3838915,718901,WEGU,5
9/5/2011,TIP,3841507,719554,WEGU,10
9/5/2011,SHSEND,3853725,717760,BLTU,2
9/5/2011,COBBLE,3850478,716793,gull,3
9/5/2011,ELEPHGRAVE,3852313,717442,gull,24
9/5/2011,GEEK,3852870,717582,gull,20
9/5/2011,JUGHEAD,3852069,717348,gull,5
9/5/2011,NARROWS,3850988,717008,gull,4
9/5/2011,POCKET1,3850211,716720,gull,12
9/5/2011,BOAT,3851145,717049,HEEG,10
9/5/2011,COBBLE,3850478,716793,HEEG,12
9/5/2011,DEADBUG,3852719,717540,HEEG,6
9/5/2011,ELEPHGRAVE,3852313,717442,HEEG,96
9/5/2011,GEEK,3852870,717582,HEEG,80
9/5/2011,GROSS,3851508,717163,HEEG,10
9/5/2011,NARROWS,3850988,717008,HEEG,16
9/5/2011,SHORTRIBS,3852446,717489,HEEG,1
9/5/2011,STIX,3852211,717408,HEEG,8
9/5/2011,TEETER,3852589,717513,HEEG,4
9/5/2011,TRILOG,3853967,717804,HEEG,15
9/5/2011,POCKET2,3849377,716466,NOHA,1
9/5/2011,SHORTRIBS,3852446,717489,RBGU,1
9/5/2011,BOAT,3851145,717049,SAND,10
9/5/2011,GROSS,3851508,717163,SAND,3
9/5/2011,NARROWS,3850988,717008,SAND,22
9/5/2011,POCKET1,3850211,716720,SAND,200
9/5/2011,GROSS,3851508,717163,SPSA,1
9/5/2011,POCKET2,3849377,716466,WEGU,2
9/5/2011,NARROWS,3850988,717008,WHIM,1
9/5/2011,STIX,3852211,717408,WHIM,1
9/12/2011,DISC,3836454,718128,AMKE,1
9/12/2011,ENDCOVE,3836133,718015,AMKE,1
9/12/2011,GRANDCANYON,3837280,718417,COHA,1
9/12/2011,CAMP,3837926,718608,gull,12
9/12/2011,TIKI,3841635,719574,gull,30
9/12/2011,TIP,3841507,719554,gull,60
9/12/2011,BEACH FUZZ,3842584,719691,HEEG,3
9/12/2011,CAMP,3837926,718608,HEEG,48
9/12/2011,DISC,3836454,718128,HEEG,2
9/12/2011,DRIFTWOOD,3838915,718901,HEEG,2
9/12/2011,DROOP,3839144,718961,HEEG,1
9/12/2011,ELEPHANTSEAL,3838186,718662,HEEG,2
9/12/2011,ICELAVA,3836738,718243,HEEG,9
9/12/2011,ICELAVA,3836738,718243,HEEG,18
9/12/2011,LEG,3842340,719645,HEEG,1
9/12/2011,LOUNGE,3842113,719617,HEEG,2
9/12/2011,LOUNGE,3842113,719617,HEEG,3
9/12/2011,SPLITLOG,3841901,719604,HEEG,1
9/12/2011,UTAH,3836881,718289,HEEG,3
9/12/2011,WALLBORDER,3843076,719727,HEEG,2
9/12/2011,CAMP,3837926,718608,LBCU,9
9/12/2011,DRIFTWOOD,3838915,718901,LBCU,3
9/12/2011,DROOP,3839144,718961,LBCU,3
9/12/2011,LOUNGE,3842113,719617,LBCU,2
9/12/2011,DRIFTWOOD,3838915,718901,MAGO,2
9/12/2011,BOWL,3841694,719611,peeps,2
9/12/2011,PILE,3841380,719512,peeps,2
9/12/2011,WITCH,3838088,718652,peeps,1
9/12/2011,AMPHITHEATRE,3837016,718345,RBGU,1
9/12/2011,DISC,3836454,718128,RBGU,1
9/12/2011,DROOP,3839144,718961,RBGU,1
9/12/2011,ELEPHANTSEAL,3838186,718662,RBGU,1
9/12/2011,ENDCOVE,3836133,718015,RBGU,2
9/12/2011,ICELAVA,3836738,718243,RBGU,1
9/12/2011,ICELAVA,3836738,718243,RBGU,3
9/12/2011,ENDCOVE,3836133,718015,RTHA,1
9/12/2011,WITCH,3838088,718652,RTHA,1
9/12/2011,BOJUM,3841017,719410,SAND,20
9/12/2011,BUOY,3840890,719390,SAND,4
9/12/2011,FORK,3841223,719460,SAND,3
9/12/2011,NSURFOPEN,3840670,719336,SAND,265
9/12/2011,SSURFCLOSED,3839952,719184,SAND,7
9/12/2011,SSURFCLOSED,3839952,719184,SAND,1
9/12/2011,TIP,3841507,719554,SAND,2
9/12/2011,TOTEM,3841109,719431,SAND,4
9/12/2011,WALLBORDER,3843076,719727,SAND,2
9/12/2011,BOWL,3841694,719611,SEPL,2
9/12/2011,NSURFOPEN,3840670,719336,SEPL,23
9/12/2011,WALL OPEN,3843549,719601,SEPL,1
9/12/2011,ELEPHANTSEAL,3838186,718662,WEGU,2
9/12/2011,PEBBLE,3838422,718754,WEGU,1
9/12/2011,WALL OPEN,3843549,719601,WEGU,2
9/12/2011,WALLBORDER,3843076,719727,WEGU,1
9/12/2011,CAMP,3837926,718608,WHIM,1
9/12/2011,ELEPHANTSEAL,3838186,718662,WHIM,25
9/12/2011,ICELAVA,3836738,718243,WHIM,2
9/12/2011,WALL OPEN,3843549,719601,WHIM,1
9/12/2011,WALLBORDER,3843076,719727,WHIM,1
9/12/2011,WILLOW,3842872,719716,WHIM,1
9/12/2011,DROOP,3839144,718961,WILL,3
9/12/2011,WITCH,3838088,718652,WILL,1
9/12/2011,SHSEND,3853725,717760,gull,100
9/12/2011,BOTTLELOG,3854218,717859,HEEG,25
9/12/2011,MINBORDER,3859611,718496,HEEG,100
9/12/2011,MINOPEN,3860002,718408,HEEG,200
9/12/2011,OJ,3854912,717972,HEEG,200
9/19/2011,ANCHOR,3858840,718532,AMKE,1
9/19/2011,BUOYFARM,3855633,718084,BBPL,2
9/19/2011,L13BUOY,3853403,717662,BBPL,1
9/19/2011,NARROWS,3850988,717008,BBPL,2
9/19/2011,PIXIE,3857838,718485,BBPL,15
9/19/2011,SHORTRIBS,3852446,717489,BBPL,1
9/19/2011,TRILOG,3853967,717804,BBPL,3
9/19/2011,TURTLE,3851316,717091,BBPL,2
9/19/2011,BOB,3856428,718233,gull,12
9/19/2011,BOINGI,3858235,718523,gull,8
9/19/2011,JUGHEAD,3852069,717348,gull,6
9/19/2011,MINBORDER,3859611,718496,gull,26
9/19/2011,MINIDUMP,3855178,718020,gull,20
9/19/2011,MINOPEN,3860002,718408,gull,14
9/19/2011,PIXIE,3857838,718485,gull,10
9/19/2011,SEADRAGON,3857556,718440,gull,8
9/19/2011,SHCREEK,3858576,718559,gull,20
9/19/2011,SHSEND,3853725,717760,gull,8
9/19/2011,TIRE,3856840,718299,gull,8
9/19/2011,AMPHITHEATRE,3837016,718345,HEEG,20
9/19/2011,ICELAVA,3836738,718243,HEEG,20
9/19/2011,WALL OPEN,3843549,719601,HEEG,12
9/19/2011,ALLIGATOR,3859179,718531,HEEG,10
9/19/2011,ANCHOR,3858840,718532,HEEG,30
9/19/2011,ARROWHEAD,3853514,717685,HEEG,17
9/19/2011,BOAT,3851145,717049,HEEG,3
9/19/2011,BOB,3856428,718233,HEEG,48
9/19/2011,BOINGI,3858235,718523,HEEG,72
9/19/2011,BOTTLEBUOY,3854682,717928,HEEG,60
9/19/2011,BOTTLELOG,3854218,717859,HEEG,25
9/19/2011,BUOYFARM,3855633,718084,HEEG,17
9/19/2011,CHEST,3859063,718542,HEEG,35
9/19/2011,CLUB,3857270,718400,HEEG,4
9/19/2011,DEADBUG,3852719,717540,HEEG,3
9/19/2011,GEEK,3852870,717582,HEEG,1
9/19/2011,HOOF,3857060,718358,HEEG,17
9/19/2011,JUGHEAD,3852069,717348,HEEG,24
9/19/2011,L13BUOY,3853403,717662,HEEG,9
9/19/2011,MINBORDER,3859611,718496,HEEG,104
9/19/2011,MINIDUMP,3855178,718020,HEEG,80
9/19/2011,MINOPEN,3860002,718408,HEEG,56
9/19/2011,MOLE,3854435,717887,HEEG,3
9/19/2011,NARROWS,3850988,717008,HEEG,7
9/19/2011,NEEDLE,3858391,718537,HEEG,40
9/19/2011,NICEPERCH,3853294,717626,HEEG,6
9/19/2011,OJ,3854912,717972,HEEG,20
9/19/2011,PILLOW,3857398,718416,HEEG,8
9/19/2011,PIXIE,3857838,718485,HEEG,40
9/19/2011,POCKET1,3850211,716720,HEEG,5
9/19/2011,RUPAUL,3855357,718047,HEEG,3
9/19/2011,SCAFFOLDING,3858038,718508,HEEG,5
9/19/2011,SEADRAGON,3857556,718440,HEEG,32
9/19/2011,SHCREEK,3858576,718559,HEEG,110
9/19/2011,SHSEND,3853725,717760,HEEG,72
9/19/2011,SHSSTART,3856007,718184,HEEG,60
9/19/2011,TEETER,3852589,717513,HEEG,19
9/19/2011,THIRSTY,3856625,718262,HEEG,6
9/19/2011,TIRE,3856840,718299,HEEG,32
9/19/2011,TRASH,3851930,717290,HEEG,10
9/19/2011,TRILOG,3853967,717804,HEEG,3
9/19/2011,TURTLE,3851316,717091,HEEG,1
9/19/2011,TUVU,3859327,718516,HEEG,3
9/19/2011,ALLIGATOR,3859179,718531,LBCU,2
9/19/2011,ANCHOR,3858840,718532,LBCU,1
9/19/2011,BOB,3856428,718233,LBCU,1
9/19/2011,BOTTLEBUOY,3854682,717928,LBCU,1
9/19/2011,HOOF,3857060,718358,LBCU,1
9/19/2011,PILLOW,3857398,718416,LBCU,1
