ID_new,source,ID,Survey Week,Survey Date,Monitor Initials,Transect Block,Beach Section Initials,BEACH,Time,Males Individual,Females Individual,Unknown Individual,Pairs,Flock,Birds Checked,Banded,Juvenile,Chicks,Brood,Total,Sanity Check,Transect Block Notes,Poss Dup
182,currentDB,3613,12/9/2013,12/12/2013,JKM,ELEPHANTSEAL,SSO,SOUTH,11:02,0,0,0,0,0,,,0,0,0,0,FALSE,,
183,currentDB,3614,12/9/2013,12/12/2013,JKM,WITCH,SSO,SOUTH,10:59,0,0,3,0,0,,,0,0,0,3,FALSE,,
184,currentDB,3615,12/9/2013,12/12/2013,JKM,CAMP,SSO,SOUTH,10:53,0,0,7,0,7,,,0,0,0,7,FALSE,,
185,currentDB,3616,12/9/2013,12/12/2013,JKM,OBVIOUSLOG,SSO,SOUTH,10:44,0,0,3,0,3,,,0,0,0,3,FALSE,,
186,currentDB,3617,12/9/2013,12/12/2013,JKM,4303BUOY,SSO,SOUTH,10:41,0,0,0,0,0,,,0,0,0,0,FALSE,,
187,currentDB,3618,12/9/2013,12/12/2013,JKM,ROCKBLUE,SSO,SOUTH,10:38,0,0,0,0,0,,,0,0,0,0,FALSE,,
188,currentDB,3619,12/9/2013,12/12/2013,JKM,FINGER,SSO,SOUTH,10:33,0,0,0,0,0,,,0,0,0,0,FALSE,,
189,currentDB,3620,12/9/2013,12/12/2013,JKM,GRANDCANYON,SSO,SOUTH,10:27,1,0,6,0,7,,,0,0,0,7,FALSE,,
190,currentDB,3621,12/9/2013,12/12/2013,JKM,AMPHITHEATRE,SSO,SOUTH,10:24,0,0,0,0,0,,,0,0,0,0,FALSE,,
191,currentDB,3622,12/9/2013,12/12/2013,JKM,UTAH,SSO,SOUTH,10:20,0,0,0,0,0,,,0,0,0,0,FALSE,,
192,currentDB,3623,12/9/2013,12/12/2013,JKM,ICELAVA,SSO,SOUTH,10:12,0,0,9,0,5,,,0,0,0,9,FALSE,,
193,currentDB,3624,12/9/2013,12/12/2013,JKM,DISC,SSO,SOUTH,10:08,0,0,3,0,3,,,0,0,0,3,FALSE,,
194,currentDB,3625,12/9/2013,12/12/2013,JKM,ENDCOVE,SSO,SOUTH,10:00,0,0,0,0,0,,,0,0,0,0,FALSE,,
195,currentDB,3363,1/20/2014,1/23/2014,JKM,TREX,SAN,NORTH,10:15,0,0,0,0,0,,,0,0,0,0,FALSE,scraps,
196,currentDB,3364,1/20/2014,1/23/2014,JKM,GEEK,SAN,NORTH,10:25,0,0,0,0,0,,,0,0,0,0,FALSE,scraps,
197,currentDB,3365,1/20/2014,1/23/2014,JKM,DEADBUG,SAN,NORTH,10:30,0,0,0,0,0,,,0,0,0,0,FALSE,,
198,currentDB,3366,1/20/2014,1/23/2014,JKM,TEETER,SAN,NORTH,10:33,0,0,0,0,0,,,0,0,0,0,FALSE,,
199,currentDB,3367,1/20/2014,1/23/2014,JKM,SHORTRIBS,SAN,NORTH,10:36,0,0,0,0,0,,,0,0,0,0,FALSE,,
200,currentDB,3368,1/20/2014,1/23/2014,JKM,ELEPHGRAVE,SAN,NORTH,10:40,0,0,0,0,0,,,0,0,0,0,FALSE,,
201,currentDB,3369,1/20/2014,1/23/2014,JKM,STIX,SAN,NORTH,10:43,0,0,0,0,0,,,0,0,0,0,FALSE,scraps,
202,currentDB,3370,1/20/2014,1/23/2014,JKM,JUGHEAD,SAN,NORTH,10:46,0,0,0,0,0,,,0,0,0,0,FALSE,,
203,currentDB,3371,1/20/2014,1/23/2014,JKM,TRASH,SAN,NORTH,10:49,0,0,0,0,0,,,0,0,0,0,FALSE,,
204,currentDB,3372,1/20/2014,1/23/2014,JKM,PICKUPSTIX,SAN,NORTH,10:53,0,0,0,0,0,,,0,0,0,0,FALSE,,
205,currentDB,3373,1/20/2014,1/23/2014,JKM,WISHBONE,SAN,NORTH,10:56,0,0,0,0,0,,,0,0,0,0,FALSE,,
206,currentDB,3374,1/20/2014,1/23/2014,JKM,GROSS,SAN,NORTH,11:00,0,0,0,0,0,,,0,0,0,0,FALSE,,
207,currentDB,3375,1/20/2014,1/23/2014,JKM,TURTLE,SAN,NORTH,11:06,0,0,0,0,0,,,0,0,0,0,FALSE,,
208,currentDB,3376,1/20/2014,1/23/2014,JKM,BOAT,SAN,NORTH,11:10,0,0,0,0,0,,,0,0,0,0,FALSE,,
209,currentDB,3377,1/20/2014,1/23/2014,JKM,NARROWS,SAN,NORTH,11:14,0,0,55,0,55,,,0,0,0,55,FALSE,,
210,currentDB,3378,1/20/2014,1/23/2014,JKM,COBBLE,PNO,PURISIMA,11:52,0,0,0,0,0,,,0,0,0,0,FALSE,,
211,currentDB,3379,1/20/2014,1/23/2014,JKM,POCKET1,PNO,PURISIMA,12:05,0,0,0,0,0,,,0,0,0,0,FALSE,,
212,currentDB,3380,1/20/2014,1/23/2014,JKM,POCKET2,PNO,PURISIMA,12:20,0,0,0,0,0,,,0,0,0,0,FALSE,,
213,currentDB,3381,1/20/2014,1/23/2014,JKM,PURISIMACOL,PCO,PURISIMA,12:45,0,0,0,0,0,,,0,0,0,0,FALSE,,
214,currentDB,3627,1/20/2014,1/23/2014,LAH,MINOPEN,MIN,NORTH,9:30,0,0,0,0,0,,,0,0,0,0,FALSE,,
215,currentDB,3628,1/20/2014,1/23/2014,LAH,MINBORDER,MIN,NORTH,9:37,0,0,0,0,0,,,0,0,0,0,FALSE,,
216,currentDB,3629,1/20/2014,1/23/2014,LAH,TUVU,MIN,NORTH,9:44,0,0,0,0,0,,,0,0,0,0,FALSE,,
217,currentDB,3630,1/20/2014,1/23/2014,LAH,ALLIGATOR,MIN,NORTH,9:46,0,0,0,0,0,,,0,0,0,0,FALSE,,
218,currentDB,3631,1/20/2014,1/23/2014,LAH,CHEST,MIN,NORTH,9:52,0,0,0,0,0,,,0,0,0,0,FALSE,,
219,currentDB,3632,1/20/2014,1/23/2014,LAH,ANCHOR,MIN,NORTH,9:55,0,0,0,0,0,,,0,0,0,0,FALSE,,
220,currentDB,3633,1/20/2014,1/23/2014,LAH,SHCREEK,SHN,NORTH,10:02,0,0,0,0,0,,,0,0,0,0,FALSE,,
221,currentDB,3634,1/20/2014,1/23/2014,LAH,NEEDLE,SHN,NORTH,10:07,0,0,0,0,0,,,0,0,0,0,FALSE,,
222,currentDB,3635,1/20/2014,1/23/2014,LAH,BOINGI,SHN,NORTH,10:11,0,0,0,0,0,,,0,0,0,0,FALSE,,
223,currentDB,3636,1/20/2014,1/23/2014,LAH,SCAFFOLDING,SHN,NORTH,10:16,0,0,0,0,0,,,0,0,0,0,FALSE,,
224,currentDB,3637,1/20/2014,1/23/2014,LAH,PIXIE,SHN,NORTH,10:22,0,0,0,0,0,,,0,0,0,0,FALSE,,
225,currentDB,3638,1/20/2014,1/23/2014,LAH,SEADRAGON,SHN,NORTH,10:29,0,0,0,0,0,,,0,0,0,0,FALSE,,
226,currentDB,3639,1/20/2014,1/23/2014,LAH,PILLOW,SHN,NORTH,10:33,0,0,0,0,0,,,0,0,0,0,FALSE,,
227,currentDB,3640,1/20/2014,1/23/2014,LAH,CLUB,SHN,NORTH,10:44,0,0,9,0,9,,,0,0,0,9,FALSE,numbers not written under UNK but assuming all birds in flock are UNK,
228,currentDB,3641,1/20/2014,1/23/2014,LAH,HOOF,SHN,NORTH,11:05,0,0,0,0,0,,,0,0,0,0,FALSE,,
229,currentDB,3642,1/20/2014,1/23/2014,LAH,TIRE,SHN,NORTH,11:07,0,0,7,0,7,,,0,0,0,7,FALSE,numbers not written under UNK but assuming all birds in flock are UNK,
230,currentDB,3643,1/20/2014,1/23/2014,LAH,THIRSTY,SHN,NORTH,11:25,0,0,0,0,0,,,0,0,0,0,FALSE,,
231,currentDB,3644,1/20/2014,1/23/2014,LAH,BOB,SHN,NORTH,11:30,0,0,0,0,0,,,0,0,0,0,FALSE,,
232,currentDB,3645,1/20/2014,1/23/2014,LAH,ROLLINGROCK,SHN,NORTH,11:35,0,0,0,0,0,,,0,0,0,0,FALSE,,
233,currentDB,3646,1/20/2014,1/23/2014,LAH,SHSSTART,SHS,NORTH,11:37,0,0,0,0,0,,,0,0,0,0,FALSE,,
234,currentDB,3647,1/20/2014,1/23/2014,LAH,RAINBOWSPIN,SHS,NORTH,11:42,0,0,0,0,0,,,0,0,0,0,FALSE,,
235,currentDB,3648,1/20/2014,1/23/2014,LAH,BUOYFARM,SHS,NORTH,11:45,0,0,0,0,0,,,0,0,0,0,FALSE,,
236,currentDB,3649,1/20/2014,1/23/2014,LAH,RUPAUL,SHS,NORTH,11:48,0,0,0,0,0,,,0,0,0,0,FALSE,,
237,currentDB,3650,1/20/2014,1/23/2014,LAH,MINIDUMP,SHS,NORTH,11:52,0,0,0,0,0,,,0,0,0,0,FALSE,,
238,currentDB,3651,1/20/2014,1/23/2014,RBB,WALL OPEN,WAL,SOUTH,12:15,0,0,0,0,0,,,0,0,0,0,FALSE,,
239,currentDB,3652,1/20/2014,1/23/2014,RBB,WALLBORDER,WAL,SOUTH,12:06,0,0,0,0,0,,,0,0,0,0,FALSE,,
240,currentDB,3653,1/20/2014,1/23/2014,RBB,WILLOW,WAL,SOUTH,12:03,0,0,0,0,0,,,0,0,0,0,FALSE,,
241,currentDB,3654,1/20/2014,1/23/2014,RBB,CANON,WAL,SOUTH,11:59,0,0,0,0,0,,,0,0,0,0,FALSE,,
242,currentDB,3655,1/20/2014,1/23/2014,RBB,BEACH FUZZ,WAL,SOUTH,11:55,0,0,0,0,0,,,0,0,0,0,FALSE,,
243,currentDB,3656,1/20/2014,1/23/2014,RBB,KNOT,WAL,SOUTH,11:53,0,0,0,0,0,,,0,0,0,0,FALSE,,
244,currentDB,3657,1/20/2014,1/23/2014,RBB,LEG,WAL,SOUTH,11:49,0,0,0,0,0,,,0,0,0,0,FALSE,,
245,currentDB,3658,1/20/2014,1/23/2014,RBB,TP,WAL,SOUTH,11:45,0,0,0,0,0,,,0,0,0,0,FALSE,,
246,currentDB,3659,1/20/2014,1/23/2014,RBB,LOUNGE,WAL,SOUTH,11:43,0,0,0,0,0,,,0,0,0,0,FALSE,,
247,currentDB,3660,1/20/2014,1/23/2014,RBB,SPLITLOG,WAL,SOUTH,11:41,0,0,0,0,0,,,0,0,0,0,FALSE,,
248,currentDB,3661,1/20/2014,1/23/2014,RBB,CIGAR,WAL,SOUTH,11:39,0,0,0,0,0,,,0,0,0,0,FALSE,,
249,currentDB,3662,1/20/2014,1/23/2014,RBB,BOWL,WAL,SOUTH,11:37,0,0,0,0,0,,,0,0,0,0,FALSE,,
250,currentDB,3663,1/20/2014,1/23/2014,RBB,TIKI,WAL,SOUTH,11:35,0,0,0,0,0,,,0,0,0,0,FALSE,,
251,currentDB,3664,1/20/2014,1/23/2014,RBB,TIP,SNO,SOUTH,11:33,0,0,0,0,0,,,0,0,0,0,FALSE,,
252,currentDB,3665,1/20/2014,1/23/2014,RBB,PILE,SNO,SOUTH,11:31,0,0,0,0,0,,,0,0,0,0,FALSE,,
253,currentDB,3666,1/20/2014,1/23/2014,RBB,FORK,SNO,SOUTH,11:29,0,0,0,0,0,,,0,0,0,0,FALSE,,
254,currentDB,3667,1/20/2014,1/23/2014,RBB,TOTEM,SNO,SOUTH,11:29,0,0,0,0,0,,,0,0,0,0,FALSE,,
255,currentDB,3668,1/20/2014,1/23/2014,RBB,BOJUM,SNO,SOUTH,11:23,0,0,0,0,0,,,0,0,0,0,FALSE,,
256,currentDB,3669,1/20/2014,1/23/2014,RBB,BUOY,SNO,SOUTH,11:21,0,0,0,0,0,,,0,0,0,0,FALSE,,
257,currentDB,3670,1/20/2014,1/23/2014,RBB,NSURFOPEN,SNO,SOUTH,11:17,10,0,25,0,35,,,0,0,0,35,FALSE,,
258,currentDB,3671,1/20/2014,1/23/2014,RBB,SSURFCLOSED,SNO,SOUTH,11:16,0,0,0,0,0,,,0,0,0,0,FALSE,,
259,currentDB,3672,1/20/2014,1/23/2014,RBB,SIGN,SNO,SOUTH,11:10,0,0,0,0,0,,,0,0,0,0,FALSE,,
260,currentDB,3673,1/20/2014,1/23/2014,RBB,PAINT,SNO,SOUTH,11:06,0,0,0,0,0,,,0,0,0,0,FALSE,,
261,currentDB,3674,1/20/2014,1/23/2014,RBB,FORT,SNO,SOUTH,11:02,0,0,0,0,0,,,0,0,0,0,FALSE,,
262,currentDB,3675,1/20/2014,1/23/2014,RBB,PTRASH,SNO,SOUTH,11:00,0,0,3,0,3,,,0,0,0,3,FALSE,,
263,currentDB,3676,1/20/2014,1/23/2014,RBB,STOOL,SNO,SOUTH,11:00,0,0,0,0,0,,,0,0,0,0,FALSE,,
264,currentDB,3677,1/20/2014,1/23/2014,RBB,DROOP,SNO,SOUTH,10:45,0,0,0,0,0,,,0,0,0,0,FALSE,,
265,currentDB,3678,1/20/2014,1/23/2014,RBB,DRIFTWOOD,SNO,SOUTH,10:40,0,0,0,0,0,,,0,0,0,0,FALSE,,
266,currentDB,3679,1/20/2014,1/23/2014,RBB,BORDER TRAIL,SSO,SOUTH,10:26,0,0,0,0,0,,,0,0,0,0,FALSE,,
267,currentDB,3680,1/20/2014,1/23/2014,RBB,METEOR,SSO,SOUTH,10:15,0,0,0,0,0,,,0,0,0,0,FALSE,,
268,currentDB,3681,1/20/2014,1/23/2014,RBB,STUMP,SSO,SOUTH,9:55,0,0,10,0,10,,,0,0,0,10,FALSE,,
269,currentDB,3682,1/20/2014,1/23/2014,RBB,PEBBLE,SSO,SOUTH,9:49,1,0,10,0,10,,,0,0,0,11,FALSE,,
270,currentDB,3683,1/20/2014,1/23/2014,RBB,SQUID,SSO,SOUTH,9:41,0,0,0,0,0,,,0,0,0,0,FALSE,,
271,currentDB,3684,1/20/2014,1/23/2014,RBB,ELEPHANTSEAL,SSO,SOUTH,9:36,0,0,0,0,0,,,0,0,0,0,FALSE,,
272,currentDB,3685,1/20/2014,1/23/2014,RBB,WITCH,SSO,SOUTH,9:35,0,0,12,0,12,,,0,0,0,12,FALSE,,
273,currentDB,3686,1/20/2014,1/23/2014,RBB,CAMP,SSO,SOUTH,9:30,0,0,0,0,0,,,0,0,0,0,FALSE,,
274,currentDB,3687,1/20/2014,1/23/2014,RBB,OBVIOUSLOG,SSO,SOUTH,9:21,0,0,0,0,0,,,0,0,0,0,FALSE,,
275,currentDB,3688,1/20/2014,1/23/2014,RBB,4303BUOY,SSO,SOUTH,9:15,0,0,0,0,0,,,0,0,0,0,FALSE,,
276,currentDB,3689,1/20/2014,1/23/2014,RBB,ROCKBLUE,SSO,SOUTH,9:05,0,0,0,0,0,,,0,0,0,0,FALSE,,
277,currentDB,3690,1/20/2014,1/23/2014,RBB,FINGER,SSO,SOUTH,8:59,0,0,0,0,0,,,0,0,0,0,FALSE,,
278,currentDB,3691,1/20/2014,1/23/2014,RBB,GRANDCANYON,SSO,SOUTH,8:55,0,0,12,0,12,,,0,0,0,12,FALSE,,
279,currentDB,3692,1/20/2014,1/23/2014,RBB,AMPHITHEATRE,SSO,SOUTH,8:50,0,0,0,0,0,,,0,0,0,0,FALSE,,
280,currentDB,3693,1/20/2014,1/23/2014,RBB,UTAH,SSO,SOUTH,8:45,0,0,0,0,0,,,0,0,0,0,FALSE,,
281,currentDB,3694,1/20/2014,1/23/2014,RBB,ICELAVA,SSO,SOUTH,8:41,1,0,1,0,2,,,0,0,0,2,FALSE,,
282,currentDB,3695,1/20/2014,1/23/2014,RBB,DISC,SSO,SOUTH,8:36,0,0,0,0,0,,,0,0,0,0,FALSE,,
283,currentDB,3696,1/20/2014,1/23/2014,RBB,ENDCOVE,SSO,SOUTH,8:30,0,0,0,0,0,,,0,0,0,0,FALSE,,
284,currentDB,3699,1/20/2014,1/23/2014,LAH,OJ,SHS,NORTH,11:58,0,0,0,0,0,,,0,0,0,0,FALSE,,
285,currentDB,3700,1/20/2014,1/23/2014,LAH,BOTTLEBUOY,SHS,NORTH,12:00,0,0,0,0,0,,,0,0,0,0,FALSE,,
286,currentDB,3701,1/20/2014,1/23/2014,LAH,MOLE,SHS,NORTH,12:05,0,0,0,0,0,,,0,0,0,0,FALSE,,
287,currentDB,3702,1/20/2014,1/23/2014,LAH,BOTTLELOG,SHS,NORTH,12:10,0,0,0,0,0,,,0,0,0,0,FALSE,,
288,currentDB,3703,1/20/2014,1/23/2014,LAH,TRILOG,SHS,NORTH,12:15,0,0,0,0,0,,,0,0,0,0,FALSE,,
289,currentDB,3704,1/20/2014,1/23/2014,LAH,SHSEND,SAN,NORTH,12:20,0,0,0,0,0,,,0,0,0,0,FALSE,,
290,currentDB,3705,1/20/2014,1/23/2014,LAH,ARROWHEAD,SAN,NORTH,12:25,0,0,0,0,0,,,0,0,0,0,FALSE,,
291,currentDB,3706,1/20/2014,1/23/2014,LAH,L13BUOY,SAN,NORTH,12:28,0,0,0,0,0,,,0,0,0,0,FALSE,,
292,currentDB,3707,1/20/2014,1/23/2014,LAH,NICEPERCH,SAN,NORTH,12:30,0,0,0,0,0,,,0,0,0,0,FALSE,,
293,currentDB,3708,1/20/2014,1/23/2014,LAH,TOMBSTONE,SAN,NORTH,12:34,0,0,0,0,0,,,0,0,0,0,FALSE,2 fishermen,
294,currentDB,3709,1/20/2014,1/23/2014,LAH,TREX,SAN,NORTH,12:37,0,0,0,0,0,,,0,0,0,0,FALSE,,
295,currentDB,3382,2/10/2014,2/13/2014,LAH,TREX,SAN,NORTH,9:25,0,0,0,0,0,,,0,0,0,0,FALSE,,
296,currentDB,3383,2/10/2014,2/13/2014,LAH,GEEK,SAN,NORTH,9:30,0,0,0,0,0,,,0,0,0,0,FALSE,,
297,currentDB,3384,2/10/2014,2/13/2014,LAH,DEADBUG,SAN,NORTH,9:34,0,0,0,0,0,,,0,0,0,0,FALSE,,
298,currentDB,3385,2/10/2014,2/13/2014,LAH,TEETER,SAN,NORTH,9:36,0,0,3,0,3,,,0,0,0,3,FALSE,,
299,currentDB,3386,2/10/2014,2/13/2014,LAH,SHORTRIBS,SAN,NORTH,9:45,0,0,0,0,0,,,0,0,0,0,FALSE,,
300,currentDB,3387,2/10/2014,2/13/2014,LAH,ELEPHGRAVE,SAN,NORTH,9:49,0,0,0,0,0,,,0,0,0,0,FALSE,3 fishermen,
301,currentDB,3388,2/10/2014,2/13/2014,LAH,STIX,SAN,NORTH,9:52,0,0,0,0,0,,,0,0,0,0,FALSE,,
302,currentDB,3389,2/10/2014,2/13/2014,LAH,JUGHEAD,SAN,NORTH,9:55,0,0,0,0,0,,,0,0,0,0,FALSE,,
303,currentDB,3390,2/10/2014,2/13/2014,LAH,TRASH,SAN,NORTH,9:59,0,0,0,0,0,,,0,0,0,0,FALSE,,
304,currentDB,3391,2/10/2014,2/13/2014,LAH,PICKUPSTIX,SAN,NORTH,10:01,0,0,0,0,0,,,0,0,0,0,FALSE,,
305,currentDB,3392,2/10/2014,2/13/2014,LAH,WISHBONE,SAN,NORTH,10:05,0,0,0,0,0,,,0,0,0,0,FALSE,,
306,currentDB,3393,2/10/2014,2/13/2014,LAH,GROSS,SAN,NORTH,10:07,0,0,0,0,0,,,0,0,0,0,FALSE,,
307,currentDB,3394,2/10/2014,2/13/2014,LAH,TURTLE,SAN,NORTH,10:11,0,0,0,0,0,,,0,0,0,0,FALSE,3 fishermen,
308,currentDB,3395,2/10/2014,2/13/2014,LAH,BOAT,SAN,NORTH,10:15,0,0,0,0,0,,,0,0,0,0,FALSE,,
309,currentDB,3396,2/10/2014,2/13/2014,LAH,NARROWS,SAN,NORTH,10:17,0,0,49,0,49,,,0,0,0,49,FALSE,,
310,currentDB,3397,2/10/2014,2/13/2014,LAH,COBBLE,PNO,PURISIMA,11:00,0,0,3,0,0,,,0,0,0,3,FALSE,,
311,currentDB,3398,2/10/2014,2/13/2014,LAH,POCKET1,PNO,PURISIMA,11:10,1,0,2,0,0,,,0,0,0,3,FALSE,,
312,currentDB,3399,2/10/2014,2/13/2014,LAH,POCKET2,PNO,PURISIMA,11:30,0,0,10,0,10,,,0,0,0,10,FALSE,,
313,currentDB,3400,2/10/2014,2/13/2014,LAH,PURISIMACOL,PCO,PURISIMA,12:06,0,0,0,0,0,,,0,0,0,0,FALSE,,
314,currentDB,3710,2/10/2014,2/13/2014,JKM,MINOPEN,MIN,NORTH,8:40,0,0,0,0,0,,,0,0,0,0,FALSE,,
315,currentDB,3711,2/10/2014,2/13/2014,JKM,MINBORDER,MIN,NORTH,8:44,0,0,0,0,0,,,0,0,0,0,FALSE,,
316,currentDB,3712,2/10/2014,2/13/2014,JKM,TUVU,MIN,NORTH,8:48,0,0,0,0,0,,,0,0,0,0,FALSE,,
317,currentDB,3713,2/10/2014,2/13/2014,JKM,ALLIGATOR,MIN,NORTH,8:52,0,0,0,0,0,,,0,0,0,0,FALSE,,
318,currentDB,3714,2/10/2014,2/13/2014,JKM,CHEST,MIN,NORTH,8:55,0,0,0,0,0,,,0,0,0,0,FALSE,,
319,currentDB,3715,2/10/2014,2/13/2014,JKM,ANCHOR,MIN,NORTH,8:59,0,0,0,0,0,,,0,0,0,0,FALSE,,
320,currentDB,3716,2/10/2014,2/13/2014,JKM,SHCREEK,SHN,NORTH,9:05,0,0,0,0,0,,,0,0,0,0,FALSE,,
321,currentDB,3717,2/10/2014,2/13/2014,JKM,NEEDLE,SHN,NORTH,9:13,0,0,0,0,0,,,0,0,0,0,FALSE,,
322,currentDB,3718,2/10/2014,2/13/2014,JKM,BOINGI,SHN,NORTH,9:19,0,0,0,0,0,,,0,0,0,0,FALSE,,
323,currentDB,3719,2/10/2014,2/13/2014,JKM,SCAFFOLDING,SHN,NORTH,9:21,0,0,0,0,0,,,0,0,0,0,FALSE,,
324,currentDB,3720,2/10/2014,2/13/2014,JKM,PIXIE,SHN,NORTH,9:25,0,0,0,0,0,,,0,0,0,0,FALSE,,
325,currentDB,3721,2/10/2014,2/13/2014,JKM,SEADRAGON,SHN,NORTH,9:30,0,0,0,0,0,,,0,0,0,0,FALSE,,
326,currentDB,3722,2/10/2014,2/13/2014,JKM,PILLOW,SHN,NORTH,9:35,0,0,0,0,0,,,0,0,0,0,FALSE,,
327,currentDB,3723,2/10/2014,2/13/2014,JKM,CLUB,SHN,NORTH,9:37,0,0,0,1,0,,,0,0,0,2,FALSE,,
328,currentDB,3724,2/10/2014,2/13/2014,JKM,HOOF,SHN,NORTH,9:44,0,0,0,0,0,,,0,0,0,0,FALSE,,
329,currentDB,3725,2/10/2014,2/13/2014,JKM,TIRE,SHN,NORTH,9:47,0,2,0,0,0,,,0,0,0,2,FALSE,,
330,currentDB,3726,2/10/2014,2/13/2014,JKM,THIRSTY,SHN,NORTH,9:55,0,0,0,0,0,,,0,0,0,0,FALSE,,
331,currentDB,3727,2/10/2014,2/13/2014,JKM,BOB,SHN,NORTH,10:02,0,0,0,0,0,,,0,0,0,0,FALSE,,
332,currentDB,3728,2/10/2014,2/13/2014,JKM,ROLLINGROCK,SHN,NORTH,10:06,0,0,0,0,0,,,0,0,0,0,FALSE,,
333,currentDB,3729,2/10/2014,2/13/2014,JKM,SHSSTART,SHS,NORTH,10:10,0,0,0,0,0,,,0,0,0,0,FALSE,,
334,currentDB,3730,2/10/2014,2/13/2014,JKM,RAINBOWSPIN,SHS,NORTH,10:13,0,0,0,0,0,,,0,0,0,0,FALSE,,
335,currentDB,3731,2/10/2014,2/13/2014,JKM,BUOYFARM,SHS,NORTH,10:18,0,0,0,0,0,,,0,0,0,0,FALSE,,
336,currentDB,3732,2/10/2014,2/13/2014,JKM,RUPAUL,SHS,NORTH,10:31,0,0,0,0,0,,,0,0,0,0,FALSE,,
337,currentDB,3733,2/10/2014,2/13/2014,JKM,MINIDUMP,SHS,NORTH,10:34,0,0,0,0,0,,,0,0,0,0,FALSE,,
338,currentDB,3734,2/10/2014,2/13/2014,JKM,OJ,SHS,NORTH,10:39,0,0,0,0,0,,,0,0,0,0,FALSE,,
339,currentDB,3735,2/10/2014,2/13/2014,JKM,BOTTLEBUOY,SHS,NORTH,10:44,0,0,0,0,0,,,0,0,0,0,FALSE,,
340,currentDB,3736,2/10/2014,2/13/2014,JKM,MOLE,SHS,NORTH,10:49,0,0,0,0,0,,,0,0,0,0,FALSE,,
341,currentDB,3737,2/10/2014,2/13/2014,JKM,BOTTLELOG,SHS,NORTH,10:53,0,0,0,0,0,,,0,0,0,0,FALSE,,
342,currentDB,3738,2/10/2014,2/13/2014,JKM,TRILOG,SHS,NORTH,10:58,0,0,0,0,0,,,0,0,0,0,FALSE,,
343,currentDB,3739,2/10/2014,2/13/2014,JKM,SHSEND,SAN,NORTH,11:01,0,0,0,0,0,,,0,0,0,0,FALSE,,
344,currentDB,3740,2/10/2014,2/13/2014,JKM,ARROWHEAD,SAN,NORTH,11:08,0,0,0,0,0,,,0,0,0,0,FALSE,,
345,currentDB,3741,2/10/2014,2/13/2014,JKM,L13BUOY,SAN,NORTH,11:10,0,0,0,0,0,,,0,0,0,0,FALSE,,
346,currentDB,3742,2/10/2014,2/13/2014,JKM,NICEPERCH,SAN,NORTH,11:12,0,0,0,0,0,,,0,0,0,0,FALSE,,
347,currentDB,3743,2/10/2014,2/13/2014,JKM,TOMBSTONE,SAN,NORTH,11:16,0,0,0,0,0,,,0,0,0,0,FALSE,,
348,currentDB,3746,2/10/2014,2/13/2014,RBB,WALL OPEN,WAL,SOUTH,8:30,0,0,0,0,0,,,0,0,0,0,FALSE,,
349,currentDB,3747,2/10/2014,2/13/2014,RBB,WALLBORDER,WAL,SOUTH,8:35,0,0,0,0,0,,,0,0,0,0,FALSE,,
350,currentDB,3748,2/10/2014,2/13/2014,RBB,WILLOW,WAL,SOUTH,8:41,0,0,0,0,0,,,0,0,0,0,FALSE,,
351,currentDB,3749,2/10/2014,2/13/2014,RBB,CANON,WAL,SOUTH,8:43,0,0,0,0,0,,,0,0,0,0,FALSE,,
352,currentDB,3750,2/10/2014,2/13/2014,RBB,BEACH FUZZ,WAL,SOUTH,8:49,0,0,0,0,0,,,0,0,0,0,FALSE,,
353,currentDB,3751,2/10/2014,2/13/2014,RBB,KNOT,WAL,SOUTH,8:51,0,0,0,0,0,,,0,0,0,0,FALSE,,
354,currentDB,3752,2/10/2014,2/13/2014,RBB,LEG,WAL,SOUTH,8:55,0,0,0,0,0,,,0,0,0,0,FALSE,,
355,currentDB,3753,2/10/2014,2/13/2014,RBB,TP,WAL,SOUTH,8:59,0,0,0,0,0,,,0,0,0,0,FALSE,,
356,currentDB,3754,2/10/2014,2/13/2014,RBB,LOUNGE,WAL,SOUTH,9:06,0,0,0,0,0,,,0,0,0,0,FALSE,,
357,currentDB,3755,2/10/2014,2/13/2014,RBB,SPLITLOG,WAL,SOUTH,9:08,0,0,0,0,0,,,0,0,0,0,FALSE,,
358,currentDB,3756,2/10/2014,2/13/2014,RBB,CIGAR,WAL,SOUTH,9:15,0,0,0,0,0,,,0,0,0,0,FALSE,,
359,currentDB,3757,2/10/2014,2/13/2014,RBB,BOWL,WAL,SOUTH,9:19,0,0,0,0,0,,,0,0,0,0,FALSE,,
360,currentDB,3758,2/10/2014,2/13/2014,RBB,TIKI,WAL,SOUTH,9:22,0,0,0,0,0,,,0,0,0,0,FALSE,,
361,currentDB,3759,2/10/2014,2/13/2014,RBB,TIP,SNO,SOUTH,9:28,0,0,0,0,0,,,0,0,0,0,FALSE,,
362,currentDB,3760,2/10/2014,2/13/2014,RBB,PILE,SNO,SOUTH,9:33,0,0,0,0,0,,,0,0,0,0,FALSE,,
363,currentDB,3761,2/10/2014,2/13/2014,RBB,FORK,SNO,SOUTH,9:39,0,0,0,0,0,,,0,0,0,0,FALSE,,
364,currentDB,3762,2/10/2014,2/13/2014,RBB,TOTEM,SNO,SOUTH,9:45,0,0,0,0,0,,,0,0,0,0,FALSE,,
