ID,Survey Date,Monitor Initials,Transect Block,Time,Males Individual,Total Male,Females Individual,Total Female,Unknown Individual,Pairs,Flock,Birds Checked,Banded,Juvenile,Chicks,Brood,Coyote Tracks,Pig Tracks,Raccoon Tracks,Wrack,Seagrass,Wrack Assessed,Wrack Exclude,Transect Block Notes,Proofed
183,3/23/2015,LAH,ROCKBLUE,9:49,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
184,3/23/2015,LAH,FINGER,9:45,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
185,3/23/2015,LAH,GRANDCANYON,9:40,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
186,3/23/2015,LAH,AMPHITHEATRE,9:30,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
187,3/23/2015,LAH,UTAH,9:20,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
188,3/23/2015,LAH,ICELAVA,9:15,4,4,4,4,1,0,9,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
189,3/23/2015,LAH,DISC,9:00,3,3,0,0,15,0,18,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
190,3/23/2015,LAH,ENDCOVE,8:45,5,5,5,5,10,0,20,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
191,2/17/2015,LAH,NSURFOPEN,13:02,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
192,2/17/2015,LAH,SSURFCLOSED,12:55,1,1,0,0,5,0,6,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
193,2/17/2015,LAH,SIGN,12:54,1,1,0,0,3,0,4,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
194,2/17/2015,LAH,PAINT,12:24,7,7,0,0,16,0,23,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
195,2/17/2015,LAH,FORT,12:19,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
196,2/17/2015,LAH,PTRASH,12:15,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
197,2/17/2015,LAH,STOOL,12:13,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
198,2/17/2015,LAH,DROOP,12:07,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
199,2/17/2015,LAH,DRIFTWOOD,12:04,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
200,2/17/2015,LAH,BORDER TRAIL,12:01,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
201,2/17/2015,LAH,METEOR,11:58,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
202,2/17/2015,LAH,STUMP,11:54,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
203,2/17/2015,LAH,PEBBLE,11:31,3,3,0,0,22,0,25,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
204,2/17/2015,LAH,SQUID,11:18,0,0,0,0,4,0,4,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
205,2/17/2015,LAH,ELEPHANTSEAL,11:14,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
206,2/17/2015,LAH,WITCH,11:10,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
207,2/17/2015,LAH,CAMP,11:08,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
208,2/17/2015,LAH,OBVIOUSLOG,11:04,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
209,2/17/2015,LAH,4303BUOY,10:57,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
210,2/17/2015,LAH,ROCKBLUE,10:54,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
211,2/17/2015,LAH,FINGER,10:50,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
212,2/17/2015,LAH,GRANDCANYON,10:40,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
213,2/17/2015,LAH,AMPHITHEATRE,10:35,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
214,2/17/2015,LAH,UTAH,10:32,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
215,2/17/2015,LAH,ICELAVA,10:02,2,2,0,0,34,0,36,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
216,2/17/2015,LAH,DISC,9:45,1,1,0,0,11,0,12,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
217,2/17/2015,LAH,ENDCOVE,9:50,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
237,3/26/2015,ELR,TREX,10:15,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
238,3/26/2015,ELR,GEEK,10:20,0,2,0,2,0,2,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
239,3/26/2015,ELR,DEADBUG,10:24,14,14,0,0,16,0,30,,,0,0,0,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
240,3/26/2015,ELR,TEETER,10:29,0,1,0,1,1,1,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
241,3/26/2015,ELR,SHORTRIBS,10:40,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
242,3/26/2015,ELR,ELEPHGRAVE,10:47,2,2,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
243,3/26/2015,ELR,STIX,10:50,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
244,3/26/2015,ELR,JUGHEAD,11:16,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
245,3/26/2015,ELR,TRASH,11:24,2,2,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
246,3/26/2015,ELR,PICKUPSTIX,11:30,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
247,3/26/2015,ELR,WISHBONE,11:37,0,1,0,1,0,1,0,,,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
248,3/26/2015,ELR,GROSS,11:45,0,0,1,1,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
249,3/26/2015,ELR,TURTLE,11:54,1,1,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
250,3/26/2015,ELR,BOAT,12:03,3,4,0,1,4,1,5,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
251,3/26/2015,ELR,NARROWS,12:18,2,3,0,1,2,1,4,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
252,3/26/2015,ELR,COBBLE,12:28,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
253,3/26/2015,ELR,POCKET1,12:40,1,1,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
254,3/26/2015,ELR,POCKET2,12:55,2,2,0,0,6,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
255,3/26/2015,ELR,PURISIMACOL,13:42,1,1,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"Scanned colony.  Male observed at beach NW of colony, N of Purisma Point rocks",TRUE
257,3/30/2015,JKM,SHSEND,10:42,0,0,0,0,4,0,4,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
258,3/30/2015,JKM,ARROWHEAD,10:29,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
259,3/30/2015,JKM,L13BUOY,10:26,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
260,3/30/2015,JKM,NICEPERCH,10:17,0,2,0,2,0,2,0,,,0,0,0,TRUE,FALSE,TRUE,1,TRUE,FALSE,FALSE,,TRUE
261,3/30/2015,JKM,TOMBSTONE,10:13,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,TRUE,1,TRUE,FALSE,FALSE,,TRUE
262,3/30/2015,JKM,TREX,10:05,1,1,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
263,3/30/2015,JKM,GEEK,9:57,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
264,3/30/2015,JKM,DEADBUG,9:42,9,11,0,2,16,2,25,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
265,3/30/2015,JKM,TEETER,9:20,8,8,5,5,0,0,13,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
266,3/30/2015,JKM,SHORTRIBS,11:49,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
267,3/30/2015,JKM,ELEPHGRAVE,11:59,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
268,3/31/2015,JKM,STIX,9:30,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,FALSE,FALSE,FALSE,,TRUE
269,3/31/2015,JKM,JUGHEAD,9:36,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
270,3/31/2015,JKM,TRASH,9:39,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,FALSE,FALSE,FALSE,,TRUE
271,3/31/2015,JKM,PICKUPSTIX,9:43,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
272,3/31/2015,JKM,WISHBONE,10:08,1,1,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
273,3/31/2015,JKM,PURISIMACOL,8:45,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,scanned,TRUE
274,3/9/2015,JKM,NSURFOPEN,9:30,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
275,3/9/2015,JKM,SSURFCLOSED,10:03,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
276,3/9/2015,JKM,SIGN,10:10,5,5,0,0,5,0,10,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
277,3/9/2015,JKM,PAINT,10:29,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
278,3/9/2015,JKM,FORT,10:34,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
279,3/9/2015,JKM,PTRASH,10:43,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
280,3/9/2015,JKM,STOOL,10:48,5,5,0,0,16,0,21,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
281,3/9/2015,JKM,DROOP,11:04,1,1,1,1,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
282,3/9/2015,JKM,DRIFTWOOD,11:15,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
283,3/9/2015,JKM,BORDER TRAIL,11:23,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
284,3/9/2015,JKM,METEOR,11:28,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
285,3/9/2015,JKM,STUMP,11:32,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
286,3/9/2015,JKM,PEBBLE,11:38,6,6,0,0,2,0,8,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
287,3/9/2015,JKM,SQUID,11:58,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
288,3/9/2015,JKM,ELEPHANTSEAL,12:02,3,3,0,0,2,0,5,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
289,3/9/2015,JKM,WITCH,12:15,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
290,3/9/2015,JKM,CAMP,12:19,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2-3,TRUE,FALSE,FALSE,,TRUE
291,3/9/2015,JKM,OBVIOUSLOG,12:25,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
292,3/9/2015,JKM,4303BUOY,12:29,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
293,3/9/2015,JKM,ROCKBLUE,12:31,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
294,3/9/2015,JKM,FINGER,12:36,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
295,3/9/2015,JKM,GRANDCANYON,12:40,0,1,1,2,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
296,3/9/2015,JKM,AMPHITHEATRE,12:51,2,2,1,1,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
297,3/9/2015,JKM,UTAH,12:55,0,0,0,0,2,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
298,3/9/2015,JKM,ICELAVA,13:02,6,7,0,1,16,1,19,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
299,3/9/2015,JKM,DISC,13:26,4,5,0,1,16,1,19,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
300,3/9/2015,JKM,ENDCOVE,13:40,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
301,3/30/2015,LAH,SSURFCLOSED,12:45,0,0,0,0,1,0,0,,,0,0,0,FALSE,FALSE,FALSE,2-3,TRUE,FALSE,FALSE,,TRUE
302,3/30/2015,LAH,SIGN,12:40,0,1,0,1,0,1,0,,,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
303,3/30/2015,LAH,PAINT,12:32,1,1,2,2,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
304,3/30/2015,LAH,FORT,11:42,2,2,1,1,2,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
305,3/30/2015,LAH,PTRASH,11:37,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
306,3/30/2015,LAH,STOOL,11:30,3,3,2,2,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
307,3/30/2015,LAH,DROOP,11:10,1,1,1,1,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
308,3/30/2015,LAH,DRIFTWOOD,10:56,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
309,3/30/2015,LAH,BORDER TRAIL,10:54,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2-3,TRUE,FALSE,FALSE,,TRUE
310,3/30/2015,LAH,METEOR,10:44,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2-3,TRUE,FALSE,FALSE,,TRUE
311,3/30/2015,LAH,STUMP,10:40,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
312,3/30/2015,LAH,PEBBLE,10:30,0,1,0,1,0,1,10,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
313,3/30/2015,LAH,SQUID,10:25,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
314,3/30/2015,LAH,ELEPHANTSEAL,10:20,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
315,3/30/2015,LAH,WITCH,10:14,1,1,1,1,2,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
316,3/30/2015,LAH,CAMP,10:10,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
317,3/30/2015,LAH,OBVIOUSLOG,10:06,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
318,3/30/2015,LAH,4303BUOY,10:02,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
319,3/30/2015,LAH,ROCKBLUE,9:49,0,1,1,2,0,1,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
320,3/30/2015,LAH,FINGER,9:45,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
321,3/30/2015,LAH,GRANDCANYON,9:40,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
322,3/30/2015,LAH,AMPHITHEATRE,9:30,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
323,3/30/2015,LAH,UTAH,9:20,2,2,2,2,3,0,7,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
324,3/30/2015,LAH,ICELAVA,9:15,5,5,0,0,4,0,9,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
325,3/30/2015,LAH,DISC,9:00,2,3,1,2,2,1,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
326,3/30/2015,LAH,ENDCOVE,8:45,4,4,0,0,5,0,9,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
330,3/18/2015,LAH,SSURFCLOSED,11:40,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
331,3/18/2015,LAH,SIGN,11:37,1,1,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
332,3/26/2015,JKM,MINOPEN,9:10,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
333,3/26/2015,JKM,MINBORDER,9:15,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
334,3/26/2015,JKM,TUVU,9:19,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
335,3/26/2015,JKM,ALLIGATOR,9:22,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
336,3/26/2015,JKM,CHEST,9:25,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
337,3/26/2015,JKM,ANCHOR,9:28,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
338,3/26/2015,JKM,SHCREEK,9:33,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
339,3/26/2015,JKM,NEEDLE,9:37,1,1,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
340,3/26/2015,JKM,BOINGI,9:40,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
341,3/26/2015,JKM,SCAFFOLDING,9:43,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
342,3/26/2015,JKM,PIXIE,9:47,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
343,3/26/2015,JKM,SEADRAGON,9:53,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
344,3/26/2015,JKM,PILLOW,9:56,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
345,3/26/2015,JKM,CLUB,9:59,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
346,3/26/2015,JKM,HOOF,10:05,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
347,3/26/2015,JKM,TIRE,10:10,2,2,3,3,0,0,5,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
348,3/26/2015,JKM,THIRSTY,10:21,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
349,3/26/2015,JKM,BOB,10:24,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
350,3/26/2015,JKM,ROLLINGROCK,10:30,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
351,3/26/2015,JKM,SHSSTART,10:35,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
352,3/26/2015,JKM,RAINBOWSPIN,10:40,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
353,3/26/2015,JKM,BUOYFARM,10:44,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
354,3/26/2015,JKM,RUPAUL,10:48,1,1,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
355,3/26/2015,JKM,MINIDUMP,10:52,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
356,3/26/2015,JKM,OJ,12:11,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
357,3/26/2015,JKM,BOTTLEBUOY,12:18,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
358,3/26/2015,JKM,MOLE,12:30,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
359,3/26/2015,JKM,BOTTLELOG,12:33,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
360,3/26/2015,JKM,TRILOG,12:37,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
361,3/26/2015,JKM,SHSEND,12:42,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
362,3/26/2015,JKM,ARROWHEAD,12:48,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
363,3/26/2015,JKM,L13BUOY,12:53,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
364,3/26/2015,JKM,NICEPERCH,12:55,0,1,0,1,0,1,0,,,0,0,0,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,,TRUE
365,3/26/2015,JKM,TOMBSTONE,13:00,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
366,3/18/2015,LAH,PAINT,11:32,0,1,0,1,1,1,0,,,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
367,3/18/2015,LAH,FORT,11:27,0,0,0,0,1,0,0,,,0,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
368,3/18/2015,LAH,PTRASH,11:25,1,1,1,1,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
