ID,Survey_week,Survey Date,Monitor Initials,Transect Block,Time,Coyote Tracks,Pig Tracks,Raccoon Tracks,Wrack,Seagrass,Wrack Assessed,Wrack Exclude
211,5/30/2011,6/3/2011,TRC,CIGAR,13:31,Yes,No,No,-9,,,
212,5/30/2011,6/3/2011,TRC,BOWL,13:41,No,No,No,-9,,,
213,5/30/2011,6/3/2011,TRC,TIKI,13:41,No,No,No,-9,,,
1812,6/6/2011,6/10/2011,JKM,TIP,9:39,No,No,No,-9,,,
1813,6/6/2011,6/10/2011,JKM,PILE,9:53,No,No,No,-9,,,
1814,6/6/2011,6/10/2011,JKM,FORK,10:02,No,No,No,-9,,,
1815,6/6/2011,6/10/2011,JKM,TOTEM,10:05,No,No,No,-9,,,
1816,6/6/2011,6/10/2011,JKM,BOJUM,10:10,No,No,No,-9,,,
1817,6/6/2011,6/10/2011,JKM,BUOY,10:25,No,No,No,-9,,,
1818,6/6/2011,6/10/2011,JKM,NSURFOPEN,10:40,No,No,No,-9,,,
1819,6/6/2011,6/10/2011,JKM,SSURFCLOSED,11:07,No,No,No,-9,,,
1821,6/6/2011,6/10/2011,JKM,SIGN,11:17,No,No,No,-9,,,
1822,6/6/2011,6/10/2011,JKM,PAINT,11:35,No,No,No,-9,,,
1823,6/6/2011,6/10/2011,JKM,FORT,11:39,No,No,No,-9,,,
1824,6/6/2011,6/10/2011,JKM,PTRASH,11:45,No,No,No,-9,,,
1825,6/6/2011,6/10/2011,JKM,STOOL,11:47,No,No,No,-9,,,
1826,6/6/2011,6/10/2011,JKM,DROOP,11:49,No,No,No,-9,,,
1828,6/6/2011,6/10/2011,JKM,DRIFTWOOD,11:59,No,No,No,-9,,,
1830,6/6/2011,6/10/2011,JKM,BORDER TRAIL,12:15,No,No,No,-9,,,
1831,6/6/2011,6/10/2011,JKM,METEOR,12:18,No,No,No,-9,,,
1832,6/6/2011,6/10/2011,JKM,STUMP,12:21,No,No,No,-9,,,
1833,6/6/2011,6/10/2011,JKM,PEBBLE,12:23,No,No,No,-9,,,
1834,6/6/2011,6/10/2011,JKM,SQUID,12:24,No,No,No,-9,,,
1835,6/6/2011,6/10/2011,JKM,ELEPHANTSEAL,12:30,No,No,No,-9,,,
1836,6/6/2011,6/10/2011,JKM,WITCH,12:33,No,No,No,-9,,,
1837,6/6/2011,6/10/2011,JKM,CAMP,12:37,No,No,No,-9,,,
1838,6/6/2011,6/10/2011,JKM,OBVIOUSLOG,12:40,No,No,No,-9,,,
1839,6/6/2011,6/10/2011,JKM,4303BUOY,12:43,No,No,No,-9,,,
1840,6/6/2011,6/10/2011,JKM,ROCKBLUE,12:46,No,No,No,-9,,,
1841,6/6/2011,6/10/2011,JKM,FINGER,13:00,No,No,No,-9,,,
1842,6/6/2011,6/10/2011,JKM,GRANDCANYON,13:02,No,No,No,-9,,,
1844,6/6/2011,6/10/2011,JKM,AMPHITHEATRE,13:10,No,No,No,-9,,,
1845,6/6/2011,6/10/2011,JKM,UTAH,13:18,No,No,No,-9,,,
1846,6/6/2011,6/10/2011,JKM,ICELAVA,13:26,No,No,No,-9,,,
1848,6/6/2011,6/10/2011,JKM,DISC,13:39,No,No,No,-9,,,
1797,6/6/2011,6/10/2011,RBB,WALL OPEN,9:40,No,No,No,-9,,,
1798,6/6/2011,6/10/2011,RBB,WALLBORDER,10:00,No,No,No,-9,,,
1800,6/6/2011,6/10/2011,RBB,WILLOW,10:10,No,No,No,-9,,,
1801,6/6/2011,6/10/2011,RBB,CANON,10:13,No,No,No,-9,,,
1802,6/6/2011,6/10/2011,RBB,BEACH FUZZ,10:20,No,No,No,-9,,,
1803,6/6/2011,6/10/2011,RBB,KNOT,10:23,No,No,No,-9,,,
1804,6/6/2011,6/10/2011,RBB,LEG,10:30,No,No,No,-9,,,
1805,6/6/2011,6/10/2011,RBB,TP,10:33,No,No,No,-9,,,
1806,6/6/2011,6/10/2011,RBB,LOUNGE,10:38,No,No,No,-9,,,
1808,6/6/2011,6/10/2011,RBB,SPLITLOG,10:42,No,No,No,-9,,,
1809,6/6/2011,6/10/2011,RBB,CIGAR,10:45,No,No,No,-9,,,
1810,6/6/2011,6/10/2011,RBB,BOWL,10:48,No,No,No,-9,,,
1811,6/6/2011,6/10/2011,RBB,TIKI,10:50,No,No,No,-9,,,
232,6/6/2011,6/10/2011,TRC,MINOPEN,7:30,Yes,Yes,No,-9,,,
233,6/6/2011,6/10/2011,TRC,MINBORDER,7:40,Yes,No,No,-9,,,
234,6/6/2011,6/10/2011,TRC,TUVU,8:18,Yes,Yes,No,-9,,,
235,6/6/2011,6/10/2011,TRC,ALLIGATOR,8:28,Yes,No,No,-9,,,
236,6/6/2011,6/10/2011,TRC,CHEST,8:31,Yes,No,No,-9,,,
237,6/6/2011,6/10/2011,TRC,ANCHOR,8:39,Yes,No,No,-9,,,
238,6/6/2011,6/10/2011,TRC,SHCREEK,8:46,Yes,No,No,-9,,,
239,6/6/2011,6/10/2011,TRC,NEEDLE,8:52,Yes,Yes,No,-9,,,
240,6/6/2011,6/10/2011,TRC,BOINGI,8:59,Yes,Yes,No,-9,,,
241,6/6/2011,6/10/2011,TRC,SCAFFOLDING,9:07,Yes,No,No,-9,,,
242,6/6/2011,6/10/2011,TRC,PIXIE,9:17,Yes,Yes,No,-9,,,
243,6/6/2011,6/10/2011,TRC,SEADRAGON,9:33,Yes,Yes,No,-9,,,
244,6/6/2011,6/10/2011,TRC,PILLOW,10:26,Yes,Yes,No,-9,,,
245,6/6/2011,6/10/2011,TRC,CLUB,10:36,Yes,No,No,-9,,,
246,6/6/2011,6/10/2011,TRC,HOOF,10:42,Yes,Yes,No,-9,,,
247,6/6/2011,6/10/2011,TRC,TIRE,10:51,Yes,Yes,No,-9,,,
248,6/6/2011,6/10/2011,TRC,THIRSTY,10:59,Yes,Yes,No,-9,,,
249,6/6/2011,6/10/2011,TRC,BOB,11:09,Yes,Yes,No,-9,,,
250,6/6/2011,6/10/2011,TRC,ROLLINGROCK,11:20,Yes,Yes,No,-9,,,
251,6/6/2011,6/10/2011,TRC,SHSSTART,11:26,Yes,Yes,No,-9,,,
252,6/6/2011,6/10/2011,TRC,RAINBOWSPIN,11:32,Yes,No,No,-9,,,
253,6/6/2011,6/10/2011,TRC,BUOYFARM,11:35,Yes,No,No,-9,,,
254,6/6/2011,6/10/2011,TRC,RUPAUL,11:42,Yes,Yes,No,-9,,,
255,6/6/2011,6/10/2011,TRC,MINIDUMP,11:47,Yes,Yes,No,-9,,,
256,6/6/2011,6/10/2011,TRC,OJ,11:53,Yes,Yes,No,-9,,,
257,6/6/2011,6/10/2011,TRC,BOTTLEBUOY,11:59,Yes,Yes,No,-9,,,
258,6/6/2011,6/10/2011,TRC,MOLE,12:04,Yes,Yes,No,-9,,,
259,6/6/2011,6/10/2011,TRC,BOTTLELOG,12:08,Yes,Yes,No,-9,,,
260,6/6/2011,6/10/2011,TRC,TRILOG,12:14,Yes,Yes,No,-9,,,
1130,6/6/2011,6/12/2011,JKM,SHSEND,10:56,No,No,No,-9,,,
1131,6/6/2011,6/12/2011,JKM,ARROWHEAD,11:04,No,No,No,-9,,,
1132,6/6/2011,6/12/2011,JKM,L13BUOY,11:08,No,No,No,-9,,,
1133,6/6/2011,6/12/2011,JKM,NICEPERCH,11:13,No,No,No,-9,,,
1134,6/6/2011,6/12/2011,JKM,TOMBSTONE,11:16,No,No,No,-9,,,
1110,6/6/2011,6/12/2011,JKM,TREX,11:20,No,No,No,-9,,,
1111,6/6/2011,6/12/2011,JKM,GEEK,11:26,No,No,No,-9,,,
1112,6/6/2011,6/12/2011,JKM,DEADBUG,11:29,No,No,No,-9,,,
1113,6/6/2011,6/12/2011,JKM,TEETER,11:36,No,No,No,-9,,,
1114,6/6/2011,6/12/2011,JKM,SHORTRIBS,11:43,No,No,No,-9,,,
1115,6/6/2011,6/12/2011,JKM,ELEPHGRAVE,11:49,No,No,No,-9,,,
1116,6/6/2011,6/12/2011,JKM,STIX,11:57,No,No,No,-9,,,
1117,6/6/2011,6/12/2011,JKM,JUGHEAD,12:02,No,No,No,-9,,,
1120,6/6/2011,6/12/2011,JKM,TRASH,12:07,No,No,No,-9,,,
1121,6/6/2011,6/12/2011,JKM,PICKUPSTIX,12:15,No,No,No,-9,,,
1122,6/6/2011,6/12/2011,JKM,WISHBONE,12:25,No,No,No,-9,,,
1123,6/6/2011,6/12/2011,JKM,GROSS,12:30,No,No,No,-9,,,
1124,6/6/2011,6/12/2011,JKM,TURTLE,12:40,No,No,No,-9,,,
1125,6/6/2011,6/12/2011,JKM,BOAT,12:51,No,No,No,-9,,,
1057,6/13/2011,6/15/2011,RBB,WALL OPEN,7:38,No,No,No,-9,,,
1058,6/13/2011,6/15/2011,RBB,WALLBORDER,7:45,No,No,No,-9,,,
1060,6/13/2011,6/15/2011,RBB,WILLOW,7:58,No,No,No,-9,,,
1061,6/13/2011,6/15/2011,RBB,CANON,8:08,No,No,No,-9,,,
1062,6/13/2011,6/15/2011,RBB,BEACH FUZZ,8:13,Yes,No,No,-9,,,
1063,6/13/2011,6/15/2011,RBB,KNOT,8:20,No,No,No,-9,,,
1064,6/13/2011,6/15/2011,RBB,LEG,8:30,No,No,No,-9,,,
1065,6/13/2011,6/15/2011,RBB,TP,8:37,No,No,No,-9,,,
1066,6/13/2011,6/15/2011,RBB,LOUNGE,8:40,No,No,No,-9,,,
1068,6/13/2011,6/15/2011,RBB,SPLITLOG,8:50,No,No,No,-9,,,
1069,6/13/2011,6/15/2011,RBB,CIGAR,8:51,No,No,No,-9,,,
1070,6/13/2011,6/15/2011,RBB,BOWL,8:53,No,No,No,-9,,,
1071,6/13/2011,6/15/2011,RBB,TIKI,8:55,No,No,No,-9,,,
1072,6/13/2011,6/15/2011,RBB,TIP,9:45,Yes,No,No,-9,,,
1073,6/13/2011,6/15/2011,RBB,PILE,10:03,Yes,No,No,-9,,,
1074,6/13/2011,6/15/2011,RBB,FORK,10:17,Yes,No,No,-9,,,
1075,6/13/2011,6/15/2011,RBB,TOTEM,10:27,Yes,No,No,-9,,,
1076,6/13/2011,6/15/2011,RBB,BOJUM,10:30,Yes,No,No,-9,,,
1077,6/13/2011,6/15/2011,RBB,BUOY,10:35,Yes,No,No,-9,,,
1078,6/13/2011,6/15/2011,RBB,NSURFOPEN,10:44,Yes,No,No,-9,,,
1079,6/13/2011,6/15/2011,RBB,SSURFCLOSED,11:21,Yes,No,No,-9,,,
1081,6/13/2011,6/15/2011,RBB,SIGN,11:30,Yes,No,No,-9,,,
1082,6/13/2011,6/15/2011,RBB,PAINT,11:45,Yes,No,No,-9,,,
1083,6/13/2011,6/15/2011,RBB,FORT,11:56,Yes,No,No,-9,,,
1084,6/13/2011,6/15/2011,RBB,PTRASH,12:01,Yes,No,No,-9,,,
1085,6/13/2011,6/15/2011,RBB,STOOL,12:03,Yes,No,No,-9,,,
1086,6/13/2011,6/15/2011,RBB,DROOP,12:05,Yes,No,No,-9,,,
1088,6/13/2011,6/15/2011,RBB,DRIFTWOOD,12:18,Yes,No,No,-9,,,
1090,6/13/2011,6/15/2011,RBB,BORDER TRAIL,12:25,Yes,No,No,-9,,,
1091,6/13/2011,6/15/2011,RBB,METEOR,12:33,Yes,No,No,-9,,,
1092,6/13/2011,6/15/2011,RBB,STUMP,12:44,Yes,No,No,-9,,,
1093,6/13/2011,6/15/2011,RBB,PEBBLE,12:47,Yes,No,No,-9,,,
1094,6/13/2011,6/15/2011,RBB,SQUID,12:51,Yes,No,No,-9,,,
1095,6/13/2011,6/15/2011,RBB,ELEPHANTSEAL,12:58,Yes,No,No,-9,,,
1096,6/13/2011,6/15/2011,RBB,WITCH,13:01,Yes,No,No,-9,,,
1097,6/13/2011,6/15/2011,RBB,CAMP,13:05,Yes,No,No,-9,,,
1098,6/13/2011,6/15/2011,RBB,OBVIOUSLOG,13:13,Yes,No,No,-9,,,
1099,6/13/2011,6/15/2011,RBB,4303BUOY,13:15,Yes,No,No,-9,,,
1100,6/13/2011,6/15/2011,RBB,ROCKBLUE,13:18,Yes,No,No,-9,,,
1101,6/13/2011,6/15/2011,RBB,FINGER,13:27,Yes,No,No,-9,,,
1102,6/13/2011,6/15/2011,RBB,GRANDCANYON,13:31,Yes,No,No,-9,,,
1104,6/13/2011,6/15/2011,RBB,AMPHITHEATRE,13:41,Yes,No,No,-9,,,
1105,6/13/2011,6/15/2011,RBB,UTAH,13:47,Yes,No,No,-9,,,
1106,6/13/2011,6/15/2011,RBB,ICELAVA,13:52,Yes,No,No,-9,,,
1108,6/13/2011,6/15/2011,RBB,DISC,14:15,Yes,No,No,-9,,,
1109,6/13/2011,6/15/2011,RBB,ENDCOVE,14:20,No,No,No,-9,,,
263,6/13/2011,6/17/2011,TRC,MINOPEN,7:36,Yes,No,No,-9,,,
264,6/13/2011,6/17/2011,TRC,MINBORDER,7:42,Yes,No,No,-9,,,
265,6/13/2011,6/17/2011,TRC,TUVU,7:53,Yes,No,No,-9,,,
266,6/13/2011,6/17/2011,TRC,ALLIGATOR,8:10,Yes,No,No,-9,,,
267,6/13/2011,6/17/2011,TRC,CHEST,8:30,Yes,No,No,-9,,,
268,6/13/2011,6/17/2011,TRC,ANCHOR,8:53,Yes,No,No,-9,,,
269,6/13/2011,6/17/2011,TRC,SHCREEK,9:00,Yes,No,No,-9,,,
270,6/13/2011,6/17/2011,TRC,NEEDLE,9:05,Yes,No,No,-9,,,
271,6/13/2011,6/17/2011,TRC,BOINGI,9:10,Yes,No,No,-9,,,
272,6/13/2011,6/17/2011,TRC,SCAFFOLDING,9:20,Yes,No,No,-9,,,
273,6/13/2011,6/17/2011,TRC,PIXIE,9:27,Yes,No,No,-9,,,
274,6/13/2011,6/17/2011,TRC,SEADRAGON,9:50,Yes,No,No,-9,,,
275,6/13/2011,6/17/2011,TRC,PILLOW,10:38,Yes,No,No,-9,,,
276,6/13/2011,6/17/2011,TRC,CLUB,10:41,Yes,Yes,No,-9,,,
277,6/13/2011,6/17/2011,TRC,HOOF,10:45,Yes,Yes,No,-9,,,
278,6/13/2011,6/17/2011,TRC,TIRE,11:13,Yes,Yes,No,-9,,,
279,6/13/2011,6/17/2011,TRC,THIRSTY,11:20,Yes,Yes,No,-9,,,
280,6/13/2011,6/17/2011,TRC,BOB,11:30,Yes,Yes,No,-9,,,
281,6/13/2011,6/17/2011,TRC,ROLLINGROCK,11:44,Yes,Yes,No,-9,,,
282,6/13/2011,6/17/2011,TRC,SHSSTART,11:50,Yes,Yes,No,-9,,,
283,6/13/2011,6/17/2011,TRC,RAINBOWSPIN,11:54,Yes,Yes,No,-9,,,
284,6/13/2011,6/17/2011,TRC,BUOYFARM,11:58,Yes,Yes,No,-9,,,
285,6/13/2011,6/17/2011,TRC,RUPAUL,12:04,Yes,Yes,No,-9,,,
286,6/13/2011,6/17/2011,TRC,MINIDUMP,12:08,Yes,Yes,No,-9,,,
287,6/13/2011,6/17/2011,TRC,OJ,12:14,Yes,Yes,No,-9,,,
288,6/13/2011,6/17/2011,TRC,BOTTLEBUOY,12:20,Yes,Yes,No,-9,,,
289,6/13/2011,6/17/2011,TRC,MOLE,12:27,Yes,Yes,No,-9,,,
290,6/13/2011,6/17/2011,TRC,BOTTLELOG,12:31,Yes,Yes,No,-9,,,
291,6/13/2011,6/17/2011,TRC,TRILOG,12:39,Yes,Yes,No,-9,,,
1135,6/20/2011,6/22/2011,JKM,TREX,7:24,Yes,No,No,-9,,,
1136,6/20/2011,6/22/2011,JKM,GEEK,7:57,Yes,No,No,-9,,,
1137,6/20/2011,6/22/2011,JKM,DEADBUG,8:11,Yes,No,No,-9,,,
1138,6/20/2011,6/22/2011,JKM,TEETER,8:30,Yes,No,No,-9,,,
1139,6/20/2011,6/22/2011,JKM,SHORTRIBS,8:52,Yes,No,No,-9,,,
1140,6/20/2011,6/22/2011,JKM,ELEPHGRAVE,9:21,Yes,No,No,-9,,,
1141,6/20/2011,6/22/2011,JKM,STIX,9:28,Yes,No,No,-9,,,
1142,6/20/2011,6/22/2011,JKM,JUGHEAD,9:40,Yes,No,No,-9,,,
1143,6/20/2011,6/22/2011,JKM,TRASH,10:00,Yes,No,No,-9,,,
1144,6/20/2011,6/22/2011,JKM,PICKUPSTIX,10:05,Yes,No,No,-9,,,
1145,6/20/2011,6/22/2011,JKM,WISHBONE,10:09,Yes,No,No,-9,,,
1146,6/20/2011,6/22/2011,JKM,GROSS,10:14,Yes,No,No,-9,,,
1147,6/20/2011,6/22/2011,JKM,TURTLE,10:20,Yes,No,No,-9,,,
1148,6/20/2011,6/22/2011,JKM,BOAT,10:40,Yes,No,No,-9,,,
1149,6/20/2011,6/22/2011,JKM,NARROWS,11:01,Yes,No,No,-9,,,
1150,6/20/2011,6/22/2011,JKM,COBBLE,11:17,Yes,No,No,-9,,,
1153,6/20/2011,6/22/2011,JKM,SLC10,11:30,Yes,No,No,-9,,,
1151,6/20/2011,6/22/2011,JKM,POCKET1,11:33,Yes,No,No,-9,,,
1152,6/20/2011,6/22/2011,JKM,POCKET2,11:51,Yes,No,No,-9,,,
1154,6/20/2011,6/22/2011,JKM,PURISIMACOL,12:12,Yes,No,No,-9,,,
641,6/20/2011,6/22/2011,RBB,WALL OPEN,8:20,No,No,No,-9,,,
642,6/20/2011,6/22/2011,RBB,WALLBORDER,8:25,No,No,No,-9,,,
644,6/20/2011,6/22/2011,RBB,WILLOW,8:40,No,No,No,-9,,,
645,6/20/2011,6/22/2011,RBB,CANON,8:45,Yes,No,No,-9,,,
646,6/20/2011,6/22/2011,RBB,BEACH FUZZ,8:50,No,No,No,-9,,,
647,6/20/2011,6/22/2011,RBB,KNOT,8:54,No,No,No,-9,,,
648,6/20/2011,6/22/2011,RBB,LEG,8:55,No,No,No,-9,,,
649,6/20/2011,6/22/2011,RBB,TP,9:00,No,No,No,-9,,,
650,6/20/2011,6/22/2011,RBB,LOUNGE,9:05,No,No,No,-9,,,
652,6/20/2011,6/22/2011,RBB,SPLITLOG,9:10,No,No,No,-9,,,
653,6/20/2011,6/22/2011,RBB,CIGAR,9:15,No,No,No,-9,,,
654,6/20/2011,6/22/2011,RBB,BOWL,9:20,No,No,No,-9,,,
655,6/20/2011,6/22/2011,RBB,TIKI,9:28,No,No,No,-9,,,
656,6/20/2011,6/22/2011,RBB,TIP,10:05,No,No,No,-9,,,
657,6/20/2011,6/22/2011,RBB,PILE,10:20,No,No,No,-9,,,
658,6/20/2011,6/22/2011,RBB,FORK,10:25,No,No,No,-9,,,
659,6/20/2011,6/22/2011,RBB,TOTEM,10:32,No,No,No,-9,,,
660,6/20/2011,6/22/2011,RBB,BOJUM,10:35,No,No,No,-9,,,
661,6/20/2011,6/22/2011,RBB,BUOY,10:42,No,No,No,-9,,,
662,6/20/2011,6/22/2011,RBB,NSURFOPEN,10:45,No,No,No,-9,,,
663,6/20/2011,6/22/2011,RBB,SSURFCLOSED,11:10,No,No,No,-9,,,
665,6/20/2011,6/22/2011,RBB,SIGN,11:17,No,No,No,-9,,,
666,6/20/2011,6/22/2011,RBB,PAINT,11:22,No,No,No,-9,,,
667,6/20/2011,6/22/2011,RBB,FORT,11:24,No,No,No,-9,,,
668,6/20/2011,6/22/2011,RBB,PTRASH,11:26,No,No,No,-9,,,
669,6/20/2011,6/22/2011,RBB,STOOL,11:27,No,No,No,-9,,,
670,6/20/2011,6/22/2011,RBB,DROOP,11:33,No,No,No,-9,,,
672,6/20/2011,6/22/2011,RBB,DRIFTWOOD,11:48,No,No,No,-9,,,
674,6/20/2011,6/22/2011,RBB,BORDER TRAIL,11:57,No,No,No,-9,,,
675,6/20/2011,6/22/2011,RBB,METEOR,12:00,No,No,No,-9,,,
676,6/20/2011,6/22/2011,RBB,STUMP,12:02,No,No,No,-9,,,
677,6/20/2011,6/22/2011,RBB,PEBBLE,12:05,No,No,No,-9,,,
678,6/20/2011,6/22/2011,RBB,SQUID,12:06,No,No,No,-9,,,
679,6/20/2011,6/22/2011,RBB,ELEPHANTSEAL,12:08,No,No,No,-9,,,
680,6/20/2011,6/22/2011,RBB,WITCH,12:11,No,No,No,-9,,,
681,6/20/2011,6/22/2011,RBB,CAMP,12:15,No,No,No,-9,,,
682,6/20/2011,6/22/2011,RBB,OBVIOUSLOG,12:16,No,No,No,-9,,,
683,6/20/2011,6/22/2011,RBB,4303BUOY,12:18,No,No,No,-9,,,
684,6/20/2011,6/22/2011,RBB,ROCKBLUE,12:20,No,No,No,-9,,,
685,6/20/2011,6/22/2011,RBB,FINGER,12:26,No,No,No,-9,,,
686,6/20/2011,6/22/2011,RBB,GRANDCANYON,12:29,No,No,No,-9,,,
688,6/20/2011,6/22/2011,RBB,AMPHITHEATRE,12:37,No,No,No,-9,,,
689,6/20/2011,6/22/2011,RBB,UTAH,12:40,No,No,No,-9,,,
690,6/20/2011,6/22/2011,RBB,ICELAVA,12:42,No,No,No,-9,,,
692,6/20/2011,6/22/2011,RBB,DISC,12:53,No,No,No,-9,,,
693,6/20/2011,6/22/2011,RBB,ENDCOVE,12:58,No,No,No,-9,,,
292,6/20/2011,6/22/2011,TRC,MINOPEN,9:13,Yes,No,No,-9,,,
293,6/20/2011,6/22/2011,TRC,MINBORDER,9:27,Yes,No,No,-9,,,
294,6/20/2011,6/22/2011,TRC,TUVU,9:48,Yes,Yes,No,-9,,,
295,6/20/2011,6/22/2011,TRC,ALLIGATOR,9:53,Yes,Yes,No,-9,,,
296,6/20/2011,6/22/2011,TRC,CHEST,10:21,Yes,No,No,-9,,,
297,6/20/2011,6/22/2011,TRC,ANCHOR,10:25,Yes,No,No,-9,,,
298,6/20/2011,6/22/2011,TRC,SHCREEK,10:31,Yes,Yes,No,-9,,,
299,6/20/2011,6/22/2011,TRC,NEEDLE,10:40,Yes,Yes,No,-9,,,
300,6/20/2011,6/22/2011,TRC,BOINGI,10:43,Yes,Yes,No,-9,,,
301,6/20/2011,6/22/2011,TRC,SCAFFOLDING,10:49,Yes,Yes,No,-9,,,
302,6/20/2011,6/22/2011,TRC,PIXIE,10:57,Yes,Yes,No,-9,,,
303,6/20/2011,6/22/2011,TRC,SEADRAGON,11:21,Yes,Yes,No,-9,,,
304,6/20/2011,6/22/2011,TRC,PILLOW,11:28,Yes,Yes,No,-9,,,
305,6/20/2011,6/22/2011,TRC,CLUB,11:32,Yes,Yes,No,-9,,,
306,6/20/2011,6/22/2011,TRC,HOOF,11:36,Yes,Yes,No,-9,,,
307,6/20/2011,6/22/2011,TRC,TIRE,11:53,Yes,Yes,No,-9,,,
308,6/20/2011,6/22/2011,TRC,THIRSTY,11:58,Yes,Yes,No,-9,,,
309,6/20/2011,6/22/2011,TRC,BOB,12:03,Yes,Yes,No,-9,,,
310,6/20/2011,6/22/2011,TRC,ROLLINGROCK,12:14,Yes,Yes,No,-9,,,
311,6/20/2011,6/22/2011,TRC,SHSSTART,12:24,Yes,Yes,No,-9,,,
312,6/20/2011,6/22/2011,TRC,RAINBOWSPIN,12:31,Yes,Yes,No,-9,,,
313,6/20/2011,6/22/2011,TRC,BUOYFARM,12:37,Yes,Yes,No,-9,,,
314,6/20/2011,6/22/2011,TRC,RUPAUL,12:46,Yes,Yes,No,-9,,,
315,6/20/2011,6/22/2011,TRC,MINIDUMP,12:54,Yes,Yes,No,-9,,,
316,6/20/2011,6/22/2011,TRC,OJ,13:01,Yes,Yes,No,-9,,,
317,6/20/2011,6/22/2011,TRC,BOTTLEBUOY,13:12,Yes,Yes,No,-9,,,
318,6/20/2011,6/22/2011,TRC,MOLE,13:18,Yes,Yes,No,-9,,,
319,6/20/2011,6/22/2011,TRC,BOTTLELOG,13:24,Yes,Yes,No,-9,,,
320,6/20/2011,6/22/2011,TRC,TRILOG,13:34,Yes,Yes,No,-9,,,
321,6/20/2011,6/22/2011,TRC,SHSEND,13:38,Yes,No,No,-9,,,
322,6/20/2011,6/22/2011,TRC,ARROWHEAD,13:46,Yes,No,No,-9,,,
323,6/20/2011,6/22/2011,TRC,L13BUOY,13:53,Yes,No,No,-9,,,
324,6/20/2011,6/22/2011,TRC,NICEPERCH,14:05,Yes,No,No,-9,,,
325,6/20/2011,6/22/2011,TRC,TOMBSTONE,14:23,Yes,No,No,-9,,,
694,6/27/2011,6/29/2011,TRC,WALL OPEN,7:12,Yes,No,No,-9,,,
695,6/27/2011,6/29/2011,TRC,WALLBORDER,7:21,Yes,No,No,-9,,,
697,6/27/2011,6/29/2011,TRC,WILLOW,7:43,Yes,No,No,-9,,,
699,6/27/2011,6/29/2011,TRC,BEACH FUZZ,8:01,Yes,No,No,-9,,,
698,6/27/2011,6/29/2011,TRC,CANON,8:02,Yes,No,No,-9,,,
700,6/27/2011,6/29/2011,TRC,KNOT,8:17,Yes,No,No,-9,,,
701,6/27/2011,6/29/2011,TRC,LEG,8:26,Yes,No,No,-9,,,
702,6/27/2011,6/29/2011,TRC,TP,8:34,Yes,No,No,-9,,,
703,6/27/2011,6/29/2011,TRC,LOUNGE,8:44,Yes,No,No,-9,,,
705,6/27/2011,6/29/2011,TRC,SPLITLOG,8:56,Yes,No,No,-9,,,
706,6/27/2011,6/29/2011,TRC,CIGAR,9:16,Yes,No,No,-9,,,
707,6/27/2011,6/29/2011,TRC,BOWL,9:27,Yes,No,No,-9,,,
708,6/27/2011,6/29/2011,TRC,TIKI,9:35,Yes,No,No,-9,,,
709,6/27/2011,6/29/2011,TRC,TIP,10:19,Yes,No,No,-9,,,
710,6/27/2011,6/29/2011,TRC,PILE,10:40,Yes,No,No,-9,,,
711,6/27/2011,6/29/2011,TRC,FORK,11:07,Yes,No,No,-9,,,
712,6/27/2011,6/29/2011,TRC,TOTEM,11:19,Yes,No,No,-9,,,
713,6/27/2011,6/29/2011,TRC,BOJUM,11:23,Yes,No,No,-9,,,
714,6/27/2011,6/29/2011,TRC,BUOY,11:38,Yes,No,No,-9,,,
715,6/27/2011,6/29/2011,TRC,NSURFOPEN,11:53,Yes,No,No,-9,,,
1174,6/27/2011,7/1/2011,JKM,PURISIMACOL,7:35,No,No,No,-9,,,
1172,6/27/2011,7/1/2011,JKM,POCKET2,9:15,Yes,No,No,-9,,,
1171,6/27/2011,7/1/2011,JKM,POCKET1,9:40,Yes,No,No,-9,,,
1170,6/27/2011,7/1/2011,JKM,COBBLE,9:53,Yes,No,No,-9,,,
1169,6/27/2011,7/1/2011,JKM,NARROWS,9:54,Yes,No,No,-9,,,
1168,6/27/2011,7/1/2011,JKM,BOAT,10:33,Yes,No,No,-9,,,
1167,6/27/2011,7/1/2011,JKM,TURTLE,10:45,Yes,No,No,-9,,,
1166,6/27/2011,7/1/2011,JKM,GROSS,11:25,Yes,No,No,-9,,,
1165,6/27/2011,7/1/2011,JKM,WISHBONE,11:40,Yes,No,No,-9,,,
1164,6/27/2011,7/1/2011,JKM,PICKUPSTIX,12:15,Yes,No,No,-9,,,
1163,6/27/2011,7/1/2011,JKM,TRASH,12:24,Yes,No,No,-9,,,
1162,6/27/2011,7/1/2011,JKM,JUGHEAD,12:35,Yes,No,No,-9,,,
1161,6/27/2011,7/1/2011,JKM,STIX,12:42,Yes,No,No,-9,,,
1160,6/27/2011,7/1/2011,JKM,ELEPHGRAVE,12:53,Yes,No,No,-9,,,
1159,6/27/2011,7/1/2011,JKM,SHORTRIBS,12:57,Yes,No,No,-9,,,
1158,6/27/2011,7/1/2011,JKM,TEETER,13:09,Yes,No,No,-9,,,
1157,6/27/2011,7/1/2011,JKM,DEADBUG,13:20,Yes,No,No,-9,,,
1156,6/27/2011,7/1/2011,JKM,GEEK,13:34,Yes,No,No,-9,,,
1175,6/27/2011,7/1/2011,JKM,TREX,13:40,Yes,No,No,-9,,,
326,6/27/2011,7/1/2011,TRC,MINOPEN,7:03,Yes,No,No,-9,,,
