beach,species,survey_week,beach_section_initials,species_2,total,mean_wrack
NORTH,SNPL,2014-11-24,SHN,SNPL,1,1.8076923076923077
NORTH,WEGU,2014-11-24,SHN,Gull,10,1.8076923076923077
NORTH,CAGU,2014-11-24,SHS,Gull,18,1.55
NORTH,SAND,2014-11-24,SHS,SAND,1901,1.55
NORTH,SNPL,2014-11-24,SHS,SNPL,48,1.55
SOUTH,SAND,2014-11-24,SNO,SAND,7,2.2
SOUTH,SNPL,2014-11-24,SNO,SNPL,70,2.2
SOUTH,SAND,2014-11-24,SSO,SAND,120,1.9444444444444444
SOUTH,SNPL,2014-11-24,SSO,SNPL,44,1.9444444444444444
SOUTH,SAND,2014-11-24,WAL,SAND,63,2.1538461538461537
SOUTH,SNPL,2014-11-24,WAL,SNPL,42,2.1538461538461537
SOUTH,WEGU,2014-11-24,WAL,Gull,1,2.1538461538461537
SOUTH,SAND,2014-12-15,SNO,SAND,1,1.1333333333333333
SOUTH,SNPL,2014-12-15,SNO,SNPL,89,1.1333333333333333
SOUTH,SNPL,2014-12-15,SSO,SNPL,54,0.75
SOUTH,WEGU,2014-12-15,SSO,Gull,1,0.75
SOUTH,CAGU,2014-12-15,WAL,Gull,60,1.7692307692307692
SOUTH,SNPL,2014-12-15,WAL,SNPL,3,1.7692307692307692
SOUTH,WEGU,2014-12-15,WAL,Gull,40,1.7692307692307692
NORTH,CAGU,2014-12-22,MIN,Gull,10,1
NORTH,HEEG,2014-12-22,MIN,Gull,121,1
NORTH,WEGU,2014-12-22,MIN,Gull,5,1
PURISIMA,SAND,2014-12-22,PNO,SAND,28,1.1666666666666667
PURISIMA,SNPL,2014-12-22,PNO,SNPL,12,1.1666666666666667
PURISIMA,WEGU,2014-12-22,PNO,Gull,1,1.1666666666666667
NORTH,CAGU,2014-12-22,SAN,Gull,15,0.725
NORTH,GWGU,2014-12-22,SAN,NA,1,0.725
NORTH,HEEG,2014-12-22,SAN,Gull,68,0.725
NORTH,SAND,2014-12-22,SAN,SAND,12,0.725
NORTH,SNPL,2014-12-22,SAN,SNPL,2,0.725
NORTH,WEGU,2014-12-22,SAN,Gull,23,0.725
NORTH,CAGU,2014-12-22,SHN,Gull,8,1.5384615384615385
NORTH,HEEG,2014-12-22,SHN,Gull,238,1.5384615384615385
NORTH,SAND,2014-12-22,SHN,SAND,1800,1.5384615384615385
NORTH,WEGU,2014-12-22,SHN,Gull,13,1.5384615384615385
NORTH,SAND,2014-12-22,SHS,SAND,1000,1.05
NORTH,SNPL,2014-12-22,SHS,SNPL,10,1.05
NORTH,SAND,2015-01-19,MIN,SAND,332,0.75
NORTH,SNPL,2015-01-19,MIN,SNPL,24,0.75
PURISIMA,SAND,2015-01-19,PNO,SAND,70,1.3333333333333333
PURISIMA,SNPL,2015-01-19,PNO,SNPL,8,1.3333333333333333
NORTH,SAND,2015-01-19,SAN,SAND,168,0.95
NORTH,SNPL,2015-01-19,SAN,SNPL,44,0.95
NORTH,WEGU,2015-01-19,SAN,Gull,4,0.95
NORTH,CAGU,2015-01-19,SHN,Gull,1,1.6538461538461537
NORTH,SAND,2015-01-19,SHN,SAND,1121,1.6538461538461537
NORTH,SAND,2015-01-19,SHS,SAND,1019,1.1
SOUTH,SNPL,2015-01-19,SNO,SNPL,22,2.1666666666666665
SOUTH,SAND,2015-01-19,SSO,SAND,990,2
SOUTH,SNPL,2015-01-19,SSO,SNPL,46,2
SOUTH,CAGU,2015-01-19,WAL,Gull,39,1.6153846153846154
SOUTH,SAND,2015-01-19,WAL,SAND,232,1.6153846153846154
SOUTH,SNPL,2015-01-19,WAL,SNPL,52,1.6153846153846154
SOUTH,WEGU,2015-01-19,WAL,Gull,50,1.6153846153846154
SOUTH,SAND,2015-02-16,SNO,SAND,82,0.8666666666666667
SOUTH,SNPL,2015-02-16,SNO,SNPL,33,0.8666666666666667
SOUTH,SAND,2015-02-16,SSO,SAND,860,1.1111111111111112
SOUTH,SNPL,2015-02-16,SSO,SNPL,79,1.1111111111111112
SOUTH,CAGU,2015-02-16,WAL,Gull,55,1
SOUTH,HERG,2015-02-16,WAL,NA,2,1
SOUTH,SAND,2015-02-16,WAL,SAND,405,1
SOUTH,SNPL,2015-02-16,WAL,SNPL,23,1
SOUTH,WEGU,2015-02-16,WAL,Gull,10,1
NORTH,SAND,2015-03-09,MIN,SAND,200,1
PURISIMA,SAND,2015-03-09,PNO,SAND,200,1
PURISIMA,SNPL,2015-03-09,PNO,SNPL,59,1
NORTH,SNPL,2015-03-09,SAN,SNPL,47,0.775
NORTH,SAND,2015-03-09,SHN,SAND,1576,0.9615384615384616
NORTH,SNPL,2015-03-09,SHN,SNPL,2,0.9615384615384616
NORTH,SAND,2015-03-09,SHS,SAND,410,0.8
NORTH,SNPL,2015-03-09,SHS,SNPL,5,0.8
SOUTH,SAND,2015-03-09,SNO,SAND,454,1.4666666666666666
SOUTH,SNPL,2015-03-09,SNO,SNPL,38,1.4666666666666666
SOUTH,SAND,2015-03-09,SSO,SAND,504,1.0833333333333333
SOUTH,SNPL,2015-03-09,SSO,SNPL,67,1.0833333333333333
SOUTH,CAGU,2015-03-09,WAL,Gull,40,1.7692307692307692
SOUTH,SAND,2015-03-09,WAL,SAND,505,1.7692307692307692
SOUTH,SNPL,2015-03-09,WAL,SNPL,51,1.7692307692307692
SOUTH,WEGU,2015-03-09,WAL,Gull,40,1.7692307692307692
PURISIMA,SAND,2015-03-16,PNO,SAND,28,1
PURISIMA,SNPL,2015-03-16,PNO,SNPL,8,1
NORTH,SAND,2015-03-16,SAN,SAND,215,0.8
NORTH,SNPL,2015-03-16,SAN,SNPL,58,0.8
NORTH,SAND,2015-03-16,SHN,SAND,790,1.2307692307692308
NORTH,SNPL,2015-03-16,SHN,SNPL,2,1.2307692307692308
NORTH,SAND,2015-03-16,SHS,SAND,80,0.9
NORTH,SNPL,2015-03-16,SHS,SNPL,6,0.9
SOUTH,CAGU,2015-03-16,SNO,Gull,1,1.5333333333333334
SOUTH,RBGU,2015-03-16,SNO,NA,1,1.5333333333333334
SOUTH,SAND,2015-03-16,SNO,SAND,1452,1.5333333333333334
SOUTH,SNPL,2015-03-16,SNO,SNPL,46,1.5333333333333334
SOUTH,SAND,2015-03-16,SSO,SAND,530,1.9444444444444444
SOUTH,SNPL,2015-03-16,SSO,SNPL,83,1.9444444444444444
SOUTH,CAGU,2015-03-16,WAL,Gull,20,1.6923076923076923
SOUTH,SNPL,2015-03-16,WAL,SNPL,30,1.6923076923076923
SOUTH,WEGU,2015-03-16,WAL,Gull,20,1.6923076923076923
NORTH,SNPL,2015-03-23,MIN,SNPL,2,1
PURISIMA,SAND,2015-03-23,PNO,SAND,370,0.3333333333333333
PURISIMA,SNPL,2015-03-23,PNO,SNPL,9,0.3333333333333333
NORTH,SAND,2015-03-23,SAN,SAND,320,0.35
NORTH,SNPL,2015-03-23,SAN,SNPL,68,0.35
NORTH,SAND,2015-03-23,SHN,SAND,17,0.8076923076923077
NORTH,SNPL,2015-03-23,SHN,SNPL,8,0.8076923076923077
NORTH,SNPL,2015-03-23,SHS,SNPL,5,0.5
SOUTH,SAND,2015-03-23,SNO,SAND,397,1.1666666666666667
SOUTH,SNPL,2015-03-23,SNO,SNPL,54,1.1666666666666667
SOUTH,SAND,2015-03-23,SSO,SAND,30,1.5
SOUTH,SNPL,2015-03-23,SSO,SNPL,66,1.5
SOUTH,CAGU,2015-03-23,WAL,Gull,10,0.9230769230769231
SOUTH,gull,2015-03-23,WAL,NA,15,0.9230769230769231
SOUTH,HERG,2015-03-23,WAL,NA,5,0.9230769230769231
SOUTH,RBGU,2015-03-23,WAL,NA,10,0.9230769230769231
SOUTH,SAND,2015-03-23,WAL,SAND,250,0.9230769230769231
SOUTH,SNPL,2015-03-23,WAL,SNPL,37,0.9230769230769231
PURISIMA,CAGU,2015-03-30,PNO,Gull,2,1.1666666666666667
PURISIMA,gull,2015-03-30,PNO,NA,1,1.1666666666666667
PURISIMA,SNPL,2015-03-30,PNO,SNPL,5,1.1666666666666667
NORTH,CAGU,2015-03-30,SAN,Gull,1,0.7
NORTH,SAND,2015-03-30,SAN,SAND,1000,0.7
NORTH,SNPL,2015-03-30,SAN,SNPL,60,0.7
NORTH,WEGU,2015-03-30,SAN,Gull,2,0.7
NORTH,SNPL,2015-03-30,SHN,SNPL,4,0.6153846153846154
NORTH,SAND,2015-03-30,SHS,SAND,45,0.65
NORTH,SNPL,2015-03-30,SHS,SNPL,3,0.65
SOUTH,SAND,2015-03-30,SNO,SAND,35,1.5333333333333334
SOUTH,SNPL,2015-03-30,SNO,SNPL,33,1.5333333333333334
SOUTH,SAND,2015-03-30,SSO,SAND,1,1.5555555555555556
SOUTH,SNPL,2015-03-30,SSO,SNPL,43,1.5555555555555556
SOUTH,CAGU,2015-03-30,WAL,Gull,30,1
SOUTH,SAND,2015-03-30,WAL,SAND,11,1
SOUTH,SNPL,2015-03-30,WAL,SNPL,43,1
SOUTH,WEGU,2015-03-30,WAL,Gull,2,1
NORTH,SNPL,2015-04-06,MIN,SNPL,1,0.25
PURISIMA,SAND,2015-04-06,PNO,SAND,1,1.1666666666666667
PURISIMA,SNPL,2015-04-06,PNO,SNPL,13,1.1666666666666667
NORTH,SAND,2015-04-06,SAN,SAND,180,0.875
NORTH,SNPL,2015-04-06,SAN,SNPL,30,0.875
NORTH,SNPL,2015-04-06,SHN,SNPL,5,0.46153846153846156
NORTH,SAND,2015-04-06,SHS,SAND,5,0.6
NORTH,SNPL,2015-04-06,SHS,SNPL,8,0.6
SOUTH,SNPL,2015-04-06,SNO,SNPL,45,1.3
SOUTH,SAND,2015-04-06,SSO,SAND,40,1.0833333333333333
SOUTH,SNPL,2015-04-06,SSO,SNPL,44,1.0833333333333333
SOUTH,SAND,2015-04-06,WAL,SAND,80,1.4615384615384615
SOUTH,SNPL,2015-04-06,WAL,SNPL,41,1.4615384615384615
NORTH,SNPL,2015-04-13,MIN,SNPL,1,0.5
PURISIMA,SAND,2015-04-13,PNO,SAND,210,1.1666666666666667
PURISIMA,SNPL,2015-04-13,PNO,SNPL,13,1.1666666666666667
NORTH,SAND,2015-04-13,SAN,SAND,1570,0.85
NORTH,SNPL,2015-04-13,SAN,SNPL,26,0.85
NORTH,WEGU,2015-04-13,SAN,Gull,3,0.85
NORTH,SNPL,2015-04-13,SHS,SNPL,8,0.6
SOUTH,SAND,2015-04-13,SNO,SAND,94,1.6666666666666667
SOUTH,SNPL,2015-04-13,SNO,SNPL,46,1.6666666666666667
SOUTH,SNPL,2015-04-13,SSO,SNPL,40,1.6944444444444444
SOUTH,SAND,2015-04-13,WAL,SAND,41,1.3076923076923077
SOUTH,SNPL,2015-04-13,WAL,SNPL,34,1.3076923076923077
PURISIMA,CAGU,2015-04-20,PNO,Gull,1,0.3333333333333333
PURISIMA,SAND,2015-04-20,PNO,SAND,500,0.3333333333333333
PURISIMA,SNPL,2015-04-20,PNO,SNPL,13,0.3333333333333333
NORTH,SAND,2015-04-20,SAN,SAND,566,0.575
NORTH,SNPL,2015-04-20,SAN,SNPL,52,0.575
NORTH,SAND,2015-04-20,SHN,SAND,5,0.6538461538461539
NORTH,SNPL,2015-04-20,SHN,SNPL,4,0.6538461538461539
NORTH,SAND,2015-04-20,SHS,SAND,575,0.9
NORTH,SNPL,2015-04-20,SHS,SNPL,14,0.9
SOUTH,SAND,2015-04-20,SNO,SAND,16,1.4333333333333333
SOUTH,SNPL,2015-04-20,SNO,SNPL,67,1.4333333333333333
SOUTH,SNPL,2015-04-20,SSO,SNPL,31,1.2222222222222223
SOUTH,SAND,2015-04-20,WAL,SAND,104,1.4615384615384615
SOUTH,SNPL,2015-04-20,WAL,SNPL,43,1.4615384615384615
PURISIMA,SAND,2015-04-27,PNO,SAND,35,1.5
PURISIMA,SNPL,2015-04-27,PNO,SNPL,7,1.5
PURISIMA,WEGU,2015-04-27,PNO,Gull,47,1.5
NORTH,CAGU,2015-04-27,SAN,Gull,7,0.95
NORTH,RBGU,2015-04-27,SAN,NA,1,0.95
NORTH,SAND,2015-04-27,SAN,SAND,666,0.95
NORTH,SNPL,2015-04-27,SAN,SNPL,35,0.95
NORTH,WEGU,2015-04-27,SAN,Gull,40,0.95
NORTH,SAND,2015-04-27,SHN,SAND,120,0.6923076923076923
NORTH,SNPL,2015-04-27,SHN,SNPL,5,0.6923076923076923
NORTH,SAND,2015-04-27,SHS,SAND,265,0.6
NORTH,SNPL,2015-04-27,SHS,SNPL,10,0.6
SOUTH,SAND,2015-04-27,SNO,SAND,1376,1.2
SOUTH,SNPL,2015-04-27,SNO,SNPL,45,1.2
SOUTH,SAND,2015-04-27,SSO,SAND,100,1.5555555555555556
SOUTH,SNPL,2015-04-27,SSO,SNPL,26,1.5555555555555556
SOUTH,SAND,2015-04-27,WAL,SAND,50,2.1153846153846154
SOUTH,SNPL,2015-04-27,WAL,SNPL,48,2.1153846153846154
SOUTH,WEGU,2015-04-27,WAL,Gull,17,2.1153846153846154
PURISIMA,SAND,2015-05-04,PNO,SAND,1,1.3333333333333333
PURISIMA,SNPL,2015-05-04,PNO,SNPL,7,1.3333333333333333
PURISIMA,WEGU,2015-05-04,PNO,Gull,3,1.3333333333333333
NORTH,CAGU,2015-05-04,SAN,Gull,38,1.2
NORTH,GWGU,2015-05-04,SAN,NA,2,1.2
NORTH,SAND,2015-05-04,SAN,SAND,151,1.2
NORTH,SNPL,2015-05-04,SAN,SNPL,57,1.2
NORTH,WEGU,2015-05-04,SAN,Gull,13,1.2
NORTH,SNPL,2015-05-04,SHN,SNPL,4,0.9615384615384616
NORTH,SNPL,2015-05-04,SHS,SNPL,5,1.3
NORTH,WEGU,2015-05-04,SHS,Gull,3,1.3
NORTH,CAGU,2015-05-11,MIN,Gull,1,1.5
PURISIMA,SAND,2015-05-11,PNO,SAND,168,1.1666666666666667
PURISIMA,SNPL,2015-05-11,PNO,SNPL,5,1.1666666666666667
PURISIMA,WEGU,2015-05-11,PNO,Gull,4,1.1666666666666667
NORTH,SAND,2015-05-11,SAN,SAND,878,0.8
NORTH,SNPL,2015-05-11,SAN,SNPL,50,0.8
NORTH,CAGU,2015-05-11,SHN,Gull,4,0.8076923076923077
NORTH,SAND,2015-05-11,SHN,SAND,640,0.8076923076923077
NORTH,SNPL,2015-05-11,SHN,SNPL,4,0.8076923076923077
NORTH,SAND,2015-05-11,SHS,SAND,235,0.6
NORTH,SNPL,2015-05-11,SHS,SNPL,13,0.6
SOUTH,SAND,2015-05-11,SNO,SAND,290,1.1333333333333333
SOUTH,SNPL,2015-05-11,SNO,SNPL,61,1.1333333333333333
SOUTH,SAND,2015-05-11,SSO,SAND,387,1.6666666666666667
SOUTH,SNPL,2015-05-11,SSO,SNPL,54,1.6666666666666667
SOUTH,CAGU,2015-05-11,WAL,Gull,25,1.3846153846153846
SOUTH,RBGU,2015-05-11,WAL,NA,75,1.3846153846153846
SOUTH,SAND,2015-05-11,WAL,SAND,553,1.3846153846153846
SOUTH,SNPL,2015-05-11,WAL,SNPL,52,1.3846153846153846
SOUTH,WEGU,2015-05-11,WAL,Gull,2,1.3846153846153846
PURISIMA,SNPL,2015-05-18,PNO,SNPL,11,1.1666666666666667
NORTH,CAGU,2015-05-18,SAN,Gull,4,1.225
NORTH,SAND,2015-05-18,SAN,SAND,65,1.225
NORTH,SNPL,2015-05-18,SAN,SNPL,71,1.225
NORTH,WEGU,2015-05-18,SAN,Gull,3,1.225
NORTH,SNPL,2015-05-18,SHN,SNPL,2,1.6923076923076923
NORTH,SNPL,2015-05-18,SHS,SNPL,10,1.55
SOUTH,SAND,2015-05-18,SNO,SAND,378,1.9333333333333333
SOUTH,SNPL,2015-05-18,SNO,SNPL,65,1.9333333333333333
SOUTH,SAND,2015-05-18,SSO,SAND,298,2.138888888888889
SOUTH,SNPL,2015-05-18,SSO,SNPL,83,2.138888888888889
SOUTH,SAND,2015-05-18,WAL,SAND,170,2.3461538461538463
SOUTH,SNPL,2015-05-18,WAL,SNPL,67,2.3461538461538463
NORTH,CAGU,2015-05-25,MIN,Gull,52,1.25
NORTH,SNPL,2015-05-25,MIN,SNPL,2,1.25
PURISIMA,SNPL,2015-05-25,PNO,SNPL,9,1.6666666666666667
NORTH,CAGU,2015-05-25,SAN,Gull,20,1.025
NORTH,SNPL,2015-05-25,SAN,SNPL,65,1.025
NORTH,WEGU,2015-05-25,SAN,Gull,1,1.025
NORTH,CAGU,2015-05-25,SHN,Gull,28,1
NORTH,SNPL,2015-05-25,SHN,SNPL,1,1
NORTH,CAGU,2015-05-25,SHS,Gull,3,1
NORTH,SAND,2015-05-25,SHS,SAND,20,1
NORTH,SNPL,2015-05-25,SHS,SNPL,25,1
SOUTH,CAGU,2015-05-25,SNO,Gull,1,1.9285714285714286
SOUTH,SAND,2015-05-25,SNO,SAND,70,1.9285714285714286
SOUTH,SNPL,2015-05-25,SNO,SNPL,53,1.9285714285714286
SOUTH,WEGU,2015-05-25,SNO,Gull,3,1.9285714285714286
SOUTH,SAND,2015-05-25,SSO,SAND,15,1.8888888888888888
SOUTH,SNPL,2015-05-25,SSO,SNPL,45,1.8888888888888888
SOUTH,CAGU,2015-05-25,WAL,Gull,223,1.7692307692307692
SOUTH,GWGU,2015-05-25,WAL,NA,3,1.7692307692307692
SOUTH,HEEG,2015-05-25,WAL,Gull,5,1.7692307692307692
SOUTH,SAND,2015-05-25,WAL,SAND,61,1.7692307692307692
SOUTH,SNPL,2015-05-25,WAL,SNPL,59,1.7692307692307692
SOUTH,WEGU,2015-05-25,WAL,Gull,10,1.7692307692307692
NORTH,CAGU,2015-06-01,MIN,Gull,51,1.1666666666666667
NORTH,WEGU,2015-06-01,MIN,Gull,40,1.1666666666666667
PURISIMA,CAGU,2015-06-01,PNO,Gull,5,0.6666666666666666
PURISIMA,SNPL,2015-06-01,PNO,SNPL,6,0.6666666666666666
NORTH,CAGU,2015-06-01,SAN,Gull,28,0.575
NORTH,HEEG,2015-06-01,SAN,Gull,1,0.575
NORTH,SAND,2015-06-01,SAN,SAND,41,0.575
NORTH,SNPL,2015-06-01,SAN,SNPL,56,0.575
NORTH,WEGU,2015-06-01,SAN,Gull,6,0.575
NORTH,CAGU,2015-06-01,SHN,Gull,32,0.5384615384615384
NORTH,SNPL,2015-06-01,SHN,SNPL,1,0.5384615384615384
NORTH,WEGU,2015-06-01,SHN,Gull,4,0.5384615384615384
NORTH,CAGU,2015-06-01,SHS,Gull,33,0.75
NORTH,HEEG,2015-06-01,SHS,Gull,10,0.75
NORTH,SNPL,2015-06-01,SHS,SNPL,17,0.75
NORTH,WEGU,2015-06-01,SHS,Gull,16,0.75
SOUTH,CAGU,2015-06-01,SNO,Gull,3,1.7333333333333334
SOUTH,SNPL,2015-06-01,SNO,SNPL,69,1.7333333333333334
SOUTH,SNPL,2015-06-01,SSO,SNPL,49,1.3888888888888888
SOUTH,CAGU,2015-06-01,WAL,Gull,126,2.5
SOUTH,GLGU,2015-06-01,WAL,NA,3,2.5
SOUTH,HEEG,2015-06-01,WAL,Gull,2,2.5
SOUTH,SAND,2015-06-01,WAL,SAND,29,2.5
SOUTH,SNPL,2015-06-01,WAL,SNPL,57,2.5
SOUTH,WEGU,2015-06-01,WAL,Gull,17,2.5
PURISIMA,CAGU,2015-06-08,PNO,Gull,9,1.1666666666666667
PURISIMA,SNPL,2015-06-08,PNO,SNPL,6,1.1666666666666667
PURISIMA,WEGU,2015-06-08,PNO,Gull,1,1.1666666666666667
NORTH,CAGU,2015-06-08,SAN,Gull,56,0.525
NORTH,HERG,2015-06-08,SAN,NA,1,0.525
NORTH,SNPL,2015-06-08,SAN,SNPL,69,0.525
NORTH,WEGU,2015-06-08,SAN,Gull,5,0.525
NORTH,SNPL,2015-06-08,SHN,SNPL,4,0.5769230769230769
NORTH,CAGU,2015-06-08,SHS,Gull,17,0.55
NORTH,HEEG,2015-06-08,SHS,Gull,3,0.55
NORTH,SNPL,2015-06-08,SHS,SNPL,10,0.55
NORTH,WEGU,2015-06-08,SHS,Gull,4,0.55
SOUTH,SAND,2015-06-08,SNO,SAND,1,1.2666666666666666
SOUTH,SNPL,2015-06-08,SNO,SNPL,75,1.2666666666666666
SOUTH,CAGU,2015-06-08,SSO,Gull,8,1.2222222222222223
SOUTH,SNPL,2015-06-08,SSO,SNPL,61,1.2222222222222223
SOUTH,WEGU,2015-06-08,SSO,Gull,1,1.2222222222222223
SOUTH,CAGU,2015-06-08,WAL,Gull,63,2.1153846153846154
SOUTH,SAND,2015-06-08,WAL,SAND,10,2.1153846153846154
SOUTH,SNPL,2015-06-08,WAL,SNPL,73,2.1153846153846154
SOUTH,WEGU,2015-06-08,WAL,Gull,14,2.1153846153846154
NORTH,CAGU,2015-06-22,MIN,Gull,9,1
NORTH,HEEG,2015-06-22,MIN,Gull,55,1
NORTH,SNPL,2015-06-22,MIN,SNPL,1,1
PURISIMA,CAGU,2015-06-22,PNO,Gull,22,1.6666666666666667
PURISIMA,HEEG,2015-06-22,PNO,Gull,5,1.6666666666666667
PURISIMA,SNPL,2015-06-22,PNO,SNPL,5,1.6666666666666667
NORTH,CAGU,2015-06-22,SAN,Gull,57,1.275
NORTH,HEEG,2015-06-22,SAN,Gull,534,1.275
NORTH,HERG,2015-06-22,SAN,NA,1,1.275
NORTH,SAND,2015-06-22,SAN,SAND,1,1.275
NORTH,SNPL,2015-06-22,SAN,SNPL,52,1.275
NORTH,WEGU,2015-06-22,SAN,Gull,4,1.275
NORTH,CAGU,2015-06-22,SHN,Gull,14,1.1666666666666667
NORTH,HEEG,2015-06-22,SHN,Gull,15,1.1666666666666667
NORTH,SNPL,2015-06-22,SHN,SNPL,1,1.1666666666666667
NORTH,WEGU,2015-06-22,SHN,Gull,2,1.1666666666666667
NORTH,CAGU,2015-06-22,SHS,Gull,34,0.75
NORTH,HEEG,2015-06-22,SHS,Gull,370,0.75
NORTH,SNPL,2015-06-22,SHS,SNPL,8,0.75
NORTH,WEGU,2015-06-22,SHS,Gull,1,0.75
SOUTH,CAGU,2015-06-29,SNO,Gull,6,1.9666666666666666
SOUTH,SNPL,2015-06-29,SNO,SNPL,75,1.9666666666666666
SOUTH,CAGU,2015-06-29,SSO,Gull,2,0.7777777777777778
SOUTH,SNPL,2015-06-29,SSO,SNPL,57,0.7777777777777778
SOUTH,CAGU,2015-06-29,WAL,Gull,33,2.3076923076923075
SOUTH,SAND,2015-06-29,WAL,SAND,1,2.3076923076923075
SOUTH,SNPL,2015-06-29,WAL,SNPL,72,2.3076923076923075
SOUTH,WEGU,2015-06-29,WAL,Gull,20,2.3076923076923075
PURISIMA,CAGU,2015-07-06,PNO,Gull,1,2.3333333333333335
PURISIMA,SNPL,2015-07-06,PNO,SNPL,12,2.3333333333333335
NORTH,SNPL,2015-07-06,SAN,SNPL,67,1.05
NORTH,WEGU,2015-07-06,SAN,Gull,2,1.05
NORTH,SNPL,2015-07-06,SHS,SNPL,8,1
SOUTH,CAGU,2015-07-13,SNO,Gull,3,1.6
SOUTH,SAND,2015-07-13,SNO,SAND,10,1.6
SOUTH,SNPL,2015-07-13,SNO,SNPL,80,1.6
SOUTH,WEGU,2015-07-13,SNO,Gull,13,1.6
SOUTH,SNPL,2015-07-13,SSO,SNPL,80,1.9722222222222223
SOUTH,HEEG,2015-07-13,WAL,Gull,100,2.6153846153846154
SOUTH,SAND,2015-07-13,WAL,SAND,50,2.6153846153846154
SOUTH,SNPL,2015-07-13,WAL,SNPL,165,2.6153846153846154
SOUTH,WEGU,2015-07-13,WAL,Gull,30,2.6153846153846154
PURISIMA,SAND,2015-07-20,PNO,SAND,150,1.8333333333333333
PURISIMA,SNPL,2015-07-20,PNO,SNPL,18,1.8333333333333333
PURISIMA,WEGU,2015-07-20,PNO,Gull,4,1.8333333333333333
NORTH,SAND,2015-07-20,SAN,SAND,10,1.175
NORTH,SNPL,2015-07-20,SAN,SNPL,73,1.175
NORTH,WEGU,2015-07-20,SAN,Gull,3,1.175
NORTH,CAGU,2015-07-20,SHN,Gull,2,0.7692307692307693
NORTH,HEEG,2015-07-20,SHN,Gull,20,0.7692307692307693
NORTH,SNPL,2015-07-20,SHN,SNPL,3,0.7692307692307693
NORTH,WEGU,2015-07-20,SHN,Gull,9,0.7692307692307693
NORTH,CAGU,2015-07-20,SHS,Gull,1,1.1
NORTH,SAND,2015-07-20,SHS,SAND,265,1.1
NORTH,SNPL,2015-07-20,SHS,SNPL,29,1.1
SOUTH,CAGU,2015-07-27,SNO,Gull,6,1.6666666666666667
SOUTH,HEEG,2015-07-27,SNO,Gull,21,1.6666666666666667
SOUTH,HERG,2015-07-27,SNO,NA,5,1.6666666666666667
SOUTH,SNPL,2015-07-27,SNO,SNPL,54,1.6666666666666667
SOUTH,WEGU,2015-07-27,SNO,Gull,41,1.6666666666666667
SOUTH,SNPL,2015-07-27,SSO,SNPL,83,1.5
SOUTH,HEEG,2015-07-27,WAL,Gull,51,2.3076923076923075
SOUTH,SAND,2015-07-27,WAL,SAND,8,2.3076923076923075
SOUTH,SNPL,2015-07-27,WAL,SNPL,125,2.3076923076923075
SOUTH,WEGU,2015-07-27,WAL,Gull,170,2.3076923076923075
PURISIMA,SAND,2015-08-03,PNO,SAND,120,1.3333333333333333
PURISIMA,SNPL,2015-08-03,PNO,SNPL,14,1.3333333333333333
NORTH,SAND,2015-08-03,SAN,SAND,25,1.7
NORTH,SNPL,2015-08-03,SAN,SNPL,87,1.7
NORTH,WEGU,2015-08-03,SAN,Gull,6,1.7
NORTH,CAGU,2015-08-03,SHN,Gull,1,1.3846153846153846
NORTH,SNPL,2015-08-03,SHS,SNPL,11,1.8
NORTH,WEGU,2015-08-03,SHS,Gull,1,1.8
SOUTH,CAGU,2015-08-10,SNO,Gull,56,2.066666666666667
SOUTH,HEEG,2015-08-10,SNO,Gull,105,2.066666666666667
SOUTH,SAND,2015-08-10,SNO,SAND,142,2.066666666666667
SOUTH,SNPL,2015-08-10,SNO,SNPL,117,2.066666666666667
SOUTH,WEGU,2015-08-10,SNO,Gull,100,2.066666666666667
SOUTH,SAND,2015-08-10,SSO,SAND,93,0.75
SOUTH,SNPL,2015-08-10,SSO,SNPL,75,0.75
SOUTH,SAND,2015-08-10,WAL,SAND,13,2.769230769230769
SOUTH,SNPL,2015-08-10,WAL,SNPL,38,2.769230769230769
SOUTH,WEGU,2015-08-10,WAL,Gull,50,2.769230769230769
NORTH,CAGU,2015-08-17,MIN,Gull,13,1.3333333333333333
NORTH,HEEG,2015-08-17,MIN,Gull,570,1.3333333333333333
NORTH,HERG,2015-08-17,MIN,NA,1,1.3333333333333333
NORTH,WEGU,2015-08-17,MIN,Gull,17,1.3333333333333333
PURISIMA,SAND,2015-08-17,PNO,SAND,360,2
PURISIMA,SNPL,2015-08-17,PNO,SNPL,30,2
NORTH,SAND,2015-08-17,SAN,SAND,1,1.075
NORTH,SNPL,2015-08-17,SAN,SNPL,112,1.075
NORTH,SAND,2015-08-17,SHN,SAND,26,1.3846153846153846
NORTH,SNPL,2015-08-17,SHN,SNPL,6,1.3846153846153846
NORTH,CAGU,2015-08-17,SHS,Gull,1,1.4
NORTH,SNPL,2015-08-17,SHS,SNPL,46,1.4
SOUTH,CAGU,2015-08-24,SNO,Gull,60,1.9666666666666666
SOUTH,HEEG,2015-08-24,SNO,Gull,16,1.9666666666666666
SOUTH,SAND,2015-08-24,SNO,SAND,51,1.9666666666666666
SOUTH,SNPL,2015-08-24,SNO,SNPL,101,1.9666666666666666
SOUTH,WEGU,2015-08-24,SNO,Gull,20,1.9666666666666666
SOUTH,SNPL,2015-08-24,SSO,SNPL,63,2.5277777777777777
SOUTH,CAGU,2015-08-24,WAL,Gull,11,1.6538461538461537
